Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,50,5443,2154000,205500,3325269200.0,52,1070,1213000,65500,609283650.0,0.563,0.197,2026-08-13
ABB,69,21918,2085500,162000,22140275600.0,69,8113,1258750,92125,7600527981.25,0.604,0.37,2026-08-13
ABCAPITAL,76,6006,25658700,40300,7953618540.0,77,3894,17378600,784300,4841928905.0,0.677,0.648,2026-08-13
ADANIENSOL,71,26214,6955875,1611225,29871518478.75,69,8496,2814075,523125,9208610752.5,0.405,0.324,2026-08-13
ADANIENT,47,19569,6397536,205794,18818442820.05,46,11676,3880113,219390,10660131270.300001,0.607,0.597,2026-08-13
ADANIGREEN,75,17603,12343800,465000,15188376360.0,70,5320,5387400,144600,4239723150.0,0.436,0.302,2026-08-13
ADANIPORTS,76,16288,16563250,384275,13563543133.75,73,6415,8596075,98325,4980926973.75,0.519,0.394,2026-08-13
ADANIPOWER,40,14133,61216200,4199650,11113071727.0,39,5440,29972650,607050,3859768385.0,0.49,0.385,2026-08-13
ALKEM,88,4898,667250,137000,3560014225.0,88,1678,359875,29000,1144250056.25,0.539,0.343,2026-08-13
AMBER,74,47594,1690500,138300,36174732475.0,73,30658,1624000,111800,21148192200.0,0.961,0.644,2026-08-13
AMBUJACEM,70,5162,17896800,806400,2731730940.0,70,1714,10105200,64800,870099780.0,0.565,0.332,2026-08-13
ANGELONE,62,3960,31105000,-5000,3079904625.0,60,1867,15692500,552500,1311314625.0,0.505,0.471,2026-08-13
APLAPOLLO,87,30505,2104900,27650,22525244577.5,87,11286,1253000,-54950,7791380100.0,0.595,0.37,2026-08-13
APOLLOHOSP,69,112570,3311375,813375,127364918656.25,69,43139,1420625,76500,45966680725.0,0.429,0.383,2026-08-13
ASHOKLEY,70,63439,101385000,29440000,60776425300.0,72,21255,67280000,6445000,18614714400.0,0.664,0.335,2026-08-13
ASIANPAINT,96,12227,5211750,-153750,8649137500.0,98,8011,3465250,-50000,5397194037.5,0.665,0.655,2026-08-13
ASTRAL,70,224951,4954650,1793075,155866343713.75,70,90672,4907050,2658800,58806229171.25,0.99,0.403,2026-08-13
AUBANK,51,9732,7515000,-233000,11014563650.0,51,6147,5423000,-195000,6574460450.0,0.722,0.632,2026-08-13
AUROPHARMA,64,11750,4166250,-231000,11117566680.0,65,5168,2915000,93500,4623261225.0,0.7,0.44,2026-08-13
AXISBANK,59,32093,25115625,591250,25525171312.5,57,10915,15220000,588750,8367228656.25,0.606,0.34,2026-08-13
BAJAJ-AUTO,85,17576,1461750,87300,15927009513.75,97,13387,1836075,-67425,11351048760.0,1.256,0.762,2026-08-13
BAJAJFINSV,87,13835,8991000,828900,8663126745.0,87,6950,4737300,186900,4064113440.0,0.527,0.502,2026-08-13
