Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,44,1519,844500,77500,882251875.0,45,252,393500,40500,134102550.0,0.466,0.166,2026-06-04
ABB,101,16633,1015125,52125,15867774037.5,113,4733,608000,-7625,4197148050.0,0.599,0.285,2026-06-04
ABCAPITAL,54,2260,9789800,-96100,2632361125.0,53,1203,7632200,68200,1274714420.0,0.78,0.532,2026-06-04
ADANIENSOL,67,4317,6135750,64800,4738687683.75,66,1566,2776950,3375,1551470152.5,0.453,0.363,2026-06-04
ADANIENT,94,21917,6660804,188181,21111852701.1,104,17250,5353734,262341,13174092651.449999,0.804,0.787,2026-06-04
ADANIGREEN,82,6611,7248000,280800,6098825880.0,88,8066,4828800,315000,6071471610.0,0.666,1.22,2026-06-04
ADANIPORTS,60,13511,6620550,550525,12166453967.5,61,11526,3460375,161025,8998423987.5,0.523,0.853,2026-06-04
ADANIPOWER,73,7037,40580050,2012850,6342057214.5,70,2155,24502100,866200,1763771811.5,0.604,0.306,2026-06-04
ALKEM,103,3984,735875,-15750,2888667337.5,103,1267,374750,12250,826681775.0,0.509,0.318,2026-06-04
AMBER,59,222,1831100,-12700,181459485.0,55,186,1224200,-1500,134165340.0,0.669,0.838,2026-06-04
AMBUJACEM,73,10130,14352300,214950,4942889527.5,73,1733,9477450,210450,789235132.5,0.66,0.171,2026-06-04
ANGELONE,50,10695,18957500,-20000,9840676000.0,52,3225,11927500,312500,2677723500.0,0.629,0.302,2026-06-04
APLAPOLLO,84,1152,1013600,-3150,771824095.0,84,478,812700,2100,287517440.0,0.802,0.415,2026-06-04
APOLLOHOSP,101,7142,1112500,9750,7726370506.25,103,5944,825250,5375,5832622381.25,0.742,0.832,2026-06-04
ASHOKLEY,70,17006,152415000,9635000,13809707400.0,70,5925,83775000,3235000,4364275500.0,0.55,0.348,2026-06-04
ASIANPAINT,82,22567,5609250,16500,15803026000.0,89,10006,3087000,-53250,6635522425.0,0.55,0.443,2026-06-04
ASTRAL,66,2516,1735275,39525,1774980051.25,67,10348,1171300,58225,5581898660.0,0.675,4.113,2026-06-04
AUBANK,72,2969,4308000,214000,3024863400.0,72,1147,3224000,76000,1100475250.0,0.748,0.386,2026-06-04
AUROPHARMA,53,10105,3251050,-119350,8511940662.5,50,3568,2063600,84150,2812345827.5,0.635,0.353,2026-06-04
AXISBANK,95,24798,14041875,1126875,20447245531.25,94,11768,8737500,221875,9325380656.25,0.622,0.475,2026-06-04
BAJAJ-AUTO,80,20895,1605450,-45375,16858383817.5,81,8395,925275,-13350,6175596708.75,0.576,0.402,2026-06-04
BAJAJFINSV,72,10080,5363450,343100,4593631015.0,72,4556,3055500,1700,1943101012.5,0.57,0.452,2026-06-04
BAJAJHLDNG,75,1132,70325,24650,617262152.5,76,199,41250,4300,104268375.0,0.587,0.176,2026-06-04
BAJFINANCE,75,12203,17853750,784500,8537013937.5,75,4610,13962750,177000,3010868925.0,0.782,0.378,2026-06-04
BANDHANBNK,59,3337,28681200,1029600,2646974592.0,55,1311,15404400,388800,972465876.0,0.537,0.393,2026-06-04
BANKBARODA,82,12542,28770300,1298700,10498980521.25,81,5479,28676700,1123200,4329060693.75,0.997,0.437,2026-06-04
BANKINDIA,92,2493,21720400,1575600,1914782012.0,93,1329,18330000,1180400,980252156.0,0.844,0.533,2026-06-04
BANKNIFTY,512,1005211,16319820,201030,1719279485881.5,512,692347,14234580,183600,1108934333682.0,0.872,0.689,2026-06-04
BDL,69,13477,4397050,-446425,6141497772.5,66,4755,2925125,-67950,1996053440.0,0.665,0.353,2026-06-04
BEL,72,20147,44995800,1537575,12464176462.5,70,6456,29028675,262200,3758342381.25,0.645,0.32,2026-06-04
BHARATFORG,67,8298,1875000,110000,8604480275.0,66,3961,1401000,-1500,3670918925.0,0.747,0.477,2026-06-04
BHARTIARTL,72,28010,13557450,1128125,25307519751.25,72,12136,7905425,190000,10426105386.25,0.583,0.433,2026-06-04
BHEL,139,22878,32529000,7557375,25628717493.75,135,16717,21244125,1669500,17326907850.0,0.653,0.731,2026-06-04
BIOCON,72,3992,14867500,1140000,4419318875.0,70,1245,9022500,427500,1294664250.0,0.607,0.312,2026-06-04
BLUESTARCO,82,18636,1330875,313300,10417060160.0,78,3291,791375,126425,1746569581.25,0.595,0.177,2026-06-04
BOSCHLTD,114,8294,172600,25950,8316527412.5,122,4804,150425,1375,4128952835.0,0.872,0.579,2026-06-04
BPCL,54,4612,13240400,795925,2851388475.0,54,2128,9367425,120475,1215182740.0,0.707,0.461,2026-06-04
