Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,50,11024,2571000,423500,6692308675.0,52,3780,1388500,194500,2213366100.0,0.54,0.343,2026-08-19
ABB,69,30462,2131375,-65250,29826921737.5,69,19984,1081500,-61250,18453705118.75,0.507,0.656,2026-08-19
ABCAPITAL,76,8238,24440400,232500,10539030940.0,77,4081,18007900,-551800,5005526755.0,0.737,0.495,2026-08-19
ADANIENSOL,72,20496,7542450,825525,22666059495.0,71,15086,3289275,167400,15874907175.0,0.436,0.736,2026-08-19
ADANIENT,49,20839,5394522,-132252,20220944441.85,48,15047,3550410,-123909,13535291851.5,0.658,0.722,2026-08-19
ADANIGREEN,77,21256,11058000,-346800,17645645220.0,72,9631,5291400,-159000,7512950850.0,0.479,0.453,2026-08-19
ADANIPORTS,78,19539,14265200,-511100,16209278717.5,75,8393,7455125,-374775,6717233518.75,0.523,0.43,2026-08-19
ADANIPOWER,43,23689,62114350,-3961800,18145958125.0,42,9651,33235100,-685150,6890999785.0,0.535,0.407,2026-08-19
ALKEM,108,18771,1302000,-118125,13312919918.75,108,7883,519000,-115500,5261245987.5,0.399,0.42,2026-08-19
AMBER,74,32120,2072100,-67100,24456623895.0,73,16965,1240300,-67800,12058555830.0,0.599,0.528,2026-08-19
AMBUJACEM,75,11367,19206000,225600,5876551680.0,75,4088,10396800,-74400,2227443540.0,0.541,0.36,2026-08-19
ANGELONE,63,8994,30090000,-1230000,6929056000.0,61,4442,16947500,1137500,3238374625.0,0.563,0.494,2026-08-19
APLAPOLLO,99,4483,2331000,-89950,3374282590.0,99,3217,1668450,35350,2287294677.5,0.716,0.718,2026-08-19
APOLLOHOSP,69,28379,2376875,-3625,32232259712.5,69,21048,1525750,-194750,22766858856.25,0.642,0.742,2026-08-19
ASHOKLEY,70,21662,114680000,-6560000,19844678950.0,72,11254,79650000,-4975000,9649034900.0,0.695,0.52,2026-08-19
ASIANPAINT,107,24764,6140500,21500,16871418462.5,107,13036,3377750,48500,8572234987.5,0.55,0.526,2026-08-19
ASTRAL,78,16963,3932100,21675,11408963712.5,78,6956,2143700,-185725,4485368485.0,0.545,0.41,2026-08-19
AUBANK,51,9052,7235000,-207000,10034883200.0,51,4256,5521000,28000,4532104500.0,0.763,0.47,2026-08-19
AUROPHARMA,64,7112,4773450,96800,6553687882.5,65,3896,2604800,-90200,3476712277.5,0.546,0.548,2026-08-19
AXISBANK,62,59140,24405625,-509375,46946727125.0,60,34127,13955000,-694375,26254972000.0,0.572,0.577,2026-08-19
BAJAJ-AUTO,85,36239,1265625,-194475,32443983150.0,97,29021,1627200,-26850,24914748551.25,1.286,0.801,2026-08-19
BAJAJFINSV,87,14406,8729400,-108600,8917962675.0,87,11168,4664100,71400,6643120080.0,0.534,0.775,2026-08-19
BAJAJHLDNG,86,3314,134925,-900,3029200091.25,87,1302,93825,-1050,1035735210.0,0.695,0.393,2026-08-19
BAJFINANCE,99,34816,25000500,-119250,29382571087.5,101,21495,19503000,-486750,17421913612.5,0.78,0.617,2026-08-19
BANDHANBNK,49,603,49053600,-1116000,411379884.0,44,206,26391600,-439200,140820588.0,0.538,0.342,2026-08-19
BANKBARODA,48,14522,53901900,-1687725,10832754055.5,48,6793,45255600,-549900,4885050309.75,0.84,0.468,2026-08-19
BANKINDIA,49,3390,35562800,-884000,2617266028.0,48,1724,27846000,-1149200,1278081064.0,0.783,0.509,2026-08-19
