Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,47,1857,1256500,110000,1046139075.0,48,483,410500,14500,254729950.0,0.327,0.26,2026-06-11
ABB,110,9527,1345375,103375,8641061200.0,119,3357,688875,8250,2798036937.5,0.512,0.352,2026-06-11
ABCAPITAL,58,3989,14083300,1267900,4533940185.0,56,1395,8763700,399900,1465160285.0,0.622,0.35,2026-06-11
ADANIENSOL,69,6483,7126650,479925,7147294470.0,69,3356,3121875,-91800,3289022043.75,0.438,0.518,2026-06-11
ADANIENT,101,21093,8094564,133797,20223345140.1,112,12776,5817852,95172,11163720621.3,0.719,0.606,2026-06-11
ADANIGREEN,106,11172,8430600,481800,10526565060.0,117,9512,5437800,33000,7577176830.0,0.645,0.851,2026-06-11
ADANIPORTS,60,17698,7413325,512050,15859328120.0,61,11121,3988575,-42275,9293814113.75,0.538,0.628,2026-06-11
ADANIPOWER,81,13432,54520900,4906100,11566486176.0,77,4486,29965550,390500,3514012407.5,0.55,0.334,2026-06-11
ALKEM,103,3887,746875,15875,2803687643.75,103,1657,414250,-3375,1039164500.0,0.555,0.426,2026-06-11
AMBER,61,19601,1710100,-43900,16062549315.0,58,12582,1399400,187400,9144523025.0,0.818,0.642,2026-06-11
AMBUJACEM,83,8718,20440050,648900,4078038622.5,83,1295,10661250,-29100,565556835.0,0.522,0.149,2026-06-11
ANGELONE,58,7102,20892500,470000,6335217000.0,59,3434,12777500,-447500,2819872375.0,0.612,0.484,2026-06-11
APLAPOLLO,84,2695,1295000,-5600,1774726835.0,84,2180,1084300,50400,1196776402.5,0.837,0.809,2026-06-11
APOLLOHOSP,111,9059,1300000,-31750,9956999856.25,114,7261,1180500,-18250,7618276775.0,0.908,0.802,2026-06-11
ASHOKLEY,76,25171,194515000,8885000,19805249250.0,76,6368,92670000,1905000,4510041250.0,0.476,0.253,2026-06-11
ASIANPAINT,86,9601,6360750,-3250,6721774412.5,94,5813,3239250,-73500,3784420000.0,0.509,0.605,2026-06-11
ASTRAL,68,3050,2193000,-44625,2121567678.75,68,744,1490900,33575,468816820.0,0.68,0.244,2026-06-11
AUBANK,74,4082,5503000,135000,4144769350.0,73,1714,3636000,92000,1653974350.0,0.661,0.42,2026-06-11
AUROPHARMA,54,9178,3886300,154550,7753032980.0,52,5092,2240150,31900,3785343925.0,0.576,0.555,2026-06-11
AXISBANK,97,58635,20678750,655625,50030646187.5,98,35064,14035625,890625,28827019250.0,0.679,0.598,2026-06-11
BAJAJ-AUTO,82,20541,1677600,3300,16439478337.5,83,13538,948225,9225,9150121965.0,0.565,0.659,2026-06-11
BAJAJFINSV,79,19490,7300100,605700,8575267782.5,79,6630,3478750,123400,2754379160.0,0.477,0.34,2026-06-11
BAJAJHLDNG,83,1663,114700,14300,914397945.0,83,980,61150,-2400,440684557.5,0.533,0.589,2026-06-11
BAJFINANCE,75,17226,21540000,93000,11912383537.5,75,6744,14943000,267750,4455720712.5,0.694,0.392,2026-06-11
BANDHANBNK,63,9553,36086400,1245600,7312462128.0,59,4210,19720800,1468800,3014269488.0,0.546,0.441,2026-06-11
BANKBARODA,172,17312,51842700,-2726100,14163282607.5,171,7916,35775675,704925,6167317455.0,0.69,0.457,2026-06-11
BANKINDIA,104,3460,31860400,2553200,2732759172.0,105,1319,22136400,759200,964894216.0,0.695,0.381,2026-06-11
BANKNIFTY,513,1223979,18112950,102480,2115258914925.0,513,932251,16918170,169650,1521991447056.0,0.934,0.762,2026-06-11
BDL,69,10343,4851550,309200,4935985777.5,66,3393,2842150,40850,1406294440.0,0.586,0.328,2026-06-11
BEL,72,29140,52958700,4287825,17980697808.75,70,9020,30201450,212325,5208714933.75,0.57,0.31,2026-06-11
BHARATFORG,69,7122,2656000,182500,7273600825.0,68,2901,1743000,98500,2776833400.0,0.656,0.407,2026-06-11
BHARTIARTL,77,29539,19291175,-893950,26279729991.25,76,10905,9099575,-39425,9244251640.0,0.472,0.369,2026-06-11
BHEL,146,14601,41351625,1790250,15615916575.0,144,8932,25887750,1291500,8869381368.75,0.626,0.612,2026-06-11
BIOCON,73,4329,16645000,447500,4735829750.0,71,1252,9955000,202500,1293832500.0,0.598,0.289,2026-06-11
BLUESTARCO,82,1720,1417325,650,954700678.75,78,439,956475,27625,221511940.0,0.675,0.255,2026-06-11
BOSCHLTD,114,9537,170875,5250,9593588340.0,122,3557,161250,175,3234013756.25,0.944,0.373,2026-06-11
BPCL,57,16729,18288500,-942075,10014978816.25,56,8894,12011950,347600,4994723748.75,0.657,0.532,2026-06-11
BRITANNIA,101,6202,1365625,49500,4217255187.5,97,2285,915750,12000,1458074262.5,0.671,0.368,2026-06-11
BSE,73,30705,10739775,193650,48133282256.25,74,18218,6372525,93850,26402360590.0,0.593,0.593,2026-06-11
CAMS,60,2994,2468850,167025,1767641981.25,61,4156,2129100,612900,2178104070.0,0.862,1.388,2026-06-11
CANBK,111,12437,100048500,-7850250,11776571167.5,111,5942,71523000,1053000,5298560325.0,0.715,0.478,2026-06-11
CDSL,48,10651,7357275,29450,6541945503.75,49,4931,4593250,72200,2661387665.0,0.624,0.463,2026-06-11
CGPOWER,70,12409,8312150,1014900,10142552835.0,69,3786,4453150,136000,2930164710.0,0.536,0.305,2026-06-11
CHOLAFIN,77,3452,3513125,223750,3457618718.75,73,1548,2513750,122500,1413905093.75,0.716,0.448,2026-06-11
CIPLA,100,7108,4917025,40875,3844103707.5,102,2485,3253400,28300,1279487393.75,0.662,0.35,2026-06-11
COALINDIA,77,37939,51471450,2794500,24353880525.0,82,19608,41813550,361800,11819367720.0,0.812,0.517,2026-06-11
COCHINSHIP,71,2344,1540000,48000,1412606520.0,65,996,894000,50400,570511220.0,0.581,0.425,2026-06-11
COFORGE,74,15671,7754325,231250,8797837760.0,79,11446,4358650,61050,5841617465.0,0.562,0.73,2026-06-11
COLPAL,80,6708,1987750,3675,3304635063.75,80,5382,1288200,33400,2271352745.0,0.648,0.802,2026-06-11
CONCOR,85,6181,13112500,-810000,3741531562.5,82,761,7300000,-32500,426256937.5,0.557,0.123,2026-06-11
CROMPTON,108,3389,13213550,910300,1723259000.0,102,908,4423400,-68800,428881485.0,0.335,0.268,2026-06-11
CUMMINSIND,89,11181,1757400,76400,13470230080.0,91,2763,1147400,10000,3076907350.0,0.653,0.247,2026-06-11
DABUR,83,4538,11181250,706250,2562087500.0,81,1866,7517500,190000,968329687.5,0.672,0.411,2026-06-11
DALBHARAT,88,2843,1059825,112125,1651241133.75,85,1285,809575,51350,673734392.5,0.764,0.452,2026-06-11
DELHIVERY,71,2344,9711000,340300,2275272671.25,69,521,4243375,118275,478073775.0,0.437,0.222,2026-06-11
DIVISLAB,96,13204,1492400,-25400,9329473495.0,94,5497,1433200,19600,3610322185.0,0.96,0.416,2026-06-11
DIXON,88,31271,1490400,65400,19174484365.0,100,15428,1007250,9350,8778131012.5,0.676,0.493,2026-06-11
DLF,93,5619,9960800,-25575,2786642485.0,94,1913,6434175,21500,894999611.25,0.646,0.34,2026-06-11
DMART,70,14834,1606650,214050,9480776625.0,64,6399,783000,51450,3858599107.5,0.487,0.431,2026-06-11
DRREDDY,100,11028,8165625,365625,9208335312.5,100,5419,3691875,106875,4126779906.25,0.452,0.491,2026-06-11
EICHERMOT,102,15234,1758100,87400,11405221495.0,104,8964,1377000,12800,6335490535.0,0.783,0.588,2026-06-11
ETERNAL,75,29697,63391925,3894550,18449108272.5,76,14185,40737575,2475925,8117956311.25,0.643,0.478,2026-06-11
EXIDEIND,95,2867,17285400,212400,2137365630.0,95,1230,10276200,45000,850946040.0,0.595,0.429,2026-06-11
FEDERALBNK,100,10361,28362500,387500,8380804250.0,100,4972,24650000,-90000,3815121625.0,0.869,0.48,2026-06-11
