Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,53,3549,2645000,23500,2087637925.0,53,1556,1714000,-21000,862163150.0,0.648,0.438,2026-09-11
ABB,58,8296,875000,31500,7958393168.75,58,7328,785625,16125,6655767268.75,0.898,0.883,2026-09-11
ABCAPITAL,67,6122,13165700,1029200,7860382785.0,64,3292,12753400,241800,4002102945.0,0.969,0.538,2026-09-11
ADANIENSOL,86,8250,9748350,62100,8314500588.75,84,2647,4545450,-95850,2468904941.25,0.466,0.321,2026-09-11
ADANIENT,56,41967,7890315,-105678,41423310118.2,56,34009,5338593,-374817,31448910659.1,0.677,0.81,2026-09-11
ADANIGREEN,74,9706,5425200,51000,7922387520.0,73,4416,3953400,-42600,3380167770.0,0.729,0.455,2026-09-11
ADANIPORTS,88,19561,8936650,71250,16863831923.75,87,15334,7704975,-27075,12588107715.0,0.862,0.784,2026-09-11
ADANIPOWER,44,15139,62668150,-415350,12056612985.5,44,8095,41055750,-738400,5953787005.0,0.655,0.535,2026-09-11
ALKEM,88,1990,430500,11125,1346524300.0,86,816,290250,3625,525522100.0,0.674,0.41,2026-09-11
AMBER,68,6259,884600,13800,4797087465.0,68,5829,575300,-35900,4069933775.0,0.65,0.931,2026-09-11
AMBUJACEM,72,8295,15837600,502800,4070040780.0,70,3061,9622800,186000,1448689620.0,0.608,0.369,2026-09-11
ANGELONE,59,18706,27022500,142500,14825392125.0,59,7617,16725000,1092500,5651877375.0,0.619,0.407,2026-09-11
APLAPOLLO,79,5448,2668400,135100,4318069787.5,79,2660,1415400,9100,1966743782.5,0.53,0.488,2026-09-11
APOLLOHOSP,65,15310,1292375,-10875,17536097287.5,65,8403,989250,-30750,9228288887.5,0.765,0.549,2026-09-11
ASHOKLEY,60,22998,93575000,-670000,20222777650.0,59,11380,58345000,840000,9276859550.0,0.624,0.495,2026-09-11
ASIANPAINT,112,16773,5035250,212000,10907946012.5,107,13804,3015500,-18500,8511108937.5,0.599,0.823,2026-09-11
ASTRAL,67,11376,3858575,969000,7370938051.25,68,6379,1603525,124525,3875064107.5,0.416,0.561,2026-09-11
ATHERENERG,80,37872,5468625,-106500,24976947075.0,82,12161,2584125,-172500,7434555000.0,0.473,0.321,2026-09-11
AUBANK,49,9396,8770000,233000,10364421650.0,48,4787,6290000,26000,5014480100.0,0.717,0.509,2026-09-11
AUROPHARMA,63,5846,6042850,34100,5601099102.5,63,3024,2543750,-44000,2761445912.5,0.421,0.517,2026-09-11
AXISBANK,57,41106,19086875,-58750,33015931312.5,57,32806,11918750,242500,25339903406.25,0.624,0.798,2026-09-11
BAJAJ-AUTO,85,21701,1569000,4575,20172272493.75,87,16266,1227225,37125,14100505972.5,0.782,0.75,2026-09-11
BAJAJFINSV,78,19087,6483600,386400,11511610485.0,77,9803,3169200,234000,5549835900.0,0.489,0.514,2026-09-11
BAJAJHLDNG,66,1454,73200,3075,1249057455.0,66,83,35700,-825,71188203.75,0.488,0.057,2026-09-11
BAJFINANCE,84,26165,18930000,313500,21300118350.0,81,18284,13964250,726750,14086336687.5,0.738,0.699,2026-09-11
BANDHANBNK,43,1551,31917600,-3517200,1014436260.0,39,869,21693600,-1749600,536362596.0,0.68,0.56,2026-09-11
BANKBARODA,47,12712,50187150,-1099800,9241053178.5,46,6161,42725475,207675,4265105159.25,0.851,0.485,2026-09-11
BANKINDIA,44,2819,32520800,821600,2167772828.0,44,2608,31714800,270400,1889931108.0,0.975,0.925,2026-09-11
BANKNIFTY,445,1635560,17672250,359220,2846966771544.0,447,1332050,16563270,1745370,2226651544008.0,0.937,0.814,2026-09-11
BDL,65,18061,11528550,536775,9869534726.25,65,8699,5416200,-116025,4488577490.0,0.47,0.482,2026-09-11
BEL,64,21599,49809450,457425,12963286061.25,64,9400,32055375,-38475,5394174765.0,0.644,0.435,2026-09-11
BHARATFORG,95,6890,3794000,221500,7023686250.0,90,2858,2755000,21500,2781845900.0,0.726,0.415,2026-09-11
BHARTIARTL,78,54789,24367025,1854875,49507989183.75,77,25073,13340850,-60325,21843372823.75,0.547,0.458,2026-09-11
BHEL,73,20051,34327125,-1354500,23593270312.5,72,11958,22955625,404250,13306552612.5,0.669,0.596,2026-09-11
BIOCON,71,29845,35545000,-4262500,30629579250.0,69,12740,16745000,65000,12611423375.0,0.471,0.427,2026-09-11
BLUESTARCO,69,27760,1726075,-74425,14434553152.5,67,9117,1500200,90025,4427628123.75,0.869,0.328,2026-09-11
BOSCHLTD,74,8241,134025,-800,10799499422.5,76,6777,155475,-9200,7729359700.0,1.16,0.822,2026-09-11
BPCL,56,11132,12539275,-839375,6947778042.5,55,8184,10447750,181700,4896247780.0,0.833,0.735,2026-09-11
BRITANNIA,88,9245,1525250,48875,6075999337.5,89,4933,916500,-6125,3071603268.75,0.601,0.534,2026-09-11
BSE,39,143048,9668600,-360600,101338148380.0,39,80981,7531000,204400,51942048990.0,0.779,0.566,2026-09-11
CAMS,75,6380,6108300,257400,3989522542.5,72,2893,4101900,153450,1681275048.75,0.672,0.453,2026-09-11
CANBK,44,8323,94830750,2646000,7318511392.5,45,2802,65846250,702000,2328667245.0,0.694,0.337,2026-09-11
CDSL,55,19755,9547975,300200,13461121757.5,55,9942,5448250,112575,6320754225.0,0.571,0.503,2026-09-11
