Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,43,1956,1092500,187500,1137797075.0,43,540,422000,54000,286114925.0,0.386,0.276,2026-07-02
ABB,60,6582,627750,131375,5991831568.75,64,3819,356500,49000,3253514550.0,0.568,0.58,2026-07-02
ABCAPITAL,57,4785,13869400,139500,6221589020.0,60,2638,8162300,1054000,3195505575.0,0.589,0.551,2026-07-02
ADANIENSOL,56,11054,2738475,301050,12212290080.0,57,3407,1588950,252450,3497444392.5,0.58,0.308,2026-07-02
ADANIENT,68,45228,5502672,638703,46556026151.7,71,24857,4172118,147702,24062439363.450005,0.758,0.55,2026-07-02
ADANIGREEN,64,11698,3616200,381600,11483060310.0,68,4830,2979600,421800,4390699560.0,0.824,0.413,2026-07-02
ADANIPORTS,63,28469,6673750,871625,26381900876.25,64,13209,4434125,574750,11583842978.75,0.664,0.464,2026-07-02
ADANIPOWER,46,6009,34055150,2453050,5261790120.0,46,2279,21949650,2016400,1811550232.0,0.645,0.379,2026-07-02
ALKEM,75,1077,184000,22625,780213175.0,74,773,111125,-5250,520630062.5,0.604,0.718,2026-07-02
AMBER,60,4238,763400,73500,3394356400.0,59,2834,466200,76400,2071301500.0,0.611,0.669,2026-07-02
AMBUJACEM,65,13166,12163200,1563600,7201682940.0,63,4019,7970400,819600,2057843820.0,0.655,0.305,2026-07-02
ANGELONE,53,8016,10392500,810000,7380813125.0,54,3162,6855000,707500,2674098375.0,0.66,0.394,2026-07-02
APLAPOLLO,66,2759,758450,153650,1835256325.0,65,2374,808500,33600,1467250277.5,1.066,0.86,2026-07-02
APOLLOHOSP,70,6821,611375,8375,7685203900.0,76,5383,604375,139875,5704919031.25,0.989,0.789,2026-07-02
ASHOKLEY,57,23575,69665000,-7880000,20677588900.0,60,9204,50165000,1985000,7515130200.0,0.72,0.39,2026-07-02
ASIANPAINT,86,15092,2497250,239250,10816092700.0,85,9153,1961000,302750,6099482137.5,0.785,0.606,2026-07-02
ASTRAL,64,5751,3490100,169150,3560014476.25,66,2500,1972850,-9350,1398730908.75,0.565,0.435,2026-07-02
AUBANK,53,4698,3721000,199000,5242329000.0,55,3166,2704000,490000,3311359600.0,0.727,0.674,2026-07-02
AUROPHARMA,57,2299,2059750,33000,2065755532.5,57,2088,1805650,177100,1754156910.0,0.877,0.908,2026-07-02
AXISBANK,64,15017,9196875,1353125,13461865906.25,69,9428,6269375,915000,8002370531.25,0.682,0.628,2026-07-02
BAJAJ-AUTO,69,27089,1050750,191625,20890677405.0,70,16982,881550,178575,12092443012.5,0.839,0.627,2026-07-02
BAJAJFINSV,68,49232,3515700,-162000,28378136820.0,69,20721,3165300,269700,11149230360.0,0.9,0.421,2026-07-02
BAJAJHLDNG,74,937,37125,-150,799030796.25,78,669,30075,-2175,479348756.25,0.81,0.714,2026-07-02
BAJFINANCE,74,21770,10920750,1234500,17464107487.5,76,13921,9225750,633000,10240254412.5,0.845,0.639,2026-07-02
BANDHANBNK,48,4236,28008000,1555200,3376043892.0,44,2667,15616800,-410400,1989956340.0,0.558,0.63,2026-07-02
BANKBARODA,79,34985,42137550,16698825,28804127478.75,88,29287,35456850,12656475,22601887278.75,0.841,0.837,2026-07-02
BANKINDIA,60,9728,19754800,4654000,7663760832.0,60,4394,15381600,1596400,3267916860.0,0.779,0.452,2026-07-02
BANKNIFTY,492,727638,11795730,856230,1312422005668.5,494,701389,10746780,396990,1203356533777.5,0.911,0.964,2026-07-02
BDL,53,6591,2558925,-88400,4080806501.25,59,3727,1657925,41650,1947773810.0,0.648,0.565,2026-07-02
BEL,62,20322,39049275,3977175,12730038926.25,63,8371,24847725,1670100,4955379431.25,0.636,0.412,2026-07-02
BHARATFORG,76,4833,1716000,27000,5392064650.0,78,4425,1492000,169000,4253849425.0,0.869,0.916,2026-07-02
BHARTIARTL,66,36084,9152300,1045950,33208834742.5,67,19677,6686575,910575,17344373986.25,0.731,0.545,2026-07-02
