Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,50,3879,1936000,123500,2399363625.0,52,1218,1219500,62500,701121125.0,0.63,0.314,2026-08-07
ABB,69,13168,1900250,-44250,13321355143.75,69,8703,1075375,-7625,8107688181.25,0.566,0.661,2026-08-07
ABCAPITAL,76,12025,24114900,4845300,16235245910.0,77,6585,14573100,440200,8319605470.0,0.604,0.548,2026-08-07
ADANIENSOL,70,5680,4194450,14850,6593149710.0,69,1796,2388150,-2700,1985206050.0,0.569,0.316,2026-08-07
ADANIENT,47,12035,4604409,185709,11884560487.199999,46,5840,3533106,73542,5372835437.550001,0.767,0.485,2026-08-07
ADANIGREEN,72,6591,8978400,352200,5902020870.0,67,2669,5082000,55200,2111838870.0,0.566,0.405,2026-08-07
ADANIPORTS,76,14876,14124600,633175,12645016277.5,73,8077,8153375,220875,6376359268.75,0.577,0.543,2026-08-07
ADANIPOWER,38,19645,48333250,3439950,16082290017.0,37,3958,27640300,944300,2836052755.0,0.572,0.201,2026-08-07
ALKEM,83,5481,529375,3750,4124448000.0,84,1597,324625,8125,1115582643.75,0.613,0.291,2026-08-07
AMBER,62,16796,966700,62800,13362327925.0,63,6736,1099300,2000,4808192175.0,1.137,0.401,2026-08-07
AMBUJACEM,66,7858,17401200,860400,4304313420.0,67,3255,10154400,272400,1690866360.0,0.584,0.414,2026-08-07
ANGELONE,62,9319,25887500,3180000,7449090750.0,60,4473,13172500,975000,3223149125.0,0.509,0.48,2026-08-07
APLAPOLLO,81,4033,2173150,-54950,2877795952.5,81,1738,1806350,51450,1175337905.0,0.831,0.431,2026-08-07
APOLLOHOSP,64,6252,1027500,69500,7304834818.75,64,2427,685625,38500,2674825675.0,0.667,0.388,2026-08-07
ASHOKLEY,70,8063,63165000,870000,7544974650.0,72,5276,59200000,755000,4526360750.0,0.937,0.654,2026-08-07
ASIANPAINT,95,21700,5233750,175000,15496822425.0,98,10703,3453500,-26250,7203145650.0,0.66,0.493,2026-08-07
ASTRAL,62,1667,1979650,149175,1088474831.25,62,693,1575050,27625,412826491.25,0.796,0.416,2026-08-07
AUBANK,51,9905,7432000,824000,11289948400.0,51,4599,4939000,-709000,4888171450.0,0.665,0.464,2026-08-07
AUROPHARMA,57,37440,3821950,-625900,35142156472.5,57,14180,3163050,516450,12475372112.5,0.828,0.379,2026-08-07
AXISBANK,59,25441,20645000,1061250,20667564281.25,57,17603,13616250,303125,13713917843.75,0.66,0.692,2026-08-07
BAJAJ-AUTO,85,19564,1197150,21900,17791012631.25,97,13758,1916250,-8925,11682627566.25,1.601,0.703,2026-08-07
BAJAJFINSV,87,47419,8726400,1146300,29937542160.0,87,41378,4631700,-921000,24699491940.0,0.531,0.873,2026-08-07
BAJAJHLDNG,86,595,79050,-3975,533065657.5,87,87,87975,-375,72278201.25,1.113,0.146,2026-08-07
BAJFINANCE,99,93139,29678250,7845750,80788188000.0,101,86817,21152250,-634500,71199331387.5,0.713,0.932,2026-08-07
BANDHANBNK,47,1241,59990400,-3391200,846471312.0,42,427,30290400,-1188000,269041428.0,0.505,0.344,2026-08-07
BANKBARODA,48,12920,47630700,1766700,9925196960.25,48,5460,43041375,1535625,3908043506.25,0.904,0.423,2026-08-07
BANKINDIA,48,7716,36218000,-10400,6084851240.0,47,4481,31064800,-358800,3290023672.0,0.858,0.581,2026-08-07
