Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,59,2580,2467000,-129000,1463747425.0,59,1111,1918000,61000,584871000.0,0.777,0.431,2026-09-18
ABB,67,28427,1275750,-29125,26724107362.5,67,10168,1047750,59750,9057801250.0,0.821,0.358,2026-09-18
ABCAPITAL,76,12911,14216600,-620000,16484075160.0,75,10385,14734300,592100,12604002785.0,1.036,0.804,2026-09-18
ADANIENSOL,90,19002,8520525,-207225,19162390893.75,88,6566,4297050,-137025,6225247541.25,0.504,0.346,2026-09-18
ADANIENT,56,54545,8948331,132252,52292606099.549995,56,22567,5375055,158517,20539568262.300003,0.601,0.414,2026-09-18
ADANIGREEN,74,47124,5638200,315600,38820909930.0,73,17229,3881400,37800,13442067720.0,0.688,0.366,2026-09-18
ADANIPORTS,88,41938,8585625,-123975,36004960788.75,87,25753,7431375,168150,21259188492.5,0.866,0.614,2026-09-18
ADANIPOWER,44,25409,64166250,-3621000,19600134081.5,44,12366,39557650,-1423550,8903851915.0,0.616,0.487,2026-09-18
ALKEM,91,5194,370375,-37250,3569135337.5,89,2962,320500,-5000,1942623687.5,0.865,0.57,2026-09-18
AMBER,76,6464,934800,-24300,4842664495.0,76,4796,593400,-18700,3298869360.0,0.635,0.742,2026-09-18
AMBUJACEM,82,19876,17445600,123600,9657818760.0,80,5936,10704000,438000,2782947420.0,0.614,0.299,2026-09-18
ANGELONE,62,9673,27050000,-2477500,7577345500.0,62,4499,13460000,-382500,3313915125.0,0.498,0.465,2026-09-18
APLAPOLLO,93,16979,2725100,-234850,13464386792.5,93,9300,1679300,48650,6952496022.5,0.616,0.548,2026-09-18
APOLLOHOSP,65,14440,1208375,3750,16314695393.75,65,8716,947875,-22625,9496154418.75,0.784,0.604,2026-09-18
ASHOKLEY,68,20402,103505000,-5645000,17410596100.0,68,11987,69315000,2740000,9500642700.0,0.67,0.588,2026-09-18
ASIANPAINT,122,16431,5355750,46000,10495994375.0,117,8222,3151250,-3000,5043295262.5,0.588,0.5,2026-09-18
ASTRAL,77,10292,4045575,235450,6552294062.5,78,4572,2909550,-154275,2648516806.25,0.719,0.444,2026-09-18
ATHERENERG,82,39196,6469875,-277125,24641718000.0,84,12757,2696250,-120750,7442816981.25,0.417,0.325,2026-09-18
AUBANK,50,7004,10715000,732000,7604616250.0,50,6837,6876000,279000,7139078050.0,0.642,0.976,2026-09-18
AUROPHARMA,63,13625,6581850,62700,13069812195.0,63,7400,2641100,-49500,6851605227.5,0.401,0.543,2026-09-18
AXISBANK,57,32754,19495625,-1875,26194842281.25,57,23997,11925625,-86250,18514464531.25,0.612,0.733,2026-09-18
BAJAJ-AUTO,89,19684,1864800,80175,17694577575.0,92,12426,1266150,3375,10640266755.0,0.679,0.631,2026-09-18
BAJAJFINSV,88,8861,6802800,-121200,5200666155.0,87,3727,3598800,-3000,2083378890.0,0.529,0.421,2026-09-18
BAJAJHLDNG,68,3887,90225,-13725,3468958376.25,68,1314,49950,1500,1011864641.25,0.554,0.338,2026-09-18
BAJFINANCE,91,32863,23604750,-123000,26187002212.5,88,20015,15102750,174750,15349839075.0,0.64,0.609,2026-09-18
BANDHANBNK,45,234,30571200,-464400,153056412.0,41,170,20318400,-392400,102835440.0,0.665,0.726,2026-09-18
BANKBARODA,47,13788,56253600,-854100,9815215995.0,46,5060,45325800,93600,3450030129.0,0.806,0.367,2026-09-18
BANKINDIA,46,4492,37289200,4940000,3404770616.0,46,4280,31610800,-1258400,3095693692.0,0.848,0.953,2026-09-18
BANKNIFTY,463,1418651,19777530,-318990,2457614625849.0,464,1247457,18085170,1175250,2082625776898.5,0.914,0.879,2026-09-18
BDL,77,20625,12047900,-466650,10957516387.5,77,10203,5935125,-51850,4803572275.0,0.493,0.495,2026-09-18
BEL,77,39629,59215875,-1017450,23299162893.75,76,17820,35951325,257925,9979014153.75,0.607,0.45,2026-09-18
BHARATFORG,105,36612,4391500,300000,37304979275.0,100,17376,3604500,736500,17049101675.0,0.821,0.475,2026-09-18
BHARTIARTL,78,78002,24938925,444125,70092376407.5,77,37579,14353075,600875,33010926610.0,0.576,0.482,2026-09-18
BHEL,75,16848,36516375,110250,19896215718.75,74,13372,28137375,1401750,14906889375.0,0.771,0.794,2026-09-18
BIOCON,81,8178,36080000,-2000000,8224644875.0,79,2845,18820000,422500,2738427875.0,0.522,0.348,2026-09-18
BLUESTARCO,74,7833,1753050,18525,4064902448.75,72,4790,1486550,31850,2357349816.25,0.848,0.612,2026-09-18
BOSCHLTD,74,11314,173975,16000,14340997246.25,76,7348,170250,9900,8463359043.75,0.979,0.649,2026-09-18
BPCL,56,7848,12343750,-535225,4979013117.5,55,6228,10963225,-221200,3773688688.75,0.888,0.794,2026-09-18
BRITANNIA,92,11004,1573875,98000,7148199612.5,93,3500,928375,14250,2171958325.0,0.59,0.318,2026-09-18
BSE,39,55797,12512600,402400,38906690840.0,39,30634,7824800,-18800,19546573350.0,0.625,0.549,2026-09-18
CAMS,78,4757,6332700,-161700,2929062551.25,75,1547,4302375,-60225,907831773.75,0.679,0.325,2026-09-18
CANBK,47,6648,100548000,-789750,5796376335.0,47,2567,69673500,-1059750,2107596915.0,0.693,0.386,2026-09-18
CDSL,63,44032,9997325,-457425,30124429486.25,63,17544,5762700,-96900,11182321322.5,0.576,0.398,2026-09-18
CGPOWER,48,33717,7926250,-740350,26874054877.5,48,15974,5985700,-524450,11986491707.5,0.755,0.474,2026-09-18
CHOLAFIN,71,8320,3935625,-170000,9712802156.25,69,3782,2529375,5625,4184576875.0,0.643,0.455,2026-09-18
CIPLA,105,12530,6154850,-87975,7559364478.75,102,7393,3602725,-5525,4278239252.5,0.585,0.59,2026-09-18
COALINDIA,77,43292,44911800,3406050,24997488367.5,77,32743,27765450,-1466100,18225900787.5,0.618,0.756,2026-09-18
COCHINSHIP,80,21798,7432000,-672400,12593511060.0,80,16127,3347600,25200,8253473300.0,0.45,0.74,2026-09-18
COFORGE,97,29529,12430750,-131575,26284454863.75,97,18585,8449775,-148675,15563238603.75,0.68,0.629,2026-09-18
COLPAL,87,13237,2906475,-275,7045094650.0,89,7560,2459875,41250,3839941641.25,0.846,0.571,2026-09-18
CONCOR,87,6738,8733750,-283750,4282157875.0,87,1685,5113750,87500,1038479687.5,0.586,0.25,2026-09-18
CROMPTON,55,2726,23400600,-692300,1419612320.0,54,729,14181400,-43000,354225593.5,0.606,0.267,2026-09-18
CUMMINSIND,52,6006,1115200,-87800,6323681380.0,52,3698,1120800,-32200,3692829640.0,1.005,0.616,2026-09-18
DABUR,77,7716,15790000,-708750,3839251500.0,77,4757,11268750,-111250,2272097125.0,0.714,0.617,2026-09-18
DELHIVERY,89,3492,15525150,1386100,3246518336.25,88,1101,8553150,205425,962713368.75,0.551,0.315,2026-09-18
DIVISLAB,73,30976,2246100,10800,29977817275.0,73,19563,1716600,-1800,17934112365.0,0.764,0.632,2026-09-18
DIXON,56,78160,3223250,147100,55463362255.0,56,43070,1459000,92400,27733480220.0,0.453,0.551,2026-09-18
DLF,61,18399,15010000,-460750,11832707520.0,61,12888,8687750,781850,7841540872.5,0.579,0.7,2026-09-18
DMART,68,19282,2436300,-69900,11197738042.5,69,10330,1468950,27300,5658146782.5,0.603,0.536,2026-09-18
