Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,53,1628,704000,95500,945654600.0,53,1100,413000,47500,586240275.0,0.587,0.676,2026-03-04
ABB,92,8463,1056625,86375,6675375612.5,95,8945,740500,-8250,6446106037.5,0.701,1.057,2026-03-04
ABCAPITAL,68,11728,16709000,2907800,12918870715.0,67,5717,10146300,207700,5877687265.0,0.607,0.487,2026-03-04
ADANIENSOL,96,4016,2072250,186975,2811900656.25,90,3693,1520775,163350,2400101516.25,0.734,0.92,2026-03-04
ADANIENT,93,15302,4627584,339900,10575913273.95,99,14892,4547553,143067,9564725590.5,0.983,0.973,2026-03-04
ADANIGREEN,95,7653,6124800,708600,4513832310.0,100,5988,4507200,184200,3175719030.0,0.736,0.782,2026-03-04
ADANIPORTS,72,20300,6791075,485450,14923664593.75,73,32506,6363100,711075,21704116503.75,0.937,1.601,2026-03-04
ALKEM,81,1356,191875,30500,991561318.75,85,1009,141500,9625,682329143.75,0.737,0.744,2026-03-04
AMBER,61,6835,559200,77900,5722394430.0,63,4643,321000,31100,3481728545.0,0.574,0.679,2026-03-04
AMBUJACEM,92,8671,14775600,1517250,4672350427.5,87,3950,9415350,389550,2014277895.0,0.637,0.456,2026-03-04
ANGELONE,55,7904,22132500,2972500,4940736075.0,56,3997,13170000,425000,2215970450.0,0.595,0.506,2026-03-04
APLAPOLLO,93,10290,1052100,-281750,8163208882.5,91,10632,931000,137550,8095105410.0,0.885,1.033,2026-03-04
APOLLOHOSP,94,18333,857500,172125,18330130456.25,100,13511,580375,65750,12624220287.5,0.677,0.737,2026-03-04
ASHOKLEY,70,17089,41980000,6910000,18557805800.0,71,11083,28250000,1125000,10932285600.0,0.673,0.649,2026-03-04
ASIANPAINT,105,22319,4154500,626000,13626512587.5,102,36409,4048750,702000,20434250600.0,0.975,1.631,2026-03-04
ASTRAL,59,4446,1694900,137700,3239973390.0,59,3185,936700,45475,2148880006.25,0.553,0.716,2026-03-04
AUBANK,95,10931,7238000,466000,11026720700.0,89,10771,4645000,566000,10071342700.0,0.642,0.985,2026-03-04
AUROPHARMA,85,6820,3883000,-49500,4753610977.5,93,4000,2439250,-14850,2595193892.5,0.628,0.587,2026-03-04
AXISBANK,96,41735,14695625,3666250,36634331906.25,96,30320,9039375,2108750,25263257406.25,0.615,0.726,2026-03-04
BAJAJ-AUTO,72,22723,1387350,233775,17617286130.0,74,16731,668025,42600,11581543770.0,0.482,0.736,2026-03-04
BAJAJFINSV,85,33876,5169250,2088000,17000672125.0,86,19476,3196750,453250,9116023075.0,0.618,0.575,2026-03-04
BAJAJHLDNG,89,576,94950,2600,330783902.5,86,812,46450,-1650,413876000.0,0.489,1.41,2026-03-04
BAJFINANCE,84,20218,13974000,1042500,15522032137.5,85,18246,12381750,971250,12791589525.0,0.886,0.902,2026-03-04
BANDHANBNK,54,9716,29095200,3603600,6669589572.0,60,5243,17280000,1263600,3304007172.0,0.594,0.54,2026-03-04
BANKBARODA,114,22788,32903325,4048200,21740947458.75,115,18609,28773225,3574350,16553383470.0,0.874,0.817,2026-03-04
BANKINDIA,145,5766,17440800,3660800,5371883868.0,147,5058,15319200,3036800,4323918248.0,0.878,0.877,2026-03-04
BANKNIFTY,453,1272875,13071935,2197030,2361637485633.0,453,1437577,12177475,811670,2505253353249.0,0.932,1.129,2026-03-04
BDL,66,24583,4051950,435050,11739148365.0,67,7294,2348150,168700,3172870032.5,0.58,0.297,2026-03-04
BEL,65,79163,48092325,6104700,53847237588.75,68,36024,25258125,1423575,22661294205.0,0.525,0.455,2026-03-04
BHARATFORG,72,9171,2733000,78000,9089065650.0,73,7828,2454500,12000,7136785650.0,0.898,0.854,2026-03-04
BHARTIARTL,79,108713,14408175,-94525,102401155167.5,78,51787,8723375,1005575,46169519798.75,0.605,0.476,2026-03-04
BHEL,98,19561,30058875,3958500,14049856800.0,95,10114,22118250,931875,6755474250.0,0.736,0.517,2026-03-04
BIOCON,62,7567,15250000,405000,7717560500.0,64,2677,10222500,167500,2547450875.0,0.67,0.354,2026-03-04
BLUESTARCO,70,3742,915525,182650,2471357655.0,70,2112,415350,80275,1335734432.5,0.454,0.564,2026-03-04
BOSCHLTD,133,9404,155525,33850,8804718821.25,129,9077,82300,14375,7415606031.25,0.529,0.965,2026-03-04
BPCL,71,14005,14850025,1896000,10794606313.75,71,22717,12837500,177750,15924148500.0,0.864,1.622,2026-03-04
BRITANNIA,91,4419,605500,53500,3496530668.75,92,3227,299000,3500,2320742825.0,0.494,0.73,2026-03-04
BSE,55,36954,7241625,578250,39484334606.25,56,26360,5259000,270000,25439194425.0,0.726,0.713,2026-03-04
CAMS,74,4029,2832000,363000,2086912537.5,76,3191,2241750,176250,1561822200.0,0.792,0.792,2026-03-04
CANBK,140,15822,80797500,8822250,17128285582.5,138,13373,63882000,4968000,13401892867.5,0.791,0.845,2026-03-04
CDSL,73,14915,6277125,596600,9274147807.5,73,8425,4931925,333925,4917235340.0,0.786,0.565,2026-03-04
CGPOWER,56,6494,3527500,164900,4093927292.5,60,4492,2147100,177650,2614552400.0,0.609,0.692,2026-03-04
CHOLAFIN,77,5208,2862500,165625,5763519437.5,75,5839,3148125,-160000,6006663937.5,1.1,1.121,2026-03-04
CIPLA,98,15840,5116125,827250,8404443543.75,100,7392,3006375,188625,3568190887.5,0.588,0.467,2026-03-04
COALINDIA,116,73636,25407000,5783400,45543768007.5,121,28815,15670800,2621700,16914667860.0,0.617,0.391,2026-03-04
COFORGE,95,23098,10337625,624750,11193968868.75,91,9615,4561875,239625,4174796362.5,0.441,0.416,2026-03-04
COLPAL,81,5006,1795500,56475,2634258363.75,84,2164,1102950,675,1075842922.5,0.614,0.432,2026-03-04
CONCOR,83,7542,10865000,1226250,4748935562.5,81,4869,7337500,887500,2903643437.5,0.675,0.646,2026-03-04
CROMPTON,83,3368,8445600,574200,1614332790.0,87,1571,4262400,117000,714977370.0,0.505,0.466,2026-03-04
CUMMINSIND,93,6948,737000,46800,6967694690.0,90,8798,598400,19800,8074076150.0,0.812,1.266,2026-03-04
DABUR,72,6158,7855000,1732500,4066727312.5,73,4085,4228750,401250,2479260500.0,0.538,0.663,2026-03-04
DALBHARAT,91,1425,872300,67925,960194153.75,89,2395,951925,-38675,1519725431.25,1.091,1.681,2026-03-04
DELHIVERY,76,2181,5152225,107900,2044158237.5,74,1351,2409075,188825,1177341720.0,0.468,0.619,2026-03-04
DIVISLAB,88,7924,660200,111000,5363600925.0,94,5590,383300,-6400,3447147405.0,0.581,0.705,2026-03-04
DIXON,111,56869,1866350,143900,31754509197.5,106,33405,1131150,40500,16587009747.5,0.606,0.587,2026-03-04
DLF,61,22327,11468325,1092300,11454255945.0,62,18804,9419850,984225,8941668738.75,0.821,0.842,2026-03-04
DMART,61,4743,871800,66750,2847450630.0,63,4394,726000,40800,2459217360.0,0.833,0.926,2026-03-04
DRREDDY,93,10311,4390625,825625,8710573375.0,97,5694,2926250,138750,4486577312.5,0.666,0.552,2026-03-04
