Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,55,2433,1275000,68000,1341374675.0,55,362,514000,2500,181512975.0,0.403,0.149,2026-03-16
ABB,108,27719,1528625,-14250,22911080775.0,112,29675,1019875,-50375,21885690812.5,0.667,1.071,2026-03-16
ABCAPITAL,74,5530,17108900,356500,5753982230.0,73,2719,9368200,130200,2661865995.0,0.548,0.492,2026-03-16
ADANIENSOL,97,5624,3739500,-337500,4029554317.5,92,2643,2212650,-200475,1781915591.25,0.592,0.47,2026-03-16
ADANIENT,112,14305,7086297,117729,9302032608.6,112,8154,5570652,84357,4978062491.400001,0.786,0.57,2026-03-16
ADANIGREEN,106,8565,9283200,-223800,4776732960.0,107,3854,5172000,-103800,2007126540.0,0.557,0.45,2026-03-16
ADANIPORTS,79,15873,9863850,208050,11133653915.0,79,13569,6992000,-85975,8779384791.25,0.709,0.855,2026-03-16
ALKEM,91,1752,250875,12500,1236628031.25,92,4317,185375,31000,2860039506.25,0.739,2.464,2026-03-16
AMBER,90,15261,1365400,28400,11247105855.0,92,10124,808100,68600,6364959205.0,0.592,0.663,2026-03-16
AMBUJACEM,123,11633,17487750,384300,5712557025.0,118,4782,11590950,127050,2291442930.0,0.663,0.411,2026-03-16
ANGELONE,59,7516,27032500,342500,4424257675.0,60,2899,14127500,-207500,1575461550.0,0.523,0.386,2026-03-16
APLAPOLLO,107,3571,1897700,80150,2616808600.0,105,1614,1517600,-20300,1126745550.0,0.8,0.452,2026-03-16
APOLLOHOSP,103,10731,1112125,21125,10510710150.0,108,10064,820000,-5625,9332028568.75,0.737,0.938,2026-03-16
ASHOKLEY,92,20855,91405000,1390000,19686263250.0,92,8191,45125000,260000,7014605750.0,0.494,0.393,2026-03-16
ASIANPAINT,126,17393,5065250,44500,10189398725.0,123,17151,4635000,261500,9336546387.5,0.915,0.986,2026-03-16
ASTRAL,86,11348,3146700,-270300,8265389545.0,84,7054,1624350,88825,4827239441.25,0.516,0.622,2026-03-16
AUBANK,98,12250,9379000,-143000,11481174350.0,92,9851,6046000,-243000,8795083250.0,0.645,0.804,2026-03-16
AUROPHARMA,109,13731,5651800,-123750,10160042392.5,117,10349,4342800,-305800,7272095462.5,0.768,0.754,2026-03-16
AXISBANK,137,63867,27010000,1370000,50698309093.75,133,32435,13078125,1313125,24302386500.0,0.484,0.508,2026-03-16
BAJAJ-AUTO,92,33776,1765050,-87900,24078439706.25,92,15438,979800,6300,10202741958.75,0.555,0.457,2026-03-16
BAJAJFINSV,110,27840,10082500,-47500,12920918500.0,111,13243,4656250,317500,5755525900.0,0.462,0.476,2026-03-16
BAJAJHLDNG,116,1627,134050,5550,878567697.5,113,506,78350,850,245866747.5,0.584,0.311,2026-03-16
BAJFINANCE,111,44188,25533000,515250,30539741362.5,110,21071,16701000,351000,13681521787.5,0.654,0.477,2026-03-16
BANDHANBNK,83,38839,44938800,10656000,24973060680.0,84,44739,30272400,9241200,25931337804.0,0.674,1.152,2026-03-16
BANKBARODA,129,23414,45059625,1035450,20731893097.5,129,12029,36249525,345150,9845544735.0,0.804,0.514,2026-03-16
BANKINDIA,170,2394,26722800,-400400,2019943224.0,171,2124,22796800,26000,1669224648.0,0.853,0.887,2026-03-16
BANKNIFTY,611,1810350,21890700,481340,3128104810866.0,611,1294284,16704075,418655,2077227828472.5,0.763,0.715,2026-03-16
BDL,75,11821,4087300,35700,5877112937.5,74,4791,2441600,-4900,2142281837.5,0.597,0.405,2026-03-16
BEL,72,81126,61131075,2723175,53812025482.5,75,51906,31364250,996075,31421541626.25,0.513,0.64,2026-03-16
BHARATFORG,92,10902,6317000,195000,10141320400.0,91,6570,3077000,90500,5507319050.0,0.487,0.603,2026-03-16
BHARTIARTL,88,67984,22355875,41325,60941821652.5,87,30957,9747950,49400,26276988101.25,0.436,0.455,2026-03-16
BHEL,103,32118,34605375,3567375,22962203775.0,102,12628,26987625,273000,8385238443.75,0.78,0.393,2026-03-16
BIOCON,65,17298,18772500,275000,17269729625.0,66,12450,12160000,280000,11916764750.0,0.648,0.72,2026-03-16
BLUESTARCO,90,7469,1598350,-105950,4914338747.5,89,3157,938600,14300,1855948363.75,0.587,0.423,2026-03-16
BOSCHLTD,162,4189,251525,8025,3570953617.5,158,1529,143175,600,1150449727.5,0.569,0.365,2026-03-16
BPCL,90,20278,26476850,1473350,13514436681.25,90,26569,17253600,-138250,16287028877.5,0.652,1.31,2026-03-16
BRITANNIA,99,7850,914625,-10125,6103910550.0,99,4644,454375,-41000,3245351825.0,0.497,0.592,2026-03-16
BSE,57,60806,6962625,-179250,68611273500.0,58,46732,5788500,291375,48428549343.75,0.831,0.769,2026-03-16
CAMS,79,3826,3622500,-108000,1955735512.5,81,3112,2748000,-12000,1496846175.0,0.759,0.813,2026-03-16
CANBK,162,15668,120177000,4610250,15424647210.0,160,9182,85995000,2612250,8338691880.0,0.716,0.586,2026-03-16
CDSL,78,17778,7052325,-108775,10555546330.0,78,7488,5287225,157225,4202650921.25,0.75,0.421,2026-03-16
CGPOWER,67,16741,7565000,485350,10638456350.0,70,16614,4639300,1122000,9769975650.0,0.613,0.992,2026-03-16
CHOLAFIN,94,7694,4316875,-13750,7820707968.75,94,2869,3254375,5000,2710165750.0,0.754,0.373,2026-03-16
CIPLA,105,14312,8212875,-195000,7315537293.75,105,10453,3377625,-34500,5042265750.0,0.411,0.73,2026-03-16
COALINDIA,161,47328,38277900,-16200,30979158615.0,168,24613,27673650,-949050,15202288575.0,0.723,0.52,2026-03-16
COFORGE,105,26706,13610250,-620250,12058057181.25,101,12285,5359500,160875,5031390918.75,0.394,0.46,2026-03-16
COLPAL,113,15143,4204800,80100,7196199075.0,113,4881,2484225,-9225,2183848042.5,0.591,0.322,2026-03-16
CONCOR,97,5055,10375000,73750,3092390125.0,95,3358,7416250,-206250,1879834812.5,0.715,0.664,2026-03-16
CROMPTON,95,4550,11212200,1040400,2122247790.0,97,1736,6006600,113400,763261560.0,0.536,0.382,2026-03-16
CUMMINSIND,93,9435,1087000,-26600,9314169300.0,90,6905,778800,10800,6158127500.0,0.716,0.732,2026-03-16
DABUR,101,5817,12118750,137500,3563264562.5,101,2975,6462500,172500,1684948000.0,0.533,0.511,2026-03-16
DALBHARAT,106,9677,1591200,42250,6381976656.25,103,2127,1639300,-129350,1286216457.5,1.03,0.22,2026-03-16
DELHIVERY,81,2362,7135925,43575,2112046220.0,79,1647,4008900,37350,1345234535.0,0.562,0.697,2026-03-16
DIVISLAB,106,8076,838900,-7000,5197387690.0,107,5810,540900,12400,3490727880.0,0.645,0.719,2026-03-16
DIXON,124,81709,2511500,-2700,46002761295.0,121,34560,1423100,4700,17550256885.0,0.567,0.423,2026-03-16
DLF,75,19246,13204125,582450,9248864913.75,75,14471,10187100,801900,6465885525.0,0.772,0.752,2026-03-16
DMART,67,17394,2035650,-33600,10625976712.5,67,8789,1049100,-22350,5028167287.5,0.515,0.505,2026-03-16
DRREDDY,95,10313,9595000,-24375,8685733250.0,99,10211,4091250,-293125,8213608875.0,0.426,0.99,2026-03-16
EICHERMOT,162,35391,2879000,83300,26198901105.0,162,14702,1475100,-11300,10006417185.0,0.512,0.415,2026-03-16
ETERNAL,74,45829,125028150,380725,26835909274.5,70,27279,73935825,7900650,14368187395.25,0.591,0.595,2026-03-16
EXIDEIND,139,4682,12450600,-118800,2719070640.0,135,1703,9549000,-39600,966211470.0,0.767,0.364,2026-03-16
FEDERALBNK,113,15520,70610000,1995000,22390993750.0,111,6371,34735000,480000,8330427250.0,0.492,0.411,2026-03-16
FINNIFTY,317,25487,1052760,56580,40656757758.0,317,12685,752340,-12780,19263048810.0,0.715,0.498,2026-03-16
FORTIS,91,4307,4396575,117800,3022255061.25,91,3376,2133575,371225,2167931563.75,0.485,0.784,2026-03-16
GAIL,168,8338,40597200,1345050,4195639665.0,167,4914,39712050,677250,2292511756.5,0.978,0.589,2026-03-16
GLENMARK,100,9968,2034000,-23625,8602394625.0,103,4175,1033125,-14625,3410778675.0,0.508,0.419,2026-03-16
GMRAIRPORT,103,7902,67022775,2817900,5350924260.0,103,3899,36360675,746325,2501059997.25,0.543,0.493,2026-03-16
GODREJCP,132,3495,2113000,66000,1923016850.0,132,1686,1645000,-63000,892648225.0,0.779,0.482,2026-03-16
GODREJPROP,103,7422,2944150,23650,3476860763.75,102,7413,2004475,8800,3249200748.75,0.681,0.999,2026-03-16
GRASIM,129,32182,2471250,285500,22128679862.5,128,13348,1428000,277250,8770166737.5,0.578,0.415,2026-03-16
HAL,73,32674,5471250,-166800,20799938722.5,73,13926,3678900,37650,8163623827.5,0.672,0.426,2026-03-16
HAVELLS,116,6692,3067000,162000,4652333575.0,117,4264,2131000,65000,2757752350.0,0.695,0.637,2026-03-16
HCLTECH,82,22771,6746950,72100,11131345120.0,72,13764,3336900,-39900,6299621475.0,0.495,0.604,2026-03-16
HDFCAMC,133,4681,1705500,51600,3611789370.0,132,2996,1266900,176100,2159282805.0,0.743,0.64,2026-03-16
HDFCBANK,155,203247,88518650,-3858800,96962576700.0,148,123266,48172300,2050950,56676618817.5,0.544,0.606,2026-03-16
HDFCLIFE,83,7522,15656300,1106600,5584649620.0,83,3526,6061000,333300,2444649900.0,0.387,0.469,2026-03-16
HEROMOTOCO,109,23170,2157000,-38400,19646786662.5,108,15995,1432200,-65400,12368149815.0,0.664,0.69,2026-03-16
HINDALCO,86,68689,15227800,1072400,47081415605.0,84,45719,11246900,688100,29451186765.0,0.739,0.666,2026-03-16
HINDPETRO,110,16293,19948275,884925,12916192668.75,108,19928,17368425,901125,14432488773.75,0.871,1.223,2026-03-16
HINDUNILVR,115,28481,7202100,-59400,19264174320.0,115,14172,3710700,174900,9162950895.0,0.515,0.498,2026-03-16
HINDZINC,136,23025,30473100,1046150,16673309686.25,122,17823,16282700,-290325,12038153767.5,0.534,0.774,2026-03-16
HUDCO,67,4405,20576625,-727050,2296875325.5,65,1465,12789975,-258075,718184957.25,0.622,0.333,2026-03-16
ICICIBANK,123,59008,36990100,1056300,54325850670.0,121,30574,20750100,13300,26801887000.0,0.561,0.518,2026-03-16
ICICIGI,79,2844,1232075,-176150,1771041983.75,80,1708,794950,-40300,1014459777.5,0.645,0.601,2026-03-16
ICICIPRULI,131,1133,3769375,20350,661520872.5,131,950,2405000,-41625,515908806.25,0.638,0.838,2026-03-16
IDEA,30,18940,2113086900,34951275,15285054546.0,26,5018,960481050,-8934375,3332451114.75,0.455,0.265,2026-03-16
IDFCFIRSTB,99,20775,328761650,-2643375,14013410423.25,92,9153,183700650,-2142525,5294565857.0,0.559,0.441,2026-03-16
IEX,114,7065,46470000,1848750,3389173050.0,115,2894,29373750,-401250,1320457762.5,0.632,0.41,2026-03-16
INDHOTEL,128,6663,8169000,-112000,4339426400.0,127,4347,6852000,-163000,2686637050.0,0.839,0.652,2026-03-16
INDIANB,89,6545,5964000,34000,6156970100.0,89,4337,3710000,82000,3795640150.0,0.622,0.663,2026-03-16
INDIGO,109,74356,9199200,885300,49969340790.0,109,50098,4656000,487050,31389430710.0,0.506,0.674,2026-03-16
INDUSINDBK,95,14489,9646000,-94500,8792395640.0,95,10034,7923300,682500,5759601295.0,0.821,0.693,2026-03-16
INDUSTOWER,79,6593,11945900,-952000,5160529435.0,75,2572,7665300,108800,1872599300.0,0.642,0.39,2026-03-16
INFY,88,75517,38760400,-709600,40647178400.0,81,40949,19318400,188400,20085910080.0,0.498,0.542,2026-03-16
INOXWIND,60,6923,42231475,1905475,2198944640.75,62,3458,26265525,1194050,1041528952.75,0.622,0.499,2026-03-16
IOC,203,18469,76225500,6556875,14908312087.5,203,22491,57057000,-589875,16627620506.25,0.749,1.218,2026-03-16
IREDA,131,4835,31722750,1607700,2094861735.0,127,2965,20003100,703800,1357812084.0,0.631,0.613,2026-03-16
IRFC,111,12128,87911250,-518500,5363441690.0,109,3898,47111250,-144500,1602238950.0,0.536,0.321,2026-03-16
ITC,158,107333,139516800,17108800,54737236960.0,163,31762,56251200,2209600,15694701920.0,0.403,0.296,2026-03-16
JINDALSTEL,110,7026,3659375,177500,5341071312.5,109,8179,4015000,221875,5762762375.0,1.097,1.164,2026-03-16
JIOFIN,122,19981,56653800,1995150,11990311705.0,119,8197,42095550,155100,4549306015.0,0.743,0.41,2026-03-16
JSWENERGY,94,10177,8129000,-202000,5468751500.0,96,4327,4836000,-201000,2175932800.0,0.595,0.425,2026-03-16
JSWSTEEL,115,15426,8068950,234900,12632155166.25,115,7010,4094550,42525,5372787678.75,0.507,0.454,2026-03-16
JUBLFOOD,111,4924,9653750,-198750,3068627500.0,111,3295,6471250,-166250,1884211000.0,0.67,0.669,2026-03-16
KALYANKJIL,84,5863,9365925,-256150,2803090046.25,85,5594,5864425,419475,2512789023.75,0.626,0.954,2026-03-16
KAYNES,79,28500,2225400,-13700,11053617870.0,81,16721,1369400,-68700,5992240795.0,0.615,0.587,2026-03-16
KEI,111,6879,1102675,37100,5461809053.75,108,2734,691075,2100,1999899387.5,0.627,0.397,2026-03-16
