Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,50,6804,954000,37500,3917528050.0,54,2191,744000,150000,1215869675.0,0.78,0.322,2026-05-21
ABB,149,41456,2286875,-9500,35880328556.25,141,13974,1146000,-29875,11238763700.0,0.501,0.337,2026-05-21
ABCAPITAL,65,10409,20252300,-31000,11877572035.0,68,5975,13671000,-213900,6434922960.0,0.675,0.574,2026-05-21
ADANIENSOL,79,19525,8411850,363825,18961724193.75,75,6683,4028400,-55350,6052284225.0,0.479,0.342,2026-05-21
ADANIENT,126,49042,11374290,-905370,42877819854.450005,137,26230,7576062,-342681,21381709925.25,0.666,0.535,2026-05-21
ADANIGREEN,153,25090,11668800,-423000,21775845660.0,156,16909,7700400,-353400,12965663130.0,0.66,0.674,2026-05-21
ADANIPORTS,75,34388,10417700,-334400,30125298403.75,82,23090,8200400,229900,18962580426.25,0.787,0.671,2026-05-21
ADANIPOWER,92,23223,48613700,-5435050,19405687020.5,97,8849,22045500,-1505200,6777318419.0,0.453,0.381,2026-05-21
ALKEM,85,10962,445375,13000,7823431506.25,88,4958,228500,-1500,3361654412.5,0.513,0.452,2026-05-21
AMBER,94,171745,3295500,135300,135612903130.0,96,77313,1932200,251600,55810429920.0,0.586,0.45,2026-05-21
AMBUJACEM,71,11305,21121800,-552300,5391036262.5,71,4502,12462600,-472500,2101385527.5,0.59,0.398,2026-05-21
ANGELONE,76,69043,24200000,-510000,60574377375.0,74,30314,19712500,3690000,24661531625.0,0.815,0.439,2026-05-21
APLAPOLLO,90,4050,1913450,-3850,2746831237.5,85,2184,1261400,-72100,1390646145.0,0.659,0.539,2026-05-21
APOLLOHOSP,119,161230,1762250,-3250,171992330181.25,121,81604,1765250,677375,82468388631.25,1.002,0.506,2026-05-21
ASHOKLEY,76,30925,125915000,7210000,25351573750.0,74,12480,76785000,200000,9563778000.0,0.61,0.404,2026-05-21
ASIANPAINT,111,37489,6677000,-745250,25392066262.5,118,19466,4506250,2750,12582320150.0,0.675,0.519,2026-05-21
ASTRAL,76,29180,4214300,-789650,19309925468.75,76,14157,2680050,-316200,8630154698.75,0.636,0.485,2026-05-21
AUBANK,85,9388,8602000,82000,9435297400.0,88,4445,6125000,-125000,4304057300.0,0.712,0.473,2026-05-21
AUROPHARMA,69,22429,5215100,1099450,19847018125.0,65,10623,3463900,510950,8731122152.5,0.664,0.474,2026-05-21
AXISBANK,102,51270,21791250,-1175000,41206638937.5,98,32527,11818750,-465000,25336447156.25,0.542,0.634,2026-05-21
BAJAJ-AUTO,94,78503,2071050,39675,64044116692.5,93,49141,1674525,1500,37995497193.75,0.809,0.626,2026-05-21
BAJAJFINSV,80,21584,6772500,82750,9809918800.0,79,10323,3534250,-69500,4568308737.5,0.522,0.478,2026-05-21
BAJAJHLDNG,80,1987,106450,-5700,1086185332.5,84,1972,53650,1550,917814737.5,0.504,0.992,2026-05-21
BAJFINANCE,81,44115,21776250,792000,31405554375.0,86,26973,15000000,104250,18559886550.0,0.689,0.611,2026-05-21
BANDHANBNK,81,10923,40453200,979200,8013116412.0,86,6470,25210800,730800,4461168744.0,0.623,0.592,2026-05-21
BANKBARODA,91,13035,49324275,169650,10500250995.0,86,8753,37445850,1477125,7060203686.25,0.759,0.671,2026-05-21
BANKINDIA,52,3937,32052800,-1274000,2992025660.0,51,1807,20779200,691600,1361933820.0,0.648,0.459,2026-05-21
BANKNIFTY,605,2978893,26036160,3122670,4963267161036.0,605,2655395,18710640,297630,4210931323138.5,0.719,0.891,2026-05-21
BDL,76,16633,3914900,108500,8019141970.0,77,5698,2063950,-18900,2662108592.5,0.527,0.343,2026-05-21
BEL,78,137239,71867025,-10532175,86236398390.0,76,51879,35619300,-1613100,30807647636.25,0.496,0.378,2026-05-21
BHARATFORG,87,10476,4221000,-104000,10447959800.0,84,4133,2885000,-96500,3846179300.0,0.683,0.395,2026-05-21
BHARTIARTL,86,86279,27795100,-392825,79839228088.75,85,53110,14731175,-934325,47344366701.25,0.53,0.616,2026-05-21
BHEL,171,31958,59164875,-1926750,35567963943.75,175,20727,46312875,-4302375,21571278225.0,0.783,0.649,2026-05-21
BIOCON,92,11030,25445000,-90000,12316217000.0,95,6700,21122500,-640000,7101750750.0,0.83,0.607,2026-05-21
BLUESTARCO,96,5151,2931825,-78000,2985960428.75,92,1679,1485250,12025,911462776.25,0.507,0.326,2026-05-21
BOSCHLTD,129,84648,393900,201250,80593908872.5,129,40204,129775,30350,34924658635.0,0.329,0.475,2026-05-21
BPCL,64,25443,31959450,-1830825,15497994455.0,66,15096,22325400,-1346950,8629681920.0,0.699,0.593,2026-05-21
BRITANNIA,104,22923,2470125,-124750,16003010125.0,104,8688,1129375,6875,5765669056.25,0.457,0.379,2026-05-21
BSE,82,47813,9399025,433500,78330712837.5,83,39559,8359125,-532875,60955727981.25,0.889,0.827,2026-05-21
CAMS,73,4063,4411500,6750,2460383775.0,77,2693,3498000,69750,1564844512.5,0.793,0.663,2026-05-21
CANBK,126,11845,110295000,-3766500,10768981252.5,125,6342,82842750,-1464750,5508982260.0,0.751,0.535,2026-05-21
CDSL,59,35204,10611500,1045000,21291862958.75,59,13617,6269050,558125,7867613646.25,0.591,0.387,2026-05-21
CGPOWER,77,20009,7092400,-532950,15128815737.5,79,8930,5170550,-63750,6379344350.0,0.729,0.446,2026-05-21
CHOLAFIN,83,9515,4398750,501250,9344310718.75,82,4798,2881250,56250,4612990250.0,0.655,0.504,2026-05-21
CIPLA,126,20594,9395925,-342750,11119489818.75,131,14494,8471625,-366375,7530032250.0,0.902,0.704,2026-05-21
COALINDIA,80,39534,40425750,-2528550,25450729267.5,81,25431,24719850,-973350,15764404815.0,0.611,0.643,2026-05-21
COCHINSHIP,94,10199,2661600,-222800,6610123640.0,91,2721,1363600,6400,1680733180.0,0.512,0.267,2026-05-21
COFORGE,78,53120,12297375,-541875,28984151737.5,78,41729,9754700,-861750,21297021562.5,0.793,0.786,2026-05-21
COLPAL,88,13615,2050425,-96525,6940237736.25,86,8382,1083150,-86400,3989418952.5,0.528,0.616,2026-05-21
CONCOR,79,4297,4733750,-326250,2920027625.0,82,1679,3652500,-3750,1107336687.5,0.772,0.391,2026-05-21
CROMPTON,113,7960,21922200,-417600,4351352040.0,115,2613,13077000,-277200,1363935060.0,0.597,0.328,2026-05-21
CUMMINSIND,79,7285,995600,-7400,8064219590.0,82,3682,674200,-51400,3928113390.0,0.677,0.505,2026-05-21
