Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,50,6663,2147500,-106000,4059801300.0,52,2623,1194000,18000,1520095175.0,0.556,0.394,2026-08-18
ABB,69,23546,2196625,37125,23462456350.0,69,10287,1142750,-51875,9584013212.5,0.52,0.437,2026-08-18
ABCAPITAL,76,10018,24207900,682000,12919129565.0,77,4104,18559700,731600,5017885835.0,0.767,0.41,2026-08-18
ADANIENSOL,72,23828,6716925,-366525,26965782157.5,71,5803,3121875,-78975,6295853688.75,0.465,0.244,2026-08-18
ADANIENT,49,17072,5526774,25338,16596845048.85,48,10218,3674319,35535,9394238471.25,0.665,0.599,2026-08-18
ADANIGREEN,77,17002,11404800,-141600,14443508310.0,72,6827,5450400,-79800,5450367390.0,0.478,0.402,2026-08-18
ADANIPORTS,78,27016,14776300,-603725,22435941285.0,75,11721,7829900,71725,9279145187.5,0.53,0.434,2026-08-18
ADANIPOWER,43,49816,66076150,-4128650,39262339735.5,42,12397,33920250,486350,8878764491.0,0.513,0.249,2026-08-18
ALKEM,108,38810,1420125,-118875,27497651381.25,108,13407,634500,-25875,8912996756.25,0.447,0.345,2026-08-18
AMBER,74,47751,2139200,-236400,36322104705.0,73,23513,1308100,-77700,16704121395.0,0.611,0.492,2026-08-18
AMBUJACEM,70,7776,18980400,-39600,4045289700.0,70,3167,10471200,9600,1599661680.0,0.552,0.407,2026-08-18
ANGELONE,63,18893,31320000,100000,14430989500.0,61,13795,15810000,980000,9855996000.0,0.505,0.73,2026-08-18
APLAPOLLO,95,13628,2420950,178150,10231373285.0,95,7414,1633100,70700,5177102385.0,0.675,0.544,2026-08-18
APOLLOHOSP,69,36901,2380500,-84000,42133096837.5,69,23804,1720500,-78875,25956731062.5,0.723,0.645,2026-08-18
ASHOKLEY,70,26131,121240000,-2100000,24110037150.0,72,15969,84625000,-1195000,13745832900.0,0.698,0.611,2026-08-18
ASIANPAINT,101,37975,6119000,540500,26208720737.5,102,25949,3329250,-64000,17084525412.5,0.544,0.683,2026-08-18
ASTRAL,78,8368,3910425,-113900,5680499425.0,78,5529,2329425,-311950,3526410810.0,0.596,0.661,2026-08-18
AUBANK,51,7079,7442000,-495000,7953561250.0,51,3509,5493000,-190000,3755721200.0,0.738,0.496,2026-08-18
AUROPHARMA,64,7462,4676650,-119900,6913979682.5,65,4788,2695000,-294800,4275072642.5,0.576,0.642,2026-08-18
AXISBANK,62,69005,24915000,-1943125,54812257156.25,60,40740,14649375,-773125,31362392875.0,0.588,0.59,2026-08-18
BAJAJ-AUTO,85,24627,1460100,21600,22163544573.75,97,17502,1654050,-121800,15044714141.25,1.133,0.711,2026-08-18
BAJAJFINSV,87,9340,8838000,-267000,5802515025.0,87,5833,4592700,-125400,3442829040.0,0.52,0.625,2026-08-18
BAJAJHLDNG,86,2639,135825,7725,2339696977.5,87,1638,94875,1350,1322144452.5,0.699,0.621,2026-08-18
BAJFINANCE,99,23009,25119750,-312750,19579094737.5,101,14556,19989750,-337500,11793931237.5,0.796,0.633,2026-08-18
BANDHANBNK,49,623,50169600,-1350000,415910304.0,44,309,26830800,-810000,194628456.0,0.535,0.496,2026-08-18
BANKBARODA,48,10285,55589625,938925,7704928647.0,48,4732,45805500,277875,3334970515.5,0.824,0.46,2026-08-18
BANKINDIA,49,2276,36446800,-296400,1768099944.0,48,1574,28995200,-873600,1138809412.0,0.796,0.692,2026-08-18
BANKNIFTY,479,1551108,22734000,2683440,2730549866814.0,481,1421644,18179910,129360,2431984763416.5,0.8,0.917,2026-08-18
BDL,61,66833,8225875,-1177675,41087930976.25,61,25265,4969100,-214200,14547867321.25,0.604,0.378,2026-08-18
BEL,74,54223,56193450,763800,32879731728.75,73,21936,42217050,-812250,12744741007.5,0.751,0.405,2026-08-18
BHARATFORG,99,15506,10766000,-931500,17191066150.0,99,9474,6058000,-452000,9645054500.0,0.563,0.611,2026-08-18
BHARTIARTL,74,96832,23103525,1272050,92689945681.25,75,56969,10800075,81225,52186233102.5,0.467,0.588,2026-08-18
BHEL,80,23799,42913500,2197125,27882419643.75,78,12011,24612000,-1593375,13403301450.0,0.574,0.505,2026-08-18
BIOCON,69,19707,25127500,167500,21321517500.0,69,8526,18650000,-992500,8823607875.0,0.742,0.433,2026-08-18
BLUESTARCO,86,12273,3548350,222300,6314884290.0,86,3257,1626950,17875,1585382191.25,0.459,0.265,2026-08-18
BOSCHLTD,86,135132,573800,153800,168609694286.25,86,54634,647450,180125,62560991045.0,1.128,0.404,2026-08-18
BPCL,51,5470,13588000,244900,3525535962.5,52,4026,8385850,-375250,2506281122.5,0.617,0.736,2026-08-18
BRITANNIA,82,12730,1494125,127625,9148612600.0,83,7061,780000,-28250,4822581325.0,0.522,0.555,2026-08-18
BSE,42,191284,17594800,-79400,135276957250.0,42,126115,8346800,913400,81307054310.0,0.474,0.659,2026-08-18
CAMS,68,9640,7717875,568425,6394510897.5,70,3367,3562350,218625,2122119532.5,0.462,0.349,2026-08-18
CANBK,48,7825,91071000,1255500,7135816230.0,46,3855,70557750,-263250,3356745367.5,0.775,0.493,2026-08-18
CDSL,52,11751,7976200,25175,7831372595.0,52,6500,4818875,-199500,4066831867.5,0.604,0.553,2026-08-18
CGPOWER,47,10040,11621200,-203150,7998347425.0,47,4379,5993350,-195500,3266616257.5,0.516,0.436,2026-08-18
CHOLAFIN,78,4516,5133125,101875,5526636062.5,81,2266,3251250,-70000,2616191218.75,0.633,0.502,2026-08-18
CIPLA,96,9547,6673350,-90525,5984561765.0,98,5369,3631200,-138550,3261927508.75,0.544,0.562,2026-08-18
COALINDIA,72,24279,35019000,157950,13856380020.0,70,10931,24591600,795150,6106035285.0,0.702,0.45,2026-08-18
COCHINSHIP,67,29287,3297200,295600,18126609260.0,68,8572,2108000,-52000,4980839560.0,0.639,0.293,2026-08-18
COFORGE,79,15596,7250875,-156750,13662834925.0,81,14607,6821000,-943350,12198020068.75,0.941,0.937,2026-08-18
COLPAL,93,29698,4509725,922900,16495372891.25,93,34787,2568500,624800,18392825990.0,0.57,1.171,2026-08-18
CONCOR,86,6632,10882500,-77500,4523799250.0,83,2960,5577500,276250,1875783687.5,0.513,0.446,2026-08-18
CROMPTON,49,8387,26548200,-296700,4685271185.0,50,2088,16378700,313900,1103350330.0,0.617,0.249,2026-08-18
CUMMINSIND,47,7621,1977800,98800,8641641600.0,47,6714,1255200,-214600,6925348230.0,0.635,0.881,2026-08-18
DABUR,75,9252,21742500,87500,4881358062.5,73,4603,11505000,-155000,2352438250.0,0.529,0.498,2026-08-18
DALBHARAT,28,4126,991900,26975,2557364387.5,29,1871,577850,118625,1107427083.75,0.583,0.453,2026-08-18
