Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,44,2660,2366500,186000,1638712525.0,46,1375,1594500,256500,785761600.0,0.674,0.517,2026-09-04
ABB,58,4521,682125,31625,4414026643.75,58,2595,744125,18750,2353225818.75,1.091,0.574,2026-09-04
ABCAPITAL,67,4290,11721100,-1057100,5608780710.0,64,2631,13159500,238700,3253084355.0,1.123,0.613,2026-09-04
ADANIENSOL,86,13344,9795600,-33075,13587608452.5,84,4445,4114800,-171450,4304262476.25,0.42,0.333,2026-09-04
ADANIENT,56,40113,8373900,-805254,38379708183.15001,56,18589,4922988,-235149,16666441968.599998,0.588,0.463,2026-09-04
ADANIGREEN,74,7360,5641200,-114000,6043673580.0,73,3465,4261800,-95400,2651382480.0,0.755,0.471,2026-09-04
ADANIPORTS,82,16881,7314525,10925,14179399562.5,81,9309,5960300,225150,7454075962.5,0.815,0.551,2026-09-04
ADANIPOWER,44,13701,67535200,3748800,10955048482.5,44,4944,40977650,67450,3544436333.5,0.607,0.361,2026-09-04
ALKEM,86,2227,363125,4125,1507330900.0,84,1479,241250,18125,951601581.25,0.664,0.664,2026-09-04
AMBER,63,7547,789400,-2100,5931620235.0,65,2609,496300,-3700,1908005270.0,0.629,0.346,2026-09-04
AMBUJACEM,72,4967,13171200,-307200,2518405620.0,70,1437,9064800,150000,704329560.0,0.688,0.289,2026-09-04
ANGELONE,59,59742,26600000,5125000,47548780625.0,59,24361,17537500,2322500,18041426250.0,0.659,0.408,2026-09-04
APLAPOLLO,79,17890,2240700,32200,14537208490.0,79,8217,1238650,149800,6271425300.0,0.553,0.459,2026-09-04
APOLLOHOSP,62,8920,1192125,117625,10264202987.5,60,2869,811250,11125,3092938856.25,0.681,0.322,2026-09-04
ASHOKLEY,59,18758,87385000,935000,17000012100.0,58,7479,57130000,655000,6309080450.0,0.654,0.399,2026-09-04
ASIANPAINT,107,10661,4441000,164750,7092565512.5,102,4565,2869750,61250,2869825512.5,0.646,0.428,2026-09-04
