Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,51,4198,1438500,-5000,2494349000.0,52,1424,770000,89500,797160375.0,0.535,0.339,2026-07-10
ABB,66,6625,1114375,46500,5991313387.5,70,2565,661250,12250,2134929393.75,0.593,0.387,2026-07-10
ABCAPITAL,75,5309,12409300,77500,6997046270.0,75,3661,10502800,446400,4497783180.0,0.846,0.69,2026-07-10
ADANIENSOL,77,9004,6036525,43200,10676250765.0,78,3933,2826225,-17550,4307604806.25,0.468,0.437,2026-07-10
ADANIENT,76,33265,7971891,-599769,34052690074.499996,79,15262,5113023,-41715,14639781142.5,0.641,0.459,2026-07-10
ADANIGREEN,75,17041,5752800,-545400,16636456470.0,77,5857,4251000,321000,5381566080.0,0.739,0.344,2026-07-10
ADANIPORTS,73,22997,6602025,-351975,20928639436.25,73,10713,4368100,-98800,9232340041.25,0.662,0.466,2026-07-10
ADANIPOWER,49,11724,62558100,1583300,9875486773.0,49,3798,35180500,1913450,2916916607.5,0.562,0.324,2026-07-10
ALKEM,81,3425,324375,12750,2530237556.25,79,818,155625,-1375,572218493.75,0.48,0.239,2026-07-10
AMBER,61,27353,854300,19100,22261407520.0,60,10815,523600,2400,8127271935.0,0.613,0.395,2026-07-10
AMBUJACEM,71,6605,13266000,-302400,3628397220.0,71,3020,8516400,-33600,1571101860.0,0.642,0.457,2026-07-10
ANGELONE,62,7055,16087500,502500,6484609375.0,62,2923,10197500,225000,2457449625.0,0.634,0.414,2026-07-10
APLAPOLLO,68,6218,1309350,14700,4157399785.0,67,1721,1021650,69300,1071729767.5,0.78,0.277,2026-07-10
APOLLOHOSP,73,6923,889000,23000,7891744425.0,79,6169,837250,-38875,6798961418.75,0.942,0.891,2026-07-10
ASHOKLEY,63,10778,89365000,810000,9065101200.0,66,4084,59085000,440000,3120199650.0,0.661,0.379,2026-07-10
ASIANPAINT,96,17275,3651250,285750,12102382712.5,96,11375,2820750,29750,7504218112.5,0.773,0.658,2026-07-10
ASTRAL,74,7155,4479500,7650,4237828722.5,74,2679,2519825,-15300,1489596907.5,0.563,0.374,2026-07-10
AUBANK,56,6710,5194000,-82000,7503354750.0,58,3613,3992000,172000,3820168200.0,0.769,0.538,2026-07-10
AUROPHARMA,65,10465,3942950,244200,9390581035.0,65,8175,2471700,233200,6967135202.5,0.627,0.781,2026-07-10
AXISBANK,71,22098,18781250,-553125,18953408093.75,74,12872,11271250,336875,10637177625.0,0.6,0.582,2026-07-10
BAJAJ-AUTO,77,18792,1082925,56625,14985002118.75,78,10893,924000,40575,8174033017.5,0.853,0.58,2026-07-10
BAJAJFINSV,79,14610,4492800,-157500,8614084395.0,80,7299,4135500,85800,4112527245.0,0.92,0.5,2026-07-10
BAJAJHLDNG,88,819,102000,6600,686362815.0,91,242,48750,1425,191308706.25,0.478,0.295,2026-07-10
BAJFINANCE,85,21861,14816250,-97500,17276530237.5,87,15093,13933500,1047750,11421344887.5,0.94,0.69,2026-07-10
BANDHANBNK,54,26593,30938400,-2145600,21230482896.0,51,9488,24483600,2142000,7032818736.0,0.791,0.357,2026-07-10
BANKBARODA,87,25376,71533800,-4840875,19811380826.25,96,10084,52082550,-269100,7360157756.25,0.728,0.397,2026-07-10
