Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,55,2483,1285000,27000,1369790300.0,55,1357,535500,22500,694255750.0,0.417,0.547,2026-03-19
ABB,108,13312,1363375,-125,10901812075.0,112,12180,1039125,-71125,8830920962.5,0.762,0.915,2026-03-19
ABCAPITAL,76,13349,23073300,4805000,13905404485.0,75,5250,11008100,778100,5185486250.0,0.477,0.393,2026-03-19
ADANIENSOL,100,7210,3499200,-141075,5213063070.0,97,5345,2421900,23625,3611392762.5,0.692,0.741,2026-03-19
ADANIENT,112,33142,8056866,441252,21168627789.449997,112,18510,6268374,309618,11144243748.75,0.778,0.559,2026-03-19
ADANIGREEN,106,12687,10027200,78000,7044302340.0,107,11398,6183600,367800,5973187080.0,0.617,0.898,2026-03-19
ADANIPORTS,79,18872,9964075,163875,12935270822.5,79,18238,7303600,205200,11836081445.0,0.733,0.966,2026-03-19
ALKEM,96,1359,264500,-8375,945631018.75,97,1234,179875,10875,798141218.75,0.68,0.908,2026-03-19
AMBER,90,12329,1357100,-21700,9068707030.0,92,9441,713100,-55900,6209749375.0,0.525,0.766,2026-03-19
AMBUJACEM,127,9532,16996350,-191100,4648779135.0,122,4786,12012000,437850,2198512312.5,0.707,0.502,2026-03-19
ANGELONE,59,12941,23047500,-2220000,8066468025.0,60,9244,15297500,-1392500,5264997450.0,0.664,0.714,2026-03-19
APLAPOLLO,109,4396,2092300,112350,3234439757.5,107,1878,1418900,-85400,1341960550.0,0.678,0.427,2026-03-19
APOLLOHOSP,108,17873,1206375,-6625,17204302462.5,113,14284,866750,19375,12967663625.0,0.718,0.799,2026-03-19
ASHOKLEY,92,20809,97815000,4975000,19532999650.0,92,10891,48580000,2760000,9270304500.0,0.497,0.523,2026-03-19
ASIANPAINT,126,25454,5139500,136250,14797516887.5,123,21767,4751000,-127500,11814676037.5,0.924,0.855,2026-03-19
ASTRAL,86,6287,2972025,101575,4562703206.25,84,4792,1428000,-34425,3285500240.0,0.48,0.762,2026-03-19
AUBANK,98,8920,8896000,225000,8486778600.0,92,10067,6229000,-234000,9144342850.0,0.7,1.129,2026-03-19
AUROPHARMA,109,6773,5270100,-31900,4865263397.5,117,6981,4074950,-73150,4814932155.0,0.773,1.031,2026-03-19
AXISBANK,137,59709,25363750,171875,47551100500.0,133,40107,13739375,-790000,30470487125.0,0.542,0.672,2026-03-19
BAJAJ-AUTO,92,28972,1778175,-17250,20608163223.75,92,18261,948450,-36750,12239738538.75,0.533,0.63,2026-03-19
BAJAJFINSV,110,37245,10327500,311750,17015821000.0,111,23015,4705000,-49500,10085001887.5,0.456,0.618,2026-03-19
BAJAJHLDNG,116,1429,118750,-9300,763218850.0,113,499,66300,-2000,230748715.0,0.558,0.349,2026-03-19
BAJFINANCE,118,56543,30404250,2713500,38190248550.0,117,45357,19200000,1304250,29252118037.5,0.631,0.802,2026-03-19
BANDHANBNK,83,10158,44632800,-4575600,6293629116.0,84,4859,28940400,-630000,2793214584.0,0.648,0.478,2026-03-19
BANKBARODA,129,16247,45770400,839475,14028929606.25,129,7349,40154400,684450,5957938496.25,0.877,0.452,2026-03-19
BANKINDIA,185,4852,29692000,540800,4033011008.0,185,2852,24367200,1180400,2223823784.0,0.821,0.588,2026-03-19
BANKNIFTY,629,2266872,23863540,1874975,3864352939822.5,629,1906013,18662815,-641330,3034632335865.0,0.782,0.841,2026-03-19
BDL,77,15429,3999100,84700,7395993517.5,76,11213,2387000,-137550,4826100352.5,0.597,0.727,2026-03-19
BEL,76,49257,58839675,877800,32387018313.75,79,28438,31184700,-1490550,17378172540.0,0.53,0.577,2026-03-19
BHARATFORG,92,18010,6097000,103500,16566513825.0,91,11779,3240000,-42500,10193728325.0,0.531,0.654,2026-03-19
BHARTIARTL,91,54275,19595650,-408025,49165626806.25,90,37582,9787850,24700,32684352116.25,0.499,0.692,2026-03-19
BHEL,103,17442,34230000,404250,12247400025.0,102,8888,25105500,-1283625,5883728943.75,0.733,0.51,2026-03-19
BIOCON,67,10264,19340000,702500,10159028375.0,67,3597,11772500,-387500,3387689250.0,0.609,0.35,2026-03-19
BLUESTARCO,103,6974,1995500,303875,4366537483.75,102,2749,1030575,101400,1604737728.75,0.516,0.394,2026-03-19
BOSCHLTD,162,5486,250250,-7425,4634888856.25,158,2491,146650,-25,1870365530.0,0.586,0.454,2026-03-19
BPCL,98,27225,33395275,2776850,16996160527.5,98,33037,24199675,5741325,18977385826.25,0.725,1.213,2026-03-19
BRITANNIA,99,9450,979875,68000,7042600193.75,99,8054,403375,-27875,5762432437.5,0.412,0.852,2026-03-19
BSE,61,40629,7078500,104250,47369265581.25,63,45089,6759000,-809250,48559312256.25,0.955,1.11,2026-03-19
CAMS,79,2261,3462000,60000,1149645150.0,81,1244,2717250,17250,605488837.5,0.785,0.55,2026-03-19
CANBK,162,17597,129188250,5055750,16907796360.0,160,10950,98550000,4272750,10126828845.0,0.763,0.622,2026-03-19
CDSL,78,15795,7185800,-4275,9541996816.25,78,8190,5198875,-61275,4719157822.5,0.723,0.519,2026-03-19
CGPOWER,67,8663,7706950,-140250,5426353505.0,70,3075,4366450,-207400,1821495642.5,0.567,0.355,2026-03-19
CHOLAFIN,99,14816,4873125,323750,14799789375.0,99,9724,3525000,-8750,8990300437.5,0.723,0.656,2026-03-19
CIPLA,118,19178,9356625,363000,9430402125.0,118,11651,3635250,-85125,5462077331.25,0.389,0.608,2026-03-19
COALINDIA,161,72199,42130800,2164050,46041974100.0,168,30081,26457300,-550800,18480652132.5,0.628,0.417,2026-03-19
COFORGE,106,37137,13478625,-998250,16653440381.25,102,32286,6778875,-554625,13098566531.25,0.503,0.869,2026-03-19
COLPAL,116,26208,4226850,-4500,12002563473.75,116,7636,2433375,-55350,3299010075.0,0.576,0.291,2026-03-19
CONCOR,97,7355,10993750,491250,4398594500.0,95,3464,8363750,61250,1950030062.5,0.761,0.471,2026-03-19
CROMPTON,95,5143,11129400,133200,2416510620.0,97,1060,6026400,37800,477552420.0,0.541,0.206,2026-03-19
CUMMINSIND,93,8924,1132200,9200,8697884580.0,90,5522,839400,19000,4931875760.0,0.741,0.619,2026-03-19
DABUR,113,11023,14662500,1157500,6464084437.5,113,6839,6638750,-170000,3839739500.0,0.453,0.62,2026-03-19
DALBHARAT,106,9853,1690975,92625,6424581800.0,103,4259,1391000,-101725,2478833451.25,0.823,0.432,2026-03-19
DELHIVERY,81,4808,8187950,439900,4334241221.25,79,3306,4708175,-1052025,2797238817.5,0.575,0.688,2026-03-19
DIVISLAB,106,5837,867900,18300,3689928320.0,107,5832,583700,19400,3536392310.0,0.673,0.999,2026-03-19
DIXON,124,80169,2504600,149750,44864708197.5,121,43030,1442850,-76700,22030182447.5,0.576,0.537,2026-03-19
DLF,76,15876,13728825,343200,7591075098.75,76,10595,9949500,-29700,4755819502.5,0.725,0.667,2026-03-19
DMART,67,18059,1776600,52050,10862122950.0,67,8832,1026450,-13800,5051412270.0,0.578,0.489,2026-03-19
DRREDDY,95,15698,8840625,-995000,13161097531.25,99,6471,4076875,221250,5198064250.0,0.461,0.412,2026-03-19
EICHERMOT,162,32368,2857800,11100,23429464445.0,162,19814,1563400,19600,13558902835.0,0.547,0.612,2026-03-19
ETERNAL,74,56715,119198450,6103725,34326236616.0,70,60199,71961875,-11060425,33041507287.75,0.604,1.061,2026-03-19
EXIDEIND,139,3710,13217400,180000,2154677850.0,135,2245,9698400,286200,1235408400.0,0.734,0.605,2026-03-19
FEDERALBNK,115,14302,68795000,595000,20385692500.0,113,10647,41700000,3050000,13815159250.0,0.606,0.744,2026-03-19
FINNIFTY,322,44268,1134900,18480,69680622348.0,322,28099,739440,-30660,42418346163.0,0.652,0.635,2026-03-19
