Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,59,2684,1651500,-61000,1611984825.0,57,887,1233000,-59000,491536900.0,0.747,0.33,2026-02-13
ABB,121,11826,1402500,38375,8998233712.5,126,5759,1000750,20000,4071676843.75,0.714,0.487,2026-02-13
ABCAPITAL,66,10733,22754000,362700,12014976590.0,66,5369,12868100,-80600,5598068970.0,0.566,0.5,2026-02-13
ADANIENSOL,123,3949,4031100,18225,2790820406.25,124,5092,3011175,-173475,3318272865.0,0.747,1.289,2026-02-13
ADANIENT,116,32097,8992827,548166,22629668117.1,121,33176,7938828,244728,21921936386.550003,0.883,1.034,2026-02-13
ADANIGREEN,125,26087,9586200,397800,15916734060.0,126,23387,8215800,265800,13167670320.0,0.857,0.897,2026-02-13
ADANIPORTS,86,16331,9671950,-180975,12379027392.5,87,17275,8284475,-23750,12188098862.5,0.857,1.058,2026-02-13
ALKEM,98,46442,768250,430125,33816865581.25,98,50728,537250,320625,33957908443.75,0.699,1.092,2026-02-13
AMBER,103,13485,1005100,-25200,10958073030.0,103,20616,1117600,-9800,15308671965.0,1.112,1.529,2026-02-13
AMBUJACEM,105,16652,16110150,1904700,9716761845.0,104,8066,9971850,-144900,4418482005.0,0.619,0.484,2026-02-13
ANGELONE,66,13148,2216000,-120250,9401900787.5,66,10207,1844500,-172500,6748831562.5,0.832,0.776,2026-02-13
APLAPOLLO,97,2345,1793750,-105000,1920692060.0,100,4732,2754500,77000,3550364772.5,1.536,2.018,2026-02-13
APOLLOHOSP,137,50576,2344125,69125,49151211450.0,137,17593,1694125,-12750,16330198006.25,0.723,0.348,2026-02-13
ASHOKLEY,84,37307,97040000,8700000,40781951700.0,79,19810,58105000,-4065000,19994080750.0,0.599,0.531,2026-02-13
ASIANPAINT,129,30579,9953250,226000,19208797662.5,121,11246,4688500,-30750,6635597687.5,0.471,0.368,2026-02-13
ASTRAL,72,7165,3277175,56525,4991681206.25,71,3831,1806675,-117300,2507479260.0,0.551,0.535,2026-02-13
AUBANK,85,8700,6604000,161000,8958639400.0,84,3829,4869000,-63000,3788179100.0,0.737,0.44,2026-02-13
AUROPHARMA,115,20348,9576050,59950,13426810265.0,116,11543,5831650,-347050,7221968297.5,0.609,0.567,2026-02-13
AXISBANK,115,52575,27875625,-220000,45131548750.0,117,36746,14158125,-18750,30158389468.75,0.508,0.699,2026-02-13
BAJAJ-AUTO,73,26982,1430700,3825,20784901773.75,75,14023,953100,-25200,10141865062.5,0.666,0.52,2026-02-13
BAJAJFINSV,90,22161,5630500,-173250,11555932050.0,92,13363,4138750,203250,6725146450.0,0.735,0.603,2026-02-13
BAJAJHLDNG,87,2952,165550,5550,1737688845.0,87,348,58250,-4350,187813590.0,0.352,0.118,2026-02-13
BAJFINANCE,94,172555,23279250,2874750,136063723725.0,93,75271,21699000,2106000,55666760250.0,0.932,0.436,2026-02-13
BANDHANBNK,65,4016,24508800,853200,2518512624.0,68,3281,20379600,-468000,1928799324.0,0.832,0.817,2026-02-13
BANKBARODA,109,13600,61814025,2963025,12116003006.25,108,6561,37387350,143325,5447744055.0,0.605,0.482,2026-02-13
BANKINDIA,144,2509,24715600,-57200,2249017680.0,146,1321,16712800,-348400,1099828548.0,0.676,0.527,2026-02-13
BANKNIFTY,441,1365230,16605750,1322235,2526221444194.5,441,1761986,15428975,-2041580,3168406603618.5,0.929,1.291,2026-02-13
BDL,85,26603,11236400,427700,12909097670.0,85,8038,4146100,106050,3615895220.0,0.369,0.302,2026-02-13
BEL,79,85847,101847600,3320250,56766795543.75,80,43038,42383775,-1434975,26498403176.25,0.416,0.501,2026-02-13
BHARATFORG,98,71382,4876500,292500,65330407100.0,98,35723,4566500,329500,30641738275.0,0.936,0.5,2026-02-13
BHARTIARTL,84,33288,15509700,339625,32845079528.75,82,20254,7517825,-113050,19125901600.0,0.485,0.608,2026-02-13
BHEL,111,53406,83296500,2160375,38599612143.75,110,23949,40666500,-2373000,16141085493.75,0.488,0.448,2026-02-13
BIOCON,65,37059,30390000,1200000,36929366625.0,64,14104,16682500,-1775000,13147478500.0,0.549,0.381,2026-02-13
BLUESTARCO,93,14378,1490450,16250,9692404783.75,95,3675,1153100,31850,2271594438.75,0.774,0.256,2026-02-13
BOSCHLTD,120,10886,183850,14950,10680827881.25,111,3527,77750,-8525,3079797762.5,0.423,0.324,2026-02-13
BPCL,72,8849,21152250,215275,6962370823.75,73,4007,13072525,-442400,2933620266.25,0.618,0.453,2026-02-13
BRITANNIA,102,8132,1505875,27500,6393548075.0,100,7110,780000,-139125,5287606712.5,0.518,0.874,2026-02-13
BSE,80,48168,9898125,726000,58802715562.5,80,50225,8475000,-119625,56298736012.5,0.856,1.043,2026-02-13
