Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,49,3045,2030500,52000,1818717800.0,50,1064,1319000,-101000,592652625.0,0.65,0.349,2026-06-22
ABB,114,9136,1368250,63000,8589641293.75,122,7812,817000,3750,6520211100.0,0.597,0.855,2026-06-22
ABCAPITAL,66,33648,19254100,2108000,41575317060.0,65,16134,18358200,5657500,18783444050.0,0.953,0.479,2026-06-22
ADANIENSOL,69,10184,7038225,-87075,11000473953.75,69,4433,3463425,-84375,4137420903.75,0.492,0.435,2026-06-22
ADANIENT,101,41955,9214380,18231,40716693244.200005,112,20857,6330792,165006,19246436773.35,0.687,0.497,2026-06-22
ADANIGREEN,106,32847,9085200,336000,31223353980.0,117,12964,6672000,562200,11629512360.0,0.734,0.395,2026-06-22
ADANIPORTS,61,30431,8841650,652175,27297541988.75,62,16180,5315725,209475,13884299922.5,0.601,0.532,2026-06-22
ADANIPOWER,84,26542,70680500,642550,23093965520.0,79,7407,38542350,-227200,5899764631.5,0.545,0.279,2026-06-22
ALKEM,103,5013,691375,-22875,3514200750.0,103,2109,345625,-17750,1372583875.0,0.5,0.421,2026-06-22
AMBER,71,52632,2040000,-111800,44009494435.0,67,25655,1404600,-47400,19934383185.0,0.689,0.487,2026-06-22
AMBUJACEM,83,13119,24335850,861450,6307004407.5,83,4117,11611800,360000,1966151317.5,0.477,0.314,2026-06-22
ANGELONE,63,9546,27780000,-377500,8803082250.0,64,3989,15992500,-1207500,3424394750.0,0.576,0.418,2026-06-22
APLAPOLLO,84,2401,1471400,102550,1658515687.5,84,3389,1109850,-38850,1977868515.0,0.754,1.411,2026-06-22
APOLLOHOSP,111,13761,1524250,76500,14938949162.5,114,8052,1308125,60750,8440566975.0,0.858,0.585,2026-06-22
ASHOKLEY,77,16389,154585000,225000,13649007500.0,77,7757,105630000,-1250000,6020863250.0,0.683,0.473,2026-06-22
ASIANPAINT,90,51289,9213750,480250,35822123900.0,99,15428,3409000,89500,10248694175.0,0.37,0.301,2026-06-22
ASTRAL,70,4108,2736575,-16575,2859110362.5,70,1339,1391875,64175,874132095.0,0.509,0.326,2026-06-22
AUBANK,85,10182,7020000,-97000,10781005700.0,85,3506,4509000,154000,3589056450.0,0.642,0.344,2026-06-22
AUROPHARMA,65,20543,5203000,283250,17390437845.0,63,11230,3196050,83050,9083467140.0,0.614,0.547,2026-06-22
AXISBANK,109,38300,25720000,1171250,33309698093.75,110,21217,18027500,-221875,17815422343.75,0.701,0.554,2026-06-22
BAJAJ-AUTO,84,72559,3090750,17475,56550548265.0,85,20972,1485450,55650,15526809300.0,0.481,0.289,2026-06-22
BAJAJFINSV,84,26640,6310150,-33650,12254919160.0,84,10589,3571450,-95000,4698179867.5,0.566,0.397,2026-06-22
BAJAJHLDNG,86,5955,135500,100,3293843660.0,86,3402,110575,7600,1678100640.0,0.816,0.571,2026-06-22
BAJFINANCE,79,25180,19555500,393000,18687543487.5,79,12236,15351000,3000,8708604450.0,0.785,0.486,2026-06-22
BANDHANBNK,79,7489,46742400,633600,5932153872.0,79,1852,24037200,-180000,1384657452.0,0.514,0.247,2026-06-22
BANKBARODA,178,16976,54328950,-1678950,14470230206.25,177,8985,43781400,918450,7331273966.25,0.806,0.529,2026-06-22
BANKINDIA,104,3342,36826400,119600,2668944252.0,105,2019,21522800,-239200,1473445844.0,0.584,0.604,2026-06-22
BANKNIFTY,572,1359264,21499620,519570,2418584630992.5,572,1445313,22662360,957780,2449795147060.5,1.054,1.063,2026-06-22
BDL,79,75216,5342975,668175,38294246528.75,76,28357,4038725,300125,13592768088.75,0.756,0.377,2026-06-22
BEL,78,53311,55566450,-786600,33721896468.75,77,25228,37802400,1397925,15162788167.5,0.68,0.473,2026-06-22
BHARATFORG,77,30661,3436000,-97500,32573590625.0,78,10991,2897000,770000,11052606900.0,0.843,0.358,2026-06-22
BHARTIARTL,82,73985,19574750,-415625,69026659852.5,82,33183,11507825,134900,29792602798.75,0.588,0.449,2026-06-22
BHEL,146,20735,45512250,3976875,23443443581.25,144,9705,25717125,110250,10460562918.75,0.565,0.468,2026-06-22
BIOCON,73,14799,23280000,755000,16035075875.0,71,4490,11722500,390000,4655350500.0,0.504,0.303,2026-06-22
BLUESTARCO,88,25279,2170675,260650,14335588215.0,86,13195,1471275,92625,6971915925.0,0.678,0.522,2026-06-22
BOSCHLTD,122,9858,175175,-75,10248279565.0,130,8358,232275,-9700,7771019828.75,1.326,0.848,2026-06-22
BPCL,62,9245,27622350,1653075,5875914337.5,61,4620,16283875,-67150,2797673116.25,0.59,0.5,2026-06-22
BRITANNIA,101,5811,1453625,8875,3893100062.5,97,2278,916250,-18500,1457375906.25,0.63,0.392,2026-06-22
BSE,73,47614,14031325,-259125,73882471103.75,74,25588,7895525,-1275,36617100541.25,0.563,0.537,2026-06-22
CAMS,73,3342,3996525,-239025,2139746970.0,74,1651,2715825,-123225,994678121.25,0.68,0.494,2026-06-22
CANBK,204,7567,112239000,1552500,7139044282.5,204,4271,81621000,-641250,3970064880.0,0.727,0.564,2026-06-22
CDSL,63,28278,8626000,-137275,19247623128.75,64,11418,5929900,-30875,7239309700.0,0.687,0.404,2026-06-22
CGPOWER,74,8558,7532700,388450,7215541965.0,74,5277,4837350,-50150,4262659347.5,0.642,0.617,2026-06-22
CHOLAFIN,86,8896,3925000,26875,9752624437.5,86,7421,4953750,312500,7612714062.5,1.262,0.834,2026-06-22
CIPLA,106,131207,7649925,682400,70832629677.5,106,49306,6585675,2461150,25886843310.0,0.861,0.376,2026-06-22
COALINDIA,81,27017,55287900,-126900,17174818597.5,85,10908,39957300,91800,6597533565.0,0.723,0.404,2026-06-22
COCHINSHIP,76,37615,3304000,798000,22871257280.0,70,26500,2327600,883200,15065108380.0,0.704,0.705,2026-06-22
COFORGE,75,77595,11316950,-70975,45607127043.75,79,40299,6845375,228200,21911171702.5,0.605,0.519,2026-06-22
COLPAL,81,12341,3040700,91650,5882321421.25,81,11428,1734325,102150,4690544052.5,0.57,0.926,2026-06-22
CONCOR,90,8892,13156250,412500,5458119312.5,87,3782,7267500,-256250,2193062187.5,0.552,0.425,2026-06-22
