Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,46,578,458000,77500,345916875.0,46,318,230500,50000,174653100.0,0.503,0.55,2026-05-27
ABB,128,38361,840875,303875,35872332493.75,128,14042,627125,156000,11877473687.5,0.746,0.366,2026-05-27
ABCAPITAL,53,2881,6376700,657200,3508281470.0,53,1272,5487000,548700,1406704825.0,0.86,0.442,2026-05-27
ADANIENSOL,72,21130,4311900,1675350,23339305878.75,72,6893,2515725,690525,6738945558.75,0.583,0.326,2026-05-27
ADANIENT,110,50824,5558910,1103130,49559784313.49999,112,23761,4455471,461646,21501500650.5,0.802,0.468,2026-05-27
ADANIGREEN,104,23625,5862600,1821600,22712734710.0,104,9342,3643800,749400,8058901020.0,0.622,0.395,2026-05-27
ADANIPORTS,59,21845,4139625,395675,19932416521.25,60,7683,2237725,244150,6566407291.25,0.541,0.352,2026-05-27
ADANIPOWER,76,25940,27292400,4668250,24674247807.0,76,9923,20668100,4597250,8471391909.0,0.757,0.383,2026-05-27
ALKEM,79,4866,252750,142750,3510942125.0,79,3964,201375,115375,2701166768.75,0.797,0.815,2026-05-27
AMBER,71,22490,1465400,331600,18405542880.0,71,12027,1132300,31800,8719179635.0,0.773,0.535,2026-05-27
AMBUJACEM,65,20697,10790850,3373650,10566898177.5,65,5440,8470650,1270650,2593988017.5,0.785,0.263,2026-05-27
ANGELONE,56,9011,12877500,3550000,8323947250.0,56,5066,9455000,1157500,4305647625.0,0.734,0.562,2026-05-27
APLAPOLLO,75,9515,773500,335650,6663956372.5,74,4904,616700,102200,3290441420.0,0.797,0.515,2026-05-27
APOLLOHOSP,113,10635,732750,190875,11666357500.0,113,5395,488500,149125,5439704331.25,0.667,0.507,2026-05-27
ASHOKLEY,62,16158,61195000,13960000,14318442600.0,63,6451,50625000,8225000,5155624750.0,0.827,0.399,2026-05-27
ASIANPAINT,93,16741,2491250,648500,11897223775.0,94,8018,1687250,425250,5200406350.0,0.677,0.479,2026-05-27
ASTRAL,67,5951,1312825,-97325,4210132853.75,67,3038,925225,121125,1971039032.5,0.705,0.511,2026-05-27
AUBANK,71,2200,2556000,360000,2351614750.0,71,1636,2394000,100000,1642361500.0,0.937,0.744,2026-05-27
AUROPHARMA,55,5169,3113000,287100,4383611732.5,55,2620,1834250,322850,2089994720.0,0.589,0.507,2026-05-27
AXISBANK,91,18495,6750625,1971875,15856753218.75,91,14951,5706250,1641875,11989636812.5,0.845,0.808,2026-05-27
BAJAJ-AUTO,76,44672,1070400,243900,37146365801.25,76,12999,574275,193275,9931214381.25,0.537,0.291,2026-05-27
BAJAJFINSV,68,7613,1837500,419250,3644722550.0,68,5319,2025900,408300,2352963000.0,1.103,0.699,2026-05-27
BAJAJHLDNG,79,461,28950,11500,257723855.0,79,329,25900,13450,177743660.0,0.895,0.714,2026-05-27
