Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,50,1741,927500,-13000,1002347425.0,54,808,634500,-30500,436406800.0,0.684,0.464,2026-05-19
ABB,149,17531,2389000,-33875,14883977543.75,141,8528,995375,-19375,6639210350.0,0.417,0.486,2026-05-19
ABCAPITAL,65,4852,21045900,-595200,5548977060.0,68,2414,15090800,244900,2602390325.0,0.717,0.498,2026-05-19
ADANIENSOL,79,16043,8152650,-265275,15398756167.5,75,4836,4085775,-153225,4270296813.75,0.501,0.301,2026-05-19
ADANIENT,126,88754,12566721,54384,78207451965.45,137,34337,7968183,55929,28361109472.200005,0.634,0.387,2026-05-19
ADANIGREEN,153,57063,12160800,-550800,50556832110.0,156,22979,8221800,162600,18550657680.0,0.676,0.403,2026-05-19
ADANIPORTS,75,39430,11240875,575225,34655896806.25,82,23593,8010875,-400425,19614599935.0,0.713,0.598,2026-05-19
ADANIPOWER,92,22972,55639150,5168800,19297696943.5,97,5785,24296200,-81650,4418484460.5,0.437,0.252,2026-05-19
ALKEM,85,6354,448250,28500,4568931075.0,88,2177,211500,33250,1496816787.5,0.472,0.343,2026-05-19
AMBER,92,76930,3169600,141800,59636154305.0,95,48947,1707000,-3600,34213545630.0,0.539,0.636,2026-05-19
AMBUJACEM,71,8012,21200550,109200,3828762945.0,71,2699,12598050,194250,1225458255.0,0.594,0.337,2026-05-19
ANGELONE,61,55051,26132500,3050000,46559021500.0,59,26747,17295000,5762500,20785648625.0,0.662,0.486,2026-05-19
APLAPOLLO,86,3072,1923600,67550,2134415132.5,80,2209,1215550,-17150,1408880357.5,0.632,0.719,2026-05-19
APOLLOHOSP,119,12278,1364500,64500,12847157518.75,121,4703,839875,22250,4695875706.25,0.616,0.383,2026-05-19
ASHOKLEY,76,26122,127235000,2925000,21255421000.0,74,14282,77915000,875000,10729628150.0,0.612,0.547,2026-05-19
ASIANPAINT,111,17346,7447000,322750,11742392725.0,118,13143,4568500,-83250,8461056875.0,0.613,0.758,2026-05-19
ASTRAL,73,53839,5312500,2070600,35748122750.0,73,55839,3278875,1299225,34388892552.5,0.617,1.037,2026-05-19
AUBANK,85,5822,8701000,57000,5987906950.0,88,2981,5821000,-34000,2922612500.0,0.669,0.512,2026-05-19
AUROPHARMA,69,6836,3849450,123750,5930577647.5,65,7074,3157000,486750,5666704532.5,0.82,1.035,2026-05-19
AXISBANK,102,64997,23840625,1264375,52049260250.0,98,37027,11895000,750625,28766272812.5,0.499,0.57,2026-05-19
BAJAJ-AUTO,94,26225,1883475,-28125,20964473561.25,93,14155,1482375,-45000,10641091593.75,0.787,0.54,2026-05-19
BAJAJFINSV,80,25900,6794050,39750,11767831637.5,79,7356,3473500,12500,3193602375.0,0.511,0.284,2026-05-19
BAJAJHLDNG,80,896,114600,-3100,499296722.5,84,799,55150,-6150,376425497.5,0.481,0.892,2026-05-19
BAJFINANCE,81,27609,22433250,195000,19851108787.5,86,16355,15327000,-126000,11193346312.5,0.683,0.592,2026-05-19
BANDHANBNK,81,7401,39596400,-1627200,5446193220.0,86,3088,25444800,75600,2112802596.0,0.643,0.417,2026-05-19
BANKBARODA,91,14909,48145500,1325025,11903643765.0,86,8180,36296325,447525,6195559353.75,0.754,0.549,2026-05-19
BANKINDIA,52,4681,32962800,-577200,3592063332.0,51,1649,20144800,-343200,1198288156.0,0.611,0.352,2026-05-19
BANKNIFTY,605,1612184,22658580,1655340,2707568422482.0,605,1342576,17526360,745920,2129016055212.0,0.773,0.833,2026-05-19
BDL,76,11780,3875700,61250,5764690907.5,77,3466,2000950,-63700,1627719800.0,0.516,0.294,2026-05-19
BEL,75,102045,75761550,13000275,65757425850.0,74,44300,36532725,3391500,26649195037.5,0.482,0.434,2026-05-19
BHARATFORG,87,10089,4398500,320000,10119456500.0,84,4492,2932500,7000,4191278525.0,0.667,0.445,2026-05-19
BHARTIARTL,86,80117,27691075,1855350,75126827877.5,85,44757,16168050,-1655850,40331859336.25,0.584,0.559,2026-05-19
BHEL,171,36555,60802875,514500,40090761900.0,175,22384,48893250,-4328625,22313329500.0,0.804,0.612,2026-05-19
BIOCON,90,13532,25712500,797500,15092286500.0,93,6111,23602500,1135000,6404724750.0,0.918,0.452,2026-05-19
BLUESTARCO,96,7587,2730650,-82875,4360945728.75,92,3009,1468025,32500,1582877660.0,0.538,0.397,2026-05-19
BOSCHLTD,106,9784,146250,48400,9893791291.25,108,4281,71950,7950,3672523355.0,0.492,0.438,2026-05-19
BPCL,64,23796,39065500,2468750,14385791572.5,66,14244,25343200,2042150,7896780651.25,0.649,0.599,2026-05-19
BRITANNIA,104,17580,2611000,-161125,12469932550.0,104,5851,1199875,31000,3927750212.5,0.46,0.333,2026-05-19
BSE,77,139844,9565150,649125,228428198137.5,78,95306,9033750,852375,145903685175.0,0.944,0.682,2026-05-19
CAMS,73,4550,4467000,216000,2768338837.5,77,1577,3456750,86250,910907962.5,0.774,0.347,2026-05-19
CANBK,126,9932,119522250,-1275750,9078366397.5,125,5992,85090500,1113750,5218042342.5,0.712,0.603,2026-05-19
CDSL,59,26808,8950900,33725,16299032390.0,59,9248,5299575,53200,5267445216.25,0.592,0.345,2026-05-19
CGPOWER,77,11141,6953000,-90950,8135114337.5,79,4293,4567900,-163200,2981817935.0,0.657,0.385,2026-05-19
CHOLAFIN,83,7594,4066875,434375,7612493500.0,82,4309,3040000,551875,4135367781.25,0.748,0.567,2026-05-19
CIPLA,126,26338,9631050,166500,14652612375.0,131,20602,9619125,-784875,10745232112.5,0.999,0.782,2026-05-19
COALINDIA,80,38146,45775800,645300,24533862862.5,81,21369,26134650,-359100,13139190090.0,0.571,0.56,2026-05-19
COCHINSHIP,94,6433,2900400,284000,4242648180.0,91,2263,1416000,-126800,1369188180.0,0.488,0.352,2026-05-19
COFORGE,78,176258,12342000,-225375,97359655818.75,78,96382,10128950,1552500,49447918200.0,0.821,0.547,2026-05-19
COLPAL,88,13668,2152350,41175,6991266195.0,86,4041,1188900,26550,1965662336.25,0.552,0.296,2026-05-19
CONCOR,79,1648,5631250,-250000,1103975750.0,82,739,3658750,165000,475470687.5,0.65,0.448,2026-05-19
CROMPTON,113,11911,24307200,-840600,6609615120.0,115,3727,13741200,-523800,1979166330.0,0.565,0.313,2026-05-19
CUMMINSIND,79,7467,970200,49800,8211328170.0,82,3657,644800,28200,3732191240.0,0.665,0.49,2026-05-19
DABUR,89,11646,14246250,677500,7032104187.5,88,3042,9010000,197500,1736637437.5,0.632,0.261,2026-05-19
DALBHARAT,103,4201,1924000,90350,2495625405.0,103,4289,1144325,-316875,2460113305.0,0.595,1.021,2026-05-19
DELHIVERY,77,8369,15147500,-1927675,8429016133.75,76,2477,5465550,-286350,2331369258.75,0.361,0.296,2026-05-19
DIVISLAB,104,10553,1101400,39800,7508521200.0,109,3855,741200,17700,2588930415.0,0.673,0.365,2026-05-19
DIXON,110,76404,2273950,-58200,44256041927.5,113,40774,1650400,-55350,21800804795.0,0.726,0.534,2026-05-19
DLF,100,22751,10704375,185625,11369330981.25,103,16255,8713650,-151800,7501128153.75,0.814,0.714,2026-05-19
DMART,74,21176,2058600,373200,14177509582.5,73,14346,793350,79650,9108103102.5,0.385,0.677,2026-05-19
DRREDDY,111,25542,12873125,34375,21862865250.0,106,15504,6883750,-821250,12638949562.5,0.535,0.607,2026-05-19
