Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,49,1942,2531500,134500,1158005225.0,49,1025,1675000,8000,562496275.0,0.662,0.528,2026-09-09
ABB,58,7293,798375,52500,7099296212.5,58,3197,777875,38750,2958631412.5,0.974,0.438,2026-09-09
ABCAPITAL,67,2783,12028000,-151900,3601918985.0,64,1703,12533300,-288300,2094909320.0,1.042,0.612,2026-09-09
ADANIENSOL,86,29821,8889075,-547425,30633881906.25,84,6721,4331475,207225,6353539425.0,0.487,0.225,2026-09-09
ADANIENT,56,192327,7981779,-475551,192426221235.45,56,88508,6164241,1244961,82560064111.5,0.772,0.46,2026-09-09
ADANIGREEN,74,31440,5585400,-4800,26242229490.0,73,11737,4166400,-86400,9148684350.0,0.746,0.373,2026-09-09
ADANIPORTS,82,101790,8705800,1203175,87708817473.75,81,50021,7497875,1608350,41094277893.75,0.861,0.491,2026-09-09
ADANIPOWER,44,54810,62451600,-8800450,43967708677.5,44,23769,43402300,340800,17421457582.0,0.695,0.434,2026-09-09
ALKEM,86,2391,413125,-6875,1617725968.75,84,877,271375,15250,560462793.75,0.657,0.367,2026-09-09
AMBER,66,5079,880500,25100,3958680700.0,67,2121,536600,27000,1517768805.0,0.609,0.418,2026-09-09
AMBUJACEM,72,5153,14616000,458400,2575958220.0,70,1386,9255600,121200,669263160.0,0.633,0.269,2026-09-09
ANGELONE,59,16440,26110000,-547500,13009219625.0,59,6823,15407500,-237500,5074302125.0,0.59,0.415,2026-09-09
APLAPOLLO,79,3570,2509850,26600,2868018982.5,79,2178,1437100,102900,1620612472.5,0.573,0.61,2026-09-09
APOLLOHOSP,62,38950,1169000,68875,44841835931.25,60,15223,981125,145000,16743394956.25,0.839,0.391,2026-09-09
ASHOKLEY,59,11354,90925000,2595000,10216564550.0,58,5248,56380000,1105000,4376947550.0,0.62,0.462,2026-09-09
ASIANPAINT,112,10845,4770000,187750,7087108537.5,107,9916,2958000,42500,6168262987.5,0.62,0.914,2026-09-09
ASTRAL,63,5709,2637125,102000,3814696470.0,64,4459,1441175,32725,2808846760.0,0.546,0.781,2026-09-09
ATHERENERG,80,8611,5489250,73125,5531633587.5,82,2762,2698875,28125,1621559006.25,0.492,0.321,2026-09-09
AUBANK,49,8486,8697000,453000,9490711900.0,48,6465,6235000,581000,6887037600.0,0.717,0.762,2026-09-09
AUROPHARMA,63,7442,5781600,113850,7178744677.5,63,3798,2514050,-67100,3497020670.0,0.435,0.51,2026-09-09
AXISBANK,56,35350,17151875,218125,28520822750.0,56,30004,11366250,31250,23404533875.0,0.663,0.849,2026-09-09
BAJAJ-AUTO,85,15748,1451250,79350,14746229917.5,87,9705,1152900,36975,8495577971.25,0.794,0.616,2026-09-09
BAJAJFINSV,76,7655,6054000,-15300,4672761885.0,76,2858,3026700,-27900,1653142485.0,0.5,0.373,2026-09-09
BAJAJHLDNG,66,127,68550,-450,110516381.25,66,58,36075,-600,48235185.0,0.526,0.457,2026-09-09
BAJFINANCE,83,22909,18487500,1137750,18814051387.5,80,13505,13194750,107250,10631732475.0,0.714,0.59,2026-09-09
BANDHANBNK,43,26976,37512000,1501200,17692070796.0,39,13067,24717600,493200,8055581904.0,0.659,0.484,2026-09-09
BANKBARODA,45,12003,51956775,2670525,8710797595.5,44,6487,41631525,2784600,4453979341.5,0.801,0.54,2026-09-09
BANKINDIA,44,4975,31236400,-4981600,3976232728.0,44,1405,31579600,1430000,1004711864.0,1.011,0.282,2026-09-09
BANKNIFTY,440,1073690,16957440,799350,1881732129846.0,442,970423,14971860,104250,1633824388954.5,0.883,0.904,2026-09-09
BDL,59,19664,10194050,603500,11079212821.25,59,10975,5329925,342975,5807217318.75,0.523,0.558,2026-09-09
BEL,64,38692,47314275,5668650,23350609383.75,64,15169,31213200,-1071600,8853185137.5,0.66,0.392,2026-09-09
BHARATFORG,95,5645,3564500,31000,5864361175.0,90,3145,2680500,-48500,3118702275.0,0.752,0.557,2026-09-09
BHARTIARTL,78,35080,22090350,614175,31738386861.25,77,20568,13452475,204250,17827620817.5,0.609,0.586,2026-09-09
BHEL,73,23332,34143375,-359625,27626593181.25,72,12079,22708875,1879500,13505417756.25,0.665,0.518,2026-09-09
BIOCON,71,42891,36892500,9307500,44677919125.0,69,14253,16752500,2595000,14252182000.0,0.454,0.332,2026-09-09
BLUESTARCO,67,2994,1728350,78325,1492262021.25,66,1800,1217125,-31525,853495435.0,0.704,0.601,2026-09-09
BOSCHLTD,74,9662,136725,-700,12712587600.0,76,5734,141750,1050,6572180812.5,1.037,0.593,2026-09-09
BPCL,56,7600,12995500,250825,4787446215.0,55,7369,10678825,1400275,4398019467.5,0.822,0.97,2026-09-09
BRITANNIA,88,4870,1343500,-18500,3225091075.0,89,2060,894250,-3125,1286196093.75,0.666,0.423,2026-09-09
BSE,39,87183,10082000,336800,62342971450.0,39,70897,7228600,208600,45860895460.0,0.717,0.813,2026-09-09
CAMS,73,6315,5420250,-70125,4058048486.25,70,3331,3897300,77550,1982219745.0,0.719,0.527,2026-09-09
CANBK,44,5126,82950750,1451250,4534718445.0,45,2817,61485750,2976750,2383146360.0,0.741,0.55,2026-09-09
CDSL,55,20149,8920025,643625,13990935071.25,55,6825,5128100,92625,4434105810.0,0.575,0.339,2026-09-09
CGPOWER,45,25640,7242850,-817700,21028589535.0,43,8839,6576450,1353200,6808838597.5,0.908,0.345,2026-09-09
