Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,53,3149,2771500,126500,1811761850.0,53,1650,1770500,56500,890496775.0,0.639,0.524,2026-09-15
ABB,60,12760,1036250,161250,12028584856.25,60,9002,829875,44250,7999198750.0,0.801,0.705,2026-09-15
ABCAPITAL,67,7838,15766600,2600900,9948886885.0,64,4578,13085100,331700,5480057085.0,0.83,0.584,2026-09-15
ADANIENSOL,88,7786,9537750,-210600,7761248280.0,86,2595,4605525,60075,2412811935.0,0.483,0.333,2026-09-15
ADANIENT,56,40980,8574132,683817,39959697319.2,56,29628,5098500,-240093,27025884751.800003,0.595,0.723,2026-09-15
ADANIGREEN,74,8570,5319600,-105600,6971035320.0,73,4901,3774600,-178800,3713380380.0,0.71,0.572,2026-09-15
ADANIPORTS,88,18706,8946625,9975,16020234963.75,87,12935,7396700,-308275,10587225362.5,0.827,0.691,2026-09-15
ADANIPOWER,44,23026,70506550,7838400,17867026602.0,44,10845,40927950,-127800,7743423300.0,0.58,0.471,2026-09-15
ALKEM,91,14679,380000,-50500,9976059200.0,89,6052,260000,-30250,3926594000.0,0.684,0.412,2026-09-15
AMBER,68,7922,909500,24900,5975860390.0,68,4777,562200,-13100,3306222130.0,0.618,0.603,2026-09-15
AMBUJACEM,77,9517,16932000,1094400,4656024780.0,75,3054,9765600,142800,1426250760.0,0.577,0.321,2026-09-15
ANGELONE,62,17964,28277500,1255000,14388795500.0,62,7152,15130000,-1595000,5401677250.0,0.535,0.398,2026-09-15
APLAPOLLO,79,6723,2651950,-16450,5277858880.0,79,3061,1426250,10850,2284546880.0,0.538,0.455,2026-09-15
APOLLOHOSP,65,11834,1309375,17000,13488865206.25,65,7805,964125,-25125,8564371825.0,0.736,0.66,2026-09-15
ASHOKLEY,61,24069,103635000,10060000,20815365250.0,60,11237,61700000,3355000,9059953700.0,0.595,0.467,2026-09-15
ASIANPAINT,112,14806,5472750,437500,9494201737.5,107,10891,3212500,197000,6615412775.0,0.587,0.736,2026-09-15
ASTRAL,72,8834,3850075,-8500,5668377936.25,73,2980,1652825,49300,1766853520.0,0.429,0.337,2026-09-15
ATHERENERG,82,23703,6208875,740250,15359554106.25,84,11783,2586000,1875,6978383025.0,0.417,0.497,2026-09-15
