Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,55,3622,1258000,-42500,2030009725.0,55,989,513000,25000,506330050.0,0.408,0.273,2026-03-18
ABB,108,23106,1363500,-2875,19053971706.25,112,11604,1110250,21000,8952313462.5,0.814,0.502,2026-03-18
ABCAPITAL,74,16757,18268300,1959200,17817374775.0,73,4807,10230000,675800,4829416995.0,0.56,0.287,2026-03-18
ADANIENSOL,97,15660,3640275,145125,11395422461.25,92,5537,2398275,19575,3770747268.75,0.659,0.354,2026-03-18
ADANIENT,112,31383,7615614,445269,20449447933.35,112,11064,5958756,244728,6843142258.049999,0.782,0.353,2026-03-18
ADANIGREEN,106,26244,9949200,851400,14893053090.0,107,10157,5815800,-173400,5286697830.0,0.585,0.387,2026-03-18
ADANIPORTS,79,24144,9800200,89775,16792581591.25,79,15759,7098400,40375,10309612871.25,0.724,0.653,2026-03-18
ALKEM,96,1413,272875,8750,992176443.75,97,525,169000,-5000,347257968.75,0.619,0.372,2026-03-18
AMBER,90,18679,1378800,-32300,13788033825.0,92,7451,769000,-9200,4839272935.0,0.558,0.399,2026-03-18
AMBUJACEM,123,7018,17187450,142800,3450065010.0,118,2673,11574150,-99750,1245571950.0,0.673,0.381,2026-03-18
ANGELONE,59,68235,25267500,-1887500,42041303675.0,60,22726,16690000,2920000,12812659800.0,0.661,0.333,2026-03-18
APLAPOLLO,109,8408,1979950,32200,6190059540.0,107,2025,1504300,1750,1413657892.5,0.76,0.241,2026-03-18
APOLLOHOSP,107,11409,1213000,109375,11070425650.0,111,8139,847375,-6375,7561337406.25,0.699,0.713,2026-03-18
ASHOKLEY,92,16976,92840000,-870000,16208833300.0,92,6075,45820000,-875000,5248859300.0,0.494,0.358,2026-03-18
ASIANPAINT,126,22239,5003250,-11500,13029298612.5,123,15617,4878500,109000,8640578475.0,0.975,0.702,2026-03-18
ASTRAL,86,8152,2870450,-95625,5988980978.75,84,3950,1462425,-78625,2724911300.0,0.509,0.485,2026-03-18
AUBANK,98,18149,8671000,-297000,17327993900.0,92,10123,6463000,328000,9245077050.0,0.745,0.558,2026-03-18
AUROPHARMA,109,8569,5302000,-232100,6235260845.0,117,8587,4148100,-185350,6042559847.5,0.782,1.002,2026-03-18
AXISBANK,137,49493,25191875,-969375,40094446968.75,133,37932,14529375,845000,29093617500.0,0.577,0.766,2026-03-18
BAJAJ-AUTO,92,23277,1795425,-57075,16988702523.75,92,8994,985200,-4200,6077079858.75,0.549,0.386,2026-03-18
BAJAJFINSV,110,29711,10015750,500,13795842825.0,111,11373,4754500,24000,4998066950.0,0.475,0.383,2026-03-18
BAJAJHLDNG,116,1082,128050,-3000,571543295.0,113,1553,68300,-14250,676491242.5,0.533,1.435,2026-03-18
BAJFINANCE,111,76691,27690750,741750,52524437850.0,110,34606,17895750,993000,22493602575.0,0.646,0.451,2026-03-18
