Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,49,2917,2031500,101000,1694011950.0,50,1425,1239500,1000,772589225.0,0.61,0.489,2026-06-30
ABB,114,13811,1000625,-288875,12611706231.25,122,9170,635125,-67125,7962399387.5,0.635,0.664,2026-06-30
ABCAPITAL,72,10548,21346600,-5105700,13568041250.0,72,3826,14790100,223200,4580026180.0,0.693,0.363,2026-06-30
ADANIENSOL,69,6565,4577175,-778950,6907983513.75,69,3208,2628450,-144450,3138102675.0,0.574,0.489,2026-06-30
ADANIENT,104,42423,8291706,-1194285,40899278424.149994,115,25704,6911712,18849,23662907662.800003,0.834,0.606,2026-06-30
ADANIGREEN,106,10859,6241800,-514800,10150527990.0,117,7419,5020800,-211800,6472736430.0,0.804,0.683,2026-06-30
ADANIPORTS,63,23600,7462725,-301150,20849419910.0,64,15343,5480550,480700,12864625402.5,0.734,0.65,2026-06-30
ADANIPOWER,84,17419,53306800,-14168050,14778692032.0,79,9030,31634050,-5555750,7081004837.5,0.593,0.518,2026-06-30
ALKEM,103,7962,467375,-67000,5668576731.25,103,4956,377875,49125,3317462687.5,0.809,0.622,2026-06-30
AMBER,71,19373,1257500,-288400,15393254500.0,67,10335,1087700,-22800,7700294725.0,0.865,0.533,2026-06-30
AMBUJACEM,83,12659,19335150,-387150,6323101297.5,83,7908,11382900,259500,4068699997.5,0.589,0.625,2026-06-30
ANGELONE,63,5941,21530000,-1700000,5168892375.0,64,3452,11607500,-930000,2824112625.0,0.539,0.581,2026-06-30
APLAPOLLO,84,5115,1112650,-35350,3509121875.0,84,3152,1051400,-63000,1977200015.0,0.945,0.616,2026-06-30
APOLLOHOSP,120,12453,1043000,-247000,13922800906.25,123,10745,1149875,-109125,11405102062.5,1.102,0.863,2026-06-30
ASHOKLEY,77,23500,122055000,-4655000,19684046300.0,77,12251,87300000,-3515000,10070824000.0,0.715,0.521,2026-06-30
ASIANPAINT,90,20188,6749000,-480000,13953135075.0,99,11746,3298000,31000,7697656962.5,0.489,0.582,2026-06-30
ASTRAL,83,17437,5696275,-421600,10693738267.5,83,9482,2713200,-319175,5427022221.25,0.476,0.544,2026-06-30
AUBANK,87,4944,6701000,-670000,5308202050.0,87,4085,4692000,-156000,3980239850.0,0.7,0.826,2026-06-30
AUROPHARMA,72,13107,3632750,-300300,11687175582.5,71,6186,3606900,197450,5244236387.5,0.993,0.472,2026-06-30
AXISBANK,113,37359,23550625,-89375,32585872406.25,114,30590,16681250,-832500,25898960500.0,0.708,0.819,2026-06-30
BAJAJ-AUTO,91,36219,1742925,-315225,27551128488.75,91,20976,1245600,-63750,15150551137.5,0.715,0.579,2026-06-30
BAJAJFINSV,84,39435,7258100,1009950,19409497225.0,84,22461,4793600,1019800,10939876525.0,0.66,0.57,2026-06-30
BAJAJHLDNG,91,1750,90950,-13950,988793837.5,91,1149,108625,-11750,586529588.75,1.194,0.657,2026-06-30
BAJFINANCE,85,39613,16464000,-1829250,30612127275.0,85,21575,15438000,321750,15890331900.0,0.938,0.545,2026-06-30
BANDHANBNK,81,11286,39769200,-5371200,8790453864.0,81,7106,25444800,28800,5138001108.0,0.64,0.63,2026-06-30
BANKBARODA,181,8805,47077875,1058850,7311334095.0,180,6097,45495450,298350,4981505636.25,0.966,0.692,2026-06-30
BANKINDIA,104,4591,29286400,582400,3542385964.0,105,2546,22115600,1944800,1900353416.0,0.755,0.555,2026-06-30
BANKNIFTY,581,41741607,35713890,8398350,72796492291444.5,581,41017962,29518200,3321480,70641591830758.5,0.827,0.983,2026-06-30
BDL,81,33473,5268600,435275,18618037988.75,78,14186,3381750,132250,6946374458.75,0.642,0.424,2026-06-30
BEL,79,38226,60437100,-1511925,23438597220.0,78,16051,37537350,1591725,9599910360.0,0.621,0.42,2026-06-30
BHARATFORG,92,16047,2857000,-646500,17591882600.0,93,11530,2828500,-83500,11643948650.0,0.99,0.719,2026-06-30
