Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,50,2713,1022500,95000,1560686375.0,54,600,666000,-6500,323828425.0,0.651,0.221,2026-05-15
ABB,149,19356,2595000,-54250,16756323687.5,141,8152,984750,-6375,6436088531.25,0.379,0.421,2026-05-15
ABCAPITAL,65,13956,20943600,1360900,16338123595.0,68,7401,15444200,4048600,8050056440.0,0.737,0.53,2026-05-15
ADANIENSOL,79,26912,8317350,-351675,25916571843.75,75,8318,4324050,-166050,7343482308.75,0.52,0.309,2026-05-15
ADANIENT,126,162878,11914731,1641099,144958839645.6,137,72725,7849527,902589,60427563815.55,0.659,0.446,2026-05-15
ADANIGREEN,135,51161,12263400,2506800,45885754230.0,138,25782,8096400,484800,21297974910.0,0.66,0.504,2026-05-15
ADANIPORTS,73,81118,10695100,249375,72323314797.5,80,49912,8324375,740525,41553599260.0,0.778,0.615,2026-05-15
ADANIPOWER,92,36062,47761700,4867050,30431071333.5,97,13862,24452400,1107600,10529834204.0,0.512,0.384,2026-05-15
ALKEM,85,3365,452250,7500,2457226150.0,88,768,166375,-9125,531311856.25,0.368,0.228,2026-05-15
AMBER,77,31179,1602800,232700,28405436070.0,82,15219,965900,111200,12298214990.0,0.603,0.488,2026-05-15
AMBUJACEM,71,16908,20806800,326550,8288312812.5,71,4231,12067800,42000,1980500340.0,0.58,0.25,2026-05-15
ANGELONE,60,12369,23935000,377500,10092562000.0,57,5146,11897500,125000,3919154750.0,0.497,0.416,2026-05-15
APLAPOLLO,86,3152,1901200,-31150,2230297352.5,80,813,1248450,-38500,535819112.5,0.657,0.258,2026-05-15
APOLLOHOSP,119,13759,1214250,-50500,14486693100.0,121,6327,800875,-29625,6365051693.75,0.66,0.46,2026-05-15
ASHOKLEY,73,30456,126585000,10595000,25750667150.0,71,8816,73735000,2255000,6757920100.0,0.582,0.289,2026-05-15
ASIANPAINT,111,17160,7159000,39500,11616554912.5,118,16969,4725750,-23750,10994860637.5,0.66,0.989,2026-05-15
ASTRAL,63,9938,2370225,239700,6982646597.5,66,2317,1212100,27200,1545576590.0,0.511,0.233,2026-05-15
AUBANK,80,16913,9198000,721000,17637253900.0,84,16133,5465000,793000,15820961050.0,0.594,0.954,2026-05-15
AUROPHARMA,69,5655,3735600,-427350,4880253675.0,65,2612,2726900,-32450,2126010397.5,0.73,0.462,2026-05-15
AXISBANK,100,39940,21973750,846875,32565203062.5,96,22830,10951250,33125,17921503281.25,0.498,0.572,2026-05-15
BAJAJ-AUTO,94,25253,1937475,-3075,20649953523.75,93,16711,1548075,-45525,12809267973.75,0.799,0.662,2026-05-15
BAJAJFINSV,80,19360,5944300,137250,8778999575.0,79,8576,3164250,49750,3739679650.0,0.532,0.443,2026-05-15
BAJAJHLDNG,80,774,120800,-5100,424780542.5,84,364,59100,300,177114840.0,0.489,0.47,2026-05-15
BAJFINANCE,81,32261,22714500,1866000,23312901675.0,86,15114,15723000,450000,10360793625.0,0.692,0.468,2026-05-15
BANDHANBNK,79,8187,41238000,-82800,6150249576.0,84,3702,26528400,532800,2649783384.0,0.643,0.452,2026-05-15
BANKBARODA,91,14206,46653750,2041650,11597802401.25,86,6482,34555950,-403650,5038711031.25,0.741,0.456,2026-05-15
BANKINDIA,52,7370,34039200,608400,5786085448.0,51,3391,20446400,-202800,2552988828.0,0.601,0.46,2026-05-15
BANKNIFTY,600,1682728,20825070,2204730,2864034475572.0,600,1391881,16061550,797010,2232364793305.5,0.771,0.827,2026-05-15
BDL,75,14648,3762300,585975,7488758272.5,76,3336,1932700,33600,1580650400.0,0.514,0.228,2026-05-15
BEL,75,25385,59285700,2616300,16487663463.75,74,11228,30894000,421800,6782392593.75,0.521,0.442,2026-05-15
BHARATFORG,87,8182,4389500,99500,8364213125.0,84,6564,3122500,343000,6098491425.0,0.711,0.802,2026-05-15
BHARTIARTL,84,172644,22058525,3370125,160906295220.0,83,83966,15505425,2008300,74552214107.5,0.703,0.486,2026-05-15
BHEL,171,31420,58356375,6788250,35260245562.5,175,24103,55148625,-519750,24710762081.25,0.945,0.767,2026-05-15
BIOCON,84,35084,25310000,395000,39071175875.0,87,15477,21395000,-612500,15999411625.0,0.845,0.441,2026-05-15
BLUESTARCO,96,5107,2679300,87750,3012400348.75,92,1701,1329250,-32500,904920428.75,0.496,0.333,2026-05-15
BOSCHLTD,106,8668,91050,-4550,8638084935.0,108,1917,62850,1950,1771614637.5,0.69,0.221,2026-05-15
BPCL,59,19616,37933825,5121175,12113376322.5,63,14811,22532775,2397650,8433717482.5,0.594,0.755,2026-05-15
