Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,49,3543,1923500,-118000,2036621200.0,50,1499,1297000,-112500,811280275.0,0.674,0.423,2026-06-25
ABB,114,15165,1272000,-115875,13860187368.75,122,18077,751750,-88875,14881249500.0,0.591,1.192,2026-06-25
ABCAPITAL,72,11874,17741300,-1624400,14934112825.0,72,6581,15509300,-1085000,7920485585.0,0.874,0.554,2026-06-25
ADANIENSOL,69,11906,6148575,-846450,12799898403.75,69,3720,2900475,-316575,3715123893.75,0.472,0.312,2026-06-25
ADANIENT,104,73132,9481665,23793,71246171483.25,115,39152,7668453,330939,36424283537.25,0.809,0.535,2026-06-25
ADANIGREEN,106,22390,7497000,-887400,21226666110.0,117,10728,5360400,-651600,9561229710.0,0.715,0.479,2026-06-25
ADANIPORTS,61,29958,8144350,-775675,26608522806.25,62,13376,5224050,-303050,11415704307.5,0.641,0.446,2026-06-25
ADANIPOWER,84,36880,78320100,3727500,31904584637.0,79,14314,40111450,2534700,11183619421.5,0.512,0.388,2026-06-25
ALKEM,103,3252,666250,-62125,2304889287.5,103,3684,358000,-22875,2226717831.25,0.537,1.133,2026-06-25
AMBER,71,38699,1632200,-234500,31673372820.0,67,20601,1124000,-92000,15445635980.0,0.689,0.532,2026-06-25
AMBUJACEM,83,20578,21010650,-1134600,9937926697.5,83,8199,11373300,-83550,3849570225.0,0.541,0.398,2026-06-25
ANGELONE,63,12074,26415000,-775000,10786365250.0,64,3763,13377500,-625000,3142363000.0,0.506,0.312,2026-06-25
APLAPOLLO,84,5815,1116500,-187600,3868590600.0,84,3325,978250,-150150,2112331410.0,0.876,0.572,2026-06-25
APOLLOHOSP,115,30041,1252375,-94500,32994544525.0,118,16014,1301375,11500,16382091568.75,1.039,0.533,2026-06-25
ASHOKLEY,77,78134,134315000,-17805000,65389449050.0,77,30560,91590000,-4310000,24050619950.0,0.682,0.391,2026-06-25
ASIANPAINT,90,61327,8084500,-413250,42237810362.5,99,14466,3379250,43250,9618234337.5,0.418,0.236,2026-06-25
ASTRAL,70,9792,3379600,326400,6591372536.25,70,5572,1461575,55675,3524926518.75,0.432,0.569,2026-06-25
AUBANK,87,21747,7957000,1170000,23489943400.0,87,13326,5242000,-665000,13878471450.0,0.659,0.613,2026-06-25
AUROPHARMA,69,13995,4556200,-637450,12230708105.0,67,8609,3763650,163900,7165537912.5,0.826,0.615,2026-06-25
AXISBANK,113,59871,24175000,-212500,52735142468.75,114,38826,18999375,573125,33277595906.25,0.786,0.648,2026-06-25
BAJAJ-AUTO,89,69446,2327325,-262575,53382046293.75,88,36220,1287900,-78675,26428915728.75,0.553,0.522,2026-06-25
BAJAJFINSV,84,25065,6387100,15800,11669686330.0,84,12062,3725050,33900,5562594082.5,0.583,0.481,2026-06-25
BAJAJHLDNG,91,3093,117100,-7950,1700953765.0,91,5745,144175,21125,2765258903.75,1.231,1.857,2026-06-25
BAJFINANCE,85,57952,19388250,1797750,44032120537.5,85,29189,15501750,-308250,21243369112.5,0.8,0.504,2026-06-25
BANDHANBNK,81,38828,51246000,9838800,30079670508.0,81,27005,26114400,4744800,19499427756.0,0.51,0.696,2026-06-25
BANKBARODA,181,15725,47148075,-3907800,13241879820.0,180,9195,45828900,1143675,7505637750.0,0.972,0.585,2026-06-25
BANKINDIA,104,2515,29733600,-2059200,1984821124.0,105,1679,19494800,-946400,1259974404.0,0.656,0.668,2026-06-25
BANKNIFTY,581,3266058,23136270,572010,5806272371991.0,581,3222525,24975450,-3870,5542224369324.0,1.079,0.987,2026-06-25
BDL,81,27798,5324475,-582625,14454058097.5,78,14714,3622875,-430725,7051839008.75,0.68,0.529,2026-06-25
BEL,79,63460,65145300,196650,38896101180.0,78,22656,35605050,0,13312263360.0,0.547,0.357,2026-06-25
BHARATFORG,90,10854,3235000,-294000,11948862000.0,91,11257,3190000,-365500,11145856325.0,0.986,1.037,2026-06-25
BHARTIARTL,82,84399,21845250,1716650,76635291481.25,82,38477,10678950,-163400,34111055133.75,0.489,0.456,2026-06-25
BHEL,146,20098,40936875,-4089750,22176063393.75,144,6279,23173500,-267750,6610206750.0,0.566,0.312,2026-06-25
BIOCON,73,10253,23770000,-1890000,11154694000.0,71,2823,12397500,-370000,2955643250.0,0.522,0.275,2026-06-25
BLUESTARCO,88,3633,1693900,-95875,2020224017.5,86,4463,1300000,-165750,2277468212.5,0.767,1.228,2026-06-25
BOSCHLTD,125,21232,163150,475,22320396453.75,133,24335,180800,-11275,22813888933.75,1.108,1.146,2026-06-25
