Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,57,7658,2732000,-398500,4479913550.0,57,3009,1665000,-111500,1657900425.0,0.609,0.393,2026-01-23
ABB,102,11740,1125125,-237125,7432077081.25,102,7466,896000,38625,4611481712.5,0.796,0.636,2026-01-23
ABCAPITAL,55,10483,23064000,-3031800,11898053270.0,56,6571,13041700,-1559300,7138953420.0,0.565,0.627,2026-01-23
ADANIENSOL,125,38586,6827625,555525,24286419607.5,125,67588,4167450,381375,38874669322.5,0.61,1.752,2026-01-23
ADANIENT,135,157273,11411061,1659948,101671628935.65,136,220606,8922993,1336425,133000925123.09999,0.782,1.403,2026-01-23
ADANIGREEN,130,93411,12643800,3093000,50758430790.0,128,121843,7731600,2231400,60704100000.0,0.611,1.304,2026-01-23
ADANIPORTS,78,78856,10099925,1311475,53484723977.5,76,147876,7225700,1221225,92192423912.5,0.715,1.875,2026-01-23
ALKEM,92,9213,352375,-19250,7120013725.0,92,1234,182250,-7000,871057468.75,0.517,0.134,2026-01-23
AMBER,77,10851,550500,-57200,6553834885.0,79,6648,256900,-25100,3730184495.0,0.467,0.613,2026-01-23
AMBUJACEM,105,26457,13477800,-1067850,15487680862.5,104,49305,13422150,1383900,27032766810.0,0.996,1.864,2026-01-23
ANGELONE,59,20607,2720250,-339000,13881246950.0,59,13177,1860500,-222500,8175372612.5,0.684,0.639,2026-01-23
APLAPOLLO,79,66660,2128000,33250,48887945015.0,83,19739,1322300,58800,13791728282.5,0.621,0.296,2026-01-23
APOLLOHOSP,120,32330,1712375,-295500,28625525968.75,119,14036,1055375,-40000,11916278006.25,0.616,0.434,2026-01-23
ASHOKLEY,113,95332,65060000,4175000,96784906200.0,115,29070,48355000,2115000,27664095900.0,0.743,0.305,2026-01-23
ASIANPAINT,115,141835,4946000,-47750,100170450012.5,113,55081,3226500,-300000,37557269587.5,0.652,0.388,2026-01-23
ASTRAL,67,6602,3272500,-204425,4105823913.75,67,5274,2206600,-101575,3097927977.5,0.674,0.799,2026-01-23
AUBANK,86,18810,9225000,-660000,19195894100.0,85,15067,5694000,-1494000,14701465700.0,0.617,0.801,2026-01-23
AUROPHARMA,107,6818,5727150,-417450,4489031690.0,107,3751,3101450,-28600,2401366192.5,0.542,0.55,2026-01-23
AXISBANK,98,99828,36831250,585000,81884012125.0,99,85497,14523125,-421250,67977971593.75,0.394,0.856,2026-01-23
BAJAJ-AUTO,77,118218,1453350,-20625,86143529681.25,80,53595,899775,20400,37301716916.25,0.619,0.453,2026-01-23
BAJAJFINSV,83,16495,5437750,-237000,8401585187.5,84,10660,2971000,-355500,5289093337.5,0.546,0.646,2026-01-23
BAJAJHLDNG,92,6824,152100,-22100,3933664115.0,92,709,83750,-4150,373652850.0,0.551,0.104,2026-01-23
BAJFINANCE,92,47252,27366000,-3436500,34840567162.5,90,31746,18783750,-159750,22979579362.5,0.686,0.672,2026-01-23
BANDHANBNK,58,5419,28893600,-9529200,2966284404.0,59,3199,27406800,-4201200,1683943560.0,0.949,0.59,2026-01-23
BANKBARODA,90,25733,55972800,-1295775,23616451755.0,92,18121,39753675,-2559375,15953059248.75,0.71,0.704,2026-01-23
BANKINDIA,159,11179,37169600,-5543200,9876941776.0,161,7018,30882800,-3515200,5800057640.0,0.831,0.628,2026-01-23
BANKNIFTY,428,7562104,25718785,4018110,13597131368889.0,428,8251640,18140815,561495,14498547150183.0,0.705,1.091,2026-01-23
BDL,69,17217,4383050,-689850,9164522202.5,69,6840,2400300,-306950,3447685867.5,0.548,0.397,2026-01-23
BEL,66,68259,55828650,-1423575,41589530302.5,69,32520,33246675,-2261475,19075795773.75,0.596,0.476,2026-01-23
BHARATFORG,61,9110,3796000,-372500,6760753025.0,61,4179,2122000,-109500,2922758325.0,0.559,0.459,2026-01-23
BHARTIARTL,85,43951,13622525,-1852025,43088486163.75,84,21472,6733600,-500175,20335455731.25,0.494,0.489,2026-01-23
BHEL,131,41146,99973125,-9825375,28850613487.5,131,20642,38724000,-4727625,13722398156.25,0.387,0.502,2026-01-23
BIOCON,76,10433,25595000,-4107500,10154832500.0,72,5054,12565000,-985000,4773723375.0,0.491,0.484,2026-01-23
BLUESTARCO,79,5886,981825,16250,3398401175.0,79,2087,922025,-22425,1147959410.0,0.939,0.355,2026-01-23
BOSCHLTD,136,21938,370900,-43275,21349139141.25,136,4752,105400,-6775,4157811386.25,0.284,0.217,2026-01-23
BPCL,66,22517,22619675,720875,16515377587.5,66,12578,12171925,-193550,8765562808.75,0.538,0.559,2026-01-23
BRITANNIA,99,7082,913500,-49375,5433777293.75,99,5048,555750,-25500,3679193956.25,0.608,0.713,2026-01-23
BSE,48,44173,7528875,-1259625,47107624012.5,50,29746,4772250,-443250,29473667231.25,0.634,0.673,2026-01-23
CAMS,73,12398,5119500,-324000,6860735025.0,71,10029,3555000,-116250,5313963787.5,0.694,0.809,2026-01-23
CANBK,113,21373,93642750,-10030500,23077804635.0,113,12381,87075000,-6513750,12711096315.0,0.93,0.579,2026-01-23
CDSL,83,21845,8288750,-1006525,14906165261.25,84,11988,5939400,48450,7957844670.0,0.717,0.549,2026-01-23
CGPOWER,78,19005,14161000,-1133900,9818722130.0,74,16347,7610050,-240550,7781250157.5,0.537,0.86,2026-01-23
CHOLAFIN,83,6582,4178750,-639375,7187618593.75,87,3560,3446875,-6875,3703235000.0,0.825,0.541,2026-01-23
CIPLA,135,100317,9424500,1583250,53053059356.25,134,113969,7035000,1044750,57501393881.25,0.746,1.136,2026-01-23
COALINDIA,139,43276,49987800,-2335500,25313523637.5,142,21391,25411050,-778950,12050286300.0,0.508,0.494,2026-01-23
COFORGE,95,80610,8395500,-631125,52632154743.75,86,63776,4342500,-766500,39364590956.25,0.517,0.791,2026-01-23
COLPAL,90,14105,2145375,-137025,7132565058.75,89,7187,1576350,-107100,3452674522.5,0.735,0.51,2026-01-23
CONCOR,90,8778,12596250,-95000,5685587500.0,90,6939,10336250,555000,4383059562.5,0.821,0.79,2026-01-23
CROMPTON,106,6716,22354200,-459000,2923753320.0,105,8659,12736800,655200,3616370550.0,0.57,1.289,2026-01-23
CUMMINSIND,92,10128,1479000,-234200,8545032040.0,92,7900,902000,-122000,6281770460.0,0.61,0.78,2026-01-23
DABUR,84,16282,10658750,-1103750,11109063250.0,85,6938,6812500,-951250,4492298500.0,0.639,0.426,2026-01-23
DALBHARAT,96,5826,1417325,-125450,4256587075.0,96,3610,736775,-21775,2479652581.25,0.52,0.62,2026-01-23
DELHIVERY,83,8361,7719000,562325,7127815070.0,79,3714,6411750,587225,3045967718.75,0.831,0.444,2026-01-23
DIVISLAB,115,30020,1764900,-137000,18749905945.0,115,17342,875400,-57100,10496065500.0,0.496,0.578,2026-01-23
DIXON,151,133930,3049100,-710250,75906272517.5,148,71676,1719850,-271000,37526941280.0,0.564,0.535,2026-01-23
