Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,45,2697,1309500,122000,1637894200.0,47,853,726000,67500,472036000.0,0.554,0.316,2026-08-03
ABB,66,73454,1564750,150250,72804828256.25,66,35256,930625,69625,31705594793.75,0.595,0.48,2026-08-03
ABCAPITAL,76,39564,19883400,3834700,54427730285.0,77,16356,14616500,3096900,21036996800.0,0.735,0.413,2026-08-03
ADANIENSOL,68,5998,3908250,190012,7077594611.25,67,2190,2322675,181575,2445469683.75,0.594,0.365,2026-08-03
ADANIENT,46,19929,3925227,-351642,19806026024.399998,45,9952,3285597,56547,9289238741.699999,0.837,0.499,2026-08-03
ADANIGREEN,71,21018,7927200,-448800,18981846420.0,66,8535,4857000,-154800,7058971590.0,0.613,0.406,2026-08-03
ADANIPORTS,76,18223,12983175,408262,15522193022.5,73,7203,7495975,114000,5759020507.5,0.577,0.395,2026-08-03
ADANIPOWER,37,32160,37534150,3798500,27473299302.5,36,3407,24161300,603500,2515129595.5,0.644,0.106,2026-08-03
ALKEM,78,2981,460000,50250,2234111900.0,79,806,234625,13500,564301281.25,0.51,0.27,2026-08-03
AMBER,58,7183,763500,39900,5753922470.0,60,4674,870300,17500,3444233425.0,1.14,0.651,2026-08-03
AMBUJACEM,62,13676,12231600,946800,7615235400.0,62,4987,8246400,52800,2616696720.0,0.674,0.365,2026-08-03
ANGELONE,62,6205,18892500,660000,5000572250.0,60,1670,9555000,-67500,1238791000.0,0.506,0.269,2026-08-03
APLAPOLLO,77,56176,1988350,510650,39346847330.0,77,21932,1733900,318500,14396272362.5,0.872,0.39,2026-08-03
APOLLOHOSP,59,9768,863000,202125,11343083237.5,61,7243,527375,77750,7894656168.75,0.611,0.742,2026-08-03
ASHOKLEY,65,33563,54540000,5905000,30566271750.0,67,16975,55020000,6730000,14127775150.0,1.009,0.506,2026-08-03
ASIANPAINT,88,28404,4908500,-802000,20518654262.5,91,13379,3576250,143750,9133213212.5,0.729,0.471,2026-08-03
ASTRAL,62,4576,1578025,-119850,2945745656.25,62,1825,1159400,66725,1111242145.0,0.735,0.399,2026-08-03
AUBANK,42,4315,4007000,365000,4721981450.0,41,1838,3041000,115000,1886753950.0,0.759,0.426,2026-08-03
AUROPHARMA,54,5319,3023900,425700,4844785412.5,55,3350,1920050,174900,2870612717.5,0.635,0.63,2026-08-03
AXISBANK,55,48103,18946250,-758125,38859285343.75,52,19282,13619375,-38437,14864487156.25,0.719,0.401,2026-08-03
BAJAJ-AUTO,78,19233,1067925,71250,17453581327.5,90,12629,1708350,122775,10672741522.5,1.6,0.657,2026-08-03
BAJAJFINSV,82,75007,6049500,-38400,48456275790.0,82,31460,5226600,611100,19076400885.0,0.864,0.419,2026-08-03
BAJAJHLDNG,80,3304,87900,3675,2990220397.5,81,1736,60675,15750,1445572683.75,0.69,0.525,2026-08-03
BAJFINANCE,93,76894,22731750,1653000,69846103950.0,96,51122,23232000,80250,43083323962.5,1.022,0.665,2026-08-03
BANDHANBNK,47,7743,60555600,-1074600,5308201908.0,42,3377,31809600,-738000,2125028376.0,0.525,0.436,2026-08-03
BANKBARODA,46,9902,39905775,906750,7573836640.5,46,4871,39633750,-175500,3417539053.5,0.993,0.492,2026-08-03
BANKINDIA,45,6108,35401600,-777400,4725588556.0,44,3569,30659200,10400,2629022968.0,0.866,0.584,2026-08-03
BANKNIFTY,476,905643,12591300,345345,1610225630512.5,478,678651,11787330,692655,1155339393493.5,0.936,0.749,2026-08-03
BDL,54,4906,2358325,-54825,2796947673.75,53,1542,1934175,22100,822139953.75,0.82,0.314,2026-08-03
BEL,68,23749,60655125,1627350,13933673726.25,67,10937,35864400,1208400,6066315487.5,0.591,0.461,2026-08-03
