Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,51,6160,2343000,-113000,3620755725.0,52,1485,1402000,87500,813633950.0,0.598,0.241,2026-07-28
ABB,82,20312,1549125,-530625,19492616612.5,86,18508,1060750,-201000,16534558306.25,0.685,0.911,2026-07-28
ABCAPITAL,75,4068,13292800,607600,5181809185.0,75,1991,10388100,-809100,2440564745.0,0.781,0.489,2026-07-28
ADANIENSOL,86,21527,7005825,-479925,25073254755.0,87,8387,3528225,266625,9350484615.0,0.504,0.39,2026-07-28
ADANIENT,76,29982,6534114,-243801,29237527377.3,79,21591,4877565,531171,20279434124.850002,0.746,0.72,2026-07-28
ADANIGREEN,101,20569,11473200,-1096800,18485890920.0,103,9967,6988800,-43200,8784123540.0,0.609,0.485,2026-07-28
ADANIPORTS,78,15771,6620075,-133475,13876544930.0,78,14669,4778025,105925,12310387042.5,0.722,0.93,2026-07-28
ADANIPOWER,52,17249,56246200,-7955550,13811256114.0,52,7657,39532800,-1341900,5896385599.5,0.703,0.444,2026-07-28
ALKEM,84,2568,245125,-52625,1856619256.25,82,3325,122750,-9375,2295972650.0,0.501,1.295,2026-07-28
AMBER,73,17175,1127600,-164000,13038304455.0,73,21104,966400,-281600,15325056930.0,0.857,1.229,2026-07-28
AMBUJACEM,71,34905,18372000,2877600,18910830180.0,71,24707,10813200,1852800,13059002760.0,0.589,0.708,2026-07-28
ANGELONE,73,5659,28210000,297500,4600403625.0,73,3868,14987500,317500,3022059625.0,0.531,0.684,2026-07-28
APLAPOLLO,71,5100,1200500,-14000,3352173177.5,71,3695,1215900,98700,2336527217.5,1.013,0.725,2026-07-28
APOLLOHOSP,76,6251,740625,-95500,7097426375.0,82,3350,662000,-46250,3633183181.25,0.894,0.536,2026-07-28
ASHOKLEY,65,16159,70565000,-6965000,13312915300.0,68,9897,60630000,-1535000,8107385200.0,0.859,0.612,2026-07-28
ASIANPAINT,98,25602,3578000,-76250,18074012350.0,98,14313,3424500,318000,9521944012.5,0.957,0.559,2026-07-28
ASTRAL,80,6111,2691525,-189125,3904757285.0,80,2419,2136475,-102000,1473216557.5,0.794,0.396,2026-07-28
AUBANK,64,7906,7461000,-1394000,8561484150.0,65,6857,6803000,-466000,7041763200.0,0.912,0.867,2026-07-28
AUROPHARMA,67,6239,3765300,-512050,5533688792.5,67,2435,2618550,-130350,2054864515.0,0.695,0.39,2026-07-28
AXISBANK,79,35368,35322500,-1780625,28332004750.0,80,23305,21208750,504375,18265036468.75,0.6,0.659,2026-07-28
BAJAJ-AUTO,102,57895,1572075,-692325,50194063631.25,102,44878,2398500,-591750,36599994393.75,1.526,0.775,2026-07-28
BAJAJFINSV,83,22909,5241900,156600,13619633400.0,84,10862,4443900,424800,6172627095.0,0.848,0.474,2026-07-28
BAJAJHLDNG,90,3161,110700,-25575,2613091361.25,92,2383,59475,-6450,1856120745.0,0.537,0.754,2026-07-28
BAJFINANCE,90,23253,16455000,-1551750,18829466925.0,92,16954,15468000,-783750,13189664100.0,0.94,0.729,2026-07-28
