Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,59,10353,1490500,-76500,5991103475.0,57,7299,1781500,156500,4224378750.0,1.195,0.705,2026-02-17
ABB,121,18166,1554625,38625,14025567762.5,126,8587,1049000,35750,5904605250.0,0.675,0.473,2026-02-17
ABCAPITAL,66,9477,20546800,-1608900,10602210025.0,66,6151,13860100,492900,6453209395.0,0.675,0.649,2026-02-17
ADANIENSOL,123,10160,4097925,51975,7290109586.25,124,4933,3576825,475875,3272290278.75,0.873,0.486,2026-02-17
ADANIENT,116,82165,8820405,203013,58851965384.1,121,47365,8695878,505833,31717863455.7,0.986,0.576,2026-02-17
ADANIGREEN,128,51739,9791400,-192600,32450522460.0,129,26828,9488400,538200,15677973420.0,0.969,0.519,2026-02-17
ADANIPORTS,86,35254,9897575,178125,26913420295.0,87,21013,8357150,75525,15100674982.5,0.844,0.596,2026-02-17
ALKEM,101,8656,615625,-117375,6257280018.75,101,3956,417500,-24750,2596934218.75,0.678,0.457,2026-02-17
AMBER,103,20832,967400,-28300,16927890880.0,103,14329,1081800,-28400,10655437605.0,1.118,0.688,2026-02-17
AMBUJACEM,105,8140,16248750,-297150,4674860452.5,104,4178,10291050,119700,2279733750.0,0.633,0.513,2026-02-17
ANGELONE,66,23539,2844750,60500,16056838875.0,66,16842,2050000,-336500,10493502150.0,0.721,0.715,2026-02-17
APLAPOLLO,97,6667,2044350,291550,5373085480.0,100,4630,2859150,100450,3476330340.0,1.399,0.694,2026-02-17
APOLLOHOSP,139,17090,2062875,-1875,16623330056.25,139,9690,1543875,-77500,9009657212.5,0.748,0.567,2026-02-17
ASHOKLEY,84,19468,91105000,-4375000,21032344350.0,79,7903,58635000,-55000,7869267000.0,0.644,0.406,2026-02-17
ASIANPAINT,129,61580,8691000,-468750,38856094850.0,121,25799,4382000,-114250,15498720362.5,0.504,0.419,2026-02-17
ASTRAL,77,14218,3359200,-352325,10136797038.75,76,6950,2207025,272850,4615609756.25,0.657,0.489,2026-02-17
AUBANK,85,9006,7627000,835000,9337450100.0,84,3487,5536000,321000,3423299350.0,0.726,0.387,2026-02-17
AUROPHARMA,115,40416,7718700,-778250,27341085310.0,116,34732,6719350,944900,22245060832.5,0.871,0.859,2026-02-17
AXISBANK,115,36775,28420000,529375,31930716937.5,117,26024,16044375,258125,21287239500.0,0.565,0.708,2026-02-17
BAJAJ-AUTO,73,39184,1530375,47775,29626213128.75,75,21619,968475,46500,15396879705.0,0.633,0.552,2026-02-17
BAJAJFINSV,91,26729,5979500,87250,13949486562.5,93,11272,4537750,20250,5653068650.0,0.759,0.422,2026-02-17
BAJAJHLDNG,87,5482,138450,-11300,3239108705.0,87,2349,61300,5850,1205581595.0,0.443,0.428,2026-02-17
BAJFINANCE,99,30696,24295500,-122250,24096159337.5,98,16980,20848500,-163500,12569274975.0,0.858,0.553,2026-02-17
BANDHANBNK,65,4864,22071600,-1785600,3058745724.0,68,2751,21380400,154800,1616148828.0,0.969,0.566,2026-02-17
BANKBARODA,109,72084,54185625,-5051475,65630570996.25,108,32553,42029325,3738150,27758557563.75,0.776,0.452,2026-02-17
BANKINDIA,144,19461,33082400,7352800,17714911396.0,146,5408,21543600,3712800,4649863140.0,0.651,0.278,2026-02-17
BANKNIFTY,453,2343436,16526050,943355,4351532368213.5,453,2075465,22199430,3495245,3721309093189.5,1.343,0.886,2026-02-17
BDL,90,18006,10189200,-186200,8646678022.5,90,4988,4133500,-46550,2157638105.0,0.406,0.277,2026-02-17
BEL,79,151978,98706900,-1955100,100482385875.0,80,54644,44194950,1651575,33726765978.75,0.448,0.36,2026-02-17
BHARATFORG,98,16046,4469000,-362500,14529781250.0,98,8778,4376000,38500,7383455775.0,0.979,0.547,2026-02-17
BHARTIARTL,84,35084,15687825,429875,34622355322.5,82,18506,7577675,-267425,17605764016.25,0.483,0.527,2026-02-17
BHEL,111,45329,74560500,-2341500,32862922050.0,110,25928,40464375,-1346625,17669211787.5,0.543,0.572,2026-02-17
BIOCON,65,14495,32522500,675000,14389820375.0,64,3885,17905000,632500,3591954750.0,0.551,0.268,2026-02-17
BLUESTARCO,98,4097,1540500,-51675,2748903218.75,100,4358,1341275,123825,2671199342.5,0.871,1.064,2026-02-17
BOSCHLTD,121,6210,195875,-6450,5938863830.0,112,1324,73025,-375,1151697766.25,0.373,0.213,2026-02-17
BPCL,72,9809,21709200,154050,7522485267.5,73,5665,14650550,1495075,4072406550.0,0.675,0.578,2026-02-17
BRITANNIA,102,11124,1478250,3250,8755313168.75,100,4939,815625,15875,3672806225.0,0.552,0.444,2026-02-17
BSE,80,94689,17083500,2022375,106049170931.25,80,52854,9348375,89625,53776404506.25,0.547,0.558,2026-02-17
CAMS,78,3445,2972250,-6750,1969756237.5,77,2031,2738250,-51750,1081645912.5,0.921,0.59,2026-02-17
