Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,44,2483,1029500,185000,1450840575.0,45,695,408500,15000,366488300.0,0.397,0.28,2026-06-05
ABB,101,6673,1057750,42625,6337911275.0,113,4790,589875,-18125,3932592868.75,0.558,0.718,2026-06-05
ABCAPITAL,54,6348,10877900,1088100,7529287440.0,53,3857,8295600,663400,4221719965.0,0.763,0.608,2026-06-05
ADANIENSOL,67,16653,5878575,-257175,18717818175.0,66,4238,3007125,230175,4311352170.0,0.512,0.254,2026-06-05
ADANIENT,94,78877,6700047,39243,77186422492.95,104,36789,5584557,230823,33977015294.7,0.834,0.466,2026-06-05
ADANIGREEN,106,45900,7419600,171600,43577915460.0,117,16770,5326800,498000,14383788720.0,0.718,0.365,2026-06-05
ADANIPORTS,60,21687,6287575,-332975,19520158558.75,61,10764,3711650,251275,9163989845.0,0.59,0.496,2026-06-05
ADANIPOWER,73,14011,41123200,543150,12572294789.5,70,2977,24768350,266250,2436251790.5,0.602,0.212,2026-06-05
ALKEM,103,3569,759375,23500,2531153912.5,103,1545,409250,34500,1008014037.5,0.539,0.433,2026-06-05
AMBER,59,769,1776400,-54700,635298695.0,55,199,1217200,-7000,142884000.0,0.685,0.259,2026-06-05
AMBUJACEM,73,14616,17141550,2789250,7022215395.0,73,4712,10072650,595200,2097734445.0,0.588,0.322,2026-06-05
ANGELONE,58,20862,19545000,587500,18907964625.0,59,17272,13230000,1302500,14110878875.0,0.677,0.828,2026-06-05
APLAPOLLO,84,3454,1136100,122500,2334738822.5,84,1207,906850,94150,747424580.0,0.798,0.349,2026-06-05
APOLLOHOSP,101,11120,1157625,45125,12031205000.0,103,4614,844625,19375,4710982381.25,0.73,0.415,2026-06-05
ASHOKLEY,71,16194,156700000,4285000,12961702650.0,71,5598,85005000,1230000,4032157700.0,0.542,0.346,2026-06-05
ASIANPAINT,82,22938,5759500,150250,16042711012.5,89,10341,3094500,7500,6889048837.5,0.537,0.451,2026-06-05
ASTRAL,66,3304,1960950,225675,2319822932.5,67,4631,1445850,274550,2760597700.0,0.737,1.402,2026-06-05
AUBANK,74,6068,4588000,280000,6236740200.0,73,2480,3369000,145000,2398956100.0,0.734,0.409,2026-06-05
AUROPHARMA,54,13234,3577200,326150,11288420247.5,52,6265,2242900,179300,4773318962.5,0.627,0.473,2026-06-05
AXISBANK,95,46054,14196875,155000,38072221875.0,94,24297,9490000,752500,19221267687.5,0.668,0.528,2026-06-05
BAJAJ-AUTO,80,10100,1610700,5250,8207455440.0,81,5251,928575,3300,3919582042.5,0.577,0.52,2026-06-05
BAJAJFINSV,75,33238,5888400,524950,15224949297.5,75,10541,3091500,36000,4513207392.5,0.525,0.317,2026-06-05
BAJAJHLDNG,77,1984,73525,3200,1080605670.0,77,227,45000,3750,117567352.5,0.612,0.114,2026-06-05
BAJFINANCE,75,96140,20703000,2849250,68168111212.5,75,35175,14474250,511500,23453301300.0,0.699,0.366,2026-06-05
BANDHANBNK,59,5462,29811600,1130400,4323529080.0,55,2111,15886800,482400,1555245216.0,0.533,0.386,2026-06-05
BANKBARODA,82,44939,48862125,48862125,37169961075.0,81,15089,32227650,32227650,11745910507.5,0.66,0.336,2026-06-05
BANKINDIA,92,7376,22495200,774800,5832406528.0,93,3084,18418400,88400,2240866524.0,0.819,0.418,2026-06-05
BANKNIFTY,512,1531525,16659690,339870,2621164417591.5,512,1165877,14538390,303810,1879239353562.0,0.873,0.761,2026-06-05
BDL,69,7728,4255125,-141925,3508863707.5,66,2831,2845525,-79600,1185381048.75,0.669,0.366,2026-06-05
BEL,72,19533,46396575,1400775,12018025848.75,70,7846,29278050,249375,4579612132.5,0.631,0.402,2026-06-05
BHARATFORG,67,2890,1965500,90500,2970386625.0,66,4340,1481500,80500,3749517200.0,0.754,1.502,2026-06-05
BHARTIARTL,72,22230,14595800,1038350,19991797316.25,72,11147,8183300,277875,9455339075.0,0.561,0.501,2026-06-05
BHEL,139,28195,36513750,3984750,31310662950.0,135,13748,23772000,2527875,14167810518.75,0.651,0.488,2026-06-05
BIOCON,72,6833,15210000,342500,7583449750.0,70,1546,9395000,372500,1608169875.0,0.618,0.226,2026-06-05
BLUESTARCO,82,2481,1344525,13650,1372292236.25,78,1254,933725,142350,636922536.25,0.694,0.505,2026-06-05
BOSCHLTD,114,6617,178450,5850,6590041348.75,122,3839,154775,4350,3370205523.75,0.867,0.58,2026-06-05
BPCL,54,6972,15237125,1996725,4290739343.75,54,3976,10218650,851225,2283552867.5,0.671,0.57,2026-06-05
BRITANNIA,101,8373,1344875,91375,6003749787.5,97,1471,905125,24750,939437412.5,0.673,0.176,2026-06-05
BSE,73,81159,10589450,2129875,130669098932.5,74,60247,6184875,470325,87031400301.25,0.584,0.742,2026-06-05
CAMS,58,2833,2094150,280650,1746398565.0,59,1743,1294350,31650,969891648.75,0.618,0.615,2026-06-05
CANBK,105,35401,98604000,37678500,34168294057.5,104,14175,64955250,8856000,12868787790.0,0.659,0.4,2026-06-05
CDSL,48,13289,6967775,-125400,8291292271.25,49,7544,4682550,241775,4193741227.5,0.672,0.568,2026-06-05
CGPOWER,70,12505,6643600,502350,10542120580.0,69,4905,3935500,-28050,3798085302.5,0.592,0.392,2026-06-05
CHOLAFIN,73,11222,3105000,104375,11312545906.25,69,4315,2323125,171875,4041255031.25,0.748,0.385,2026-06-05
CIPLA,100,10437,4593850,247050,5678667528.75,102,4829,3124725,-53750,2487265423.75,0.68,0.463,2026-06-05
COALINDIA,74,37668,44788950,-564300,25430004607.5,81,23923,45588150,-2737800,15136552687.5,1.018,0.635,2026-06-05
COCHINSHIP,69,5155,1500400,416400,3287125040.0,63,1179,825600,168800,668273760.0,0.55,0.229,2026-06-05
COFORGE,74,26830,7384300,517525,15414208613.75,79,8189,4357500,222250,4373625622.5,0.59,0.305,2026-06-05
COLPAL,80,4069,1946725,118050,2017677330.0,80,7751,1188550,27700,3081943987.5,0.611,1.905,2026-06-05
CONCOR,84,3640,13142500,385000,2203481875.0,81,1011,7210000,206250,577566937.5,0.549,0.278,2026-06-05
CROMPTON,93,4215,9684350,795600,2198124180.0,87,1557,3780950,178150,768610495.0,0.39,0.369,2026-06-05
CUMMINSIND,86,6217,1540000,-29400,7657427650.0,88,2720,1016600,-15400,3010720040.0,0.66,0.438,2026-06-05
DABUR,83,3020,9911250,20000,1708302062.5,81,1830,7288750,387500,942743687.5,0.735,0.606,2026-06-05
DALBHARAT,77,3983,758225,177450,2644960045.0,74,1413,693225,156325,768053747.5,0.914,0.355,2026-06-05
DELHIVERY,68,2553,8490900,-228250,2502995413.75,66,874,4135475,286350,794263001.25,0.487,0.342,2026-06-05
DIVISLAB,96,6467,1157300,96200,4545835610.0,94,5214,1229400,128300,3410447270.0,1.062,0.806,2026-06-05
DIXON,88,25992,1207300,34700,16064691750.0,100,16654,940150,43900,8972370140.0,0.779,0.641,2026-06-05
DLF,83,10006,9201950,1519450,5118052791.25,86,3567,5793725,57175,1718315551.25,0.63,0.356,2026-06-05
DMART,68,14703,1174500,82950,9730690837.5,62,5346,688950,32250,3311934840.0,0.587,0.364,2026-06-05
DRREDDY,100,7943,7160625,475000,6673419187.5,100,2378,3331875,-21250,1866084781.25,0.465,0.299,2026-06-05
EICHERMOT,99,8932,1602900,107600,6692556930.0,102,7113,1139000,6800,4811768680.0,0.711,0.796,2026-06-05
ETERNAL,69,23363,46315075,2361950,15354894481.25,71,14175,36105825,1149450,8727412646.25,0.78,0.607,2026-06-05
EXIDEIND,95,5074,16041600,-84600,3903528780.0,95,2068,10789200,-37800,1459751130.0,0.673,0.408,2026-06-05
FEDERALBNK,85,34158,34057500,3257500,27012115000.0,85,10322,20737500,1062500,7646899500.0,0.609,0.302,2026-06-05
FINNIFTY,254,13805,294420,12480,21585215118.0,254,8130,235620,6600,12087800424.0,0.8,0.589,2026-06-05
FORCEMOT,43,4718,142200,675,2401155862.5,41,4033,65150,-4600,1733256298.75,0.458,0.855,2026-06-05
FORTIS,65,6287,2142100,32550,4904429012.5,64,4191,1515900,182900,2923739115.0,0.708,0.667,2026-06-05
GAIL,109,9482,25558250,1390800,5257091327.5,113,3577,20406550,587750,1852602269.0,0.798,0.377,2026-06-05
GLENMARK,102,5211,3770250,191625,4552970662.5,101,1138,2587125,39000,939063506.25,0.686,0.218,2026-06-05
GMRAIRPORT,85,8552,75811275,1562400,6527269239.75,86,3184,39206475,774225,2244613590.0,0.517,0.372,2026-06-05
GODFRYPHLP,79,977,799700,37400,679455810.0,75,682,455400,53350,421419047.5,0.569,0.698,2026-06-05
GODREJCP,86,1734,1789000,135000,909911550.0,85,1029,1879000,67500,490027850.0,1.05,0.593,2026-06-05
GODREJPROP,76,8421,2449950,116625,4258098616.25,75,3502,1562500,31850,1631702618.75,0.638,0.416,2026-06-05
GRASIM,101,4337,1334000,44250,3587584275.0,103,1932,1097000,-35250,1475807350.0,0.822,0.445,2026-06-05
GVT&D,49,1772,511000,4250,1239721587.5,49,654,286000,-6250,399075918.75,0.56,0.369,2026-06-05
HAL,73,18450,2574450,27750,12378826230.0,71,9146,1814250,29700,5792280562.5,0.705,0.496,2026-06-05
HAVELLS,107,3256,3478500,419000,2042243125.0,106,990,1781000,15000,576497150.0,0.512,0.304,2026-06-05
HCLTECH,120,22721,9509900,944550,9784078490.0,119,14776,5724950,342250,6015337920.0,0.602,0.65,2026-06-05
HDFCAMC,108,3155,1272000,1272000,2522057310.0,104,2240,983100,983100,1637591790.0,0.773,0.71,2026-06-05
HDFCBANK,113,217764,106931000,6105900,94185443385.0,112,75932,61738350,2213300,31193572162.5,0.577,0.349,2026-06-05
HDFCLIFE,103,27386,18588900,486200,18497739700.0,101,4630,12023000,-39600,2977950470.0,0.647,0.169,2026-06-05
HEROMOTOCO,91,17248,2446350,215100,13315940872.5,87,7863,1261800,70800,5744953702.5,0.516,0.456,2026-06-05
HINDALCO,76,19652,10695300,928200,16126770100.0,76,21826,7179200,-49700,16790779040.0,0.671,1.111,2026-06-05
HINDPETRO,66,4456,13745700,858600,3738234442.5,68,1994,8543475,117450,1575810956.25,0.622,0.447,2026-06-05
HINDUNILVR,98,32046,9748200,-189900,21103361055.0,95,14132,4608600,171900,8521923345.0,0.473,0.441,2026-06-05
HINDZINC,65,50686,27136200,6958000,39918161088.75,61,37151,13580350,2479400,26575858540.0,0.5,0.733,2026-06-05
HYUNDAI,68,2922,859650,71225,1661142628.75,70,1279,693825,6325,647130880.0,0.807,0.438,2026-06-05
ICICIBANK,100,62512,27402900,371700,57309794570.0,95,43787,20363700,179900,38511660460.0,0.743,0.7,2026-06-05
ICICIGI,75,3722,928850,74100,2241446268.75,75,1000,420550,20150,575049913.75,0.453,0.269,2026-06-05
ICICIPRULI,104,10092,5274350,256225,4794217326.25,104,3549,3345725,614200,1591747492.5,0.634,0.352,2026-06-05
IDEA,29,12567,1525705350,33521775,14930795856.0,30,7909,845549250,21371025,8027287204.5,0.554,0.629,2026-06-05
IDFCFIRSTB,48,9720,94113425,315350,6925104550.0,49,6507,79180675,4145925,4330058421.5,0.841,0.669,2026-06-05
IEX,96,4733,32404950,2169750,2370149389.5,97,1349,17478450,137400,621111768.0,0.539,0.285,2026-06-05
INDHOTEL,93,2846,4083000,154000,1959977000.0,94,1084,3754000,33000,705081050.0,0.919,0.381,2026-06-05
INDIANB,72,17973,4508000,69000,15990614600.0,73,6018,3540000,-19000,5059629600.0,0.785,0.335,2026-06-05
INDIGO,65,22800,3889200,-61050,16253170912.5,71,13342,1894500,-83550,8998697490.0,0.487,0.585,2026-06-05
INDUSINDBK,67,11880,4683700,331800,7973425705.0,66,8974,5089000,465500,5694300885.0,1.087,0.755,2026-06-05
INDUSTOWER,64,9722,20457800,829600,7493811480.0,68,2189,18591200,69700,1624674275.0,0.909,0.225,2026-06-05
INFY,120,61597,36115200,533200,31396083900.0,122,28499,19221200,-332400,13802177300.0,0.532,0.463,2026-06-05
INOXWIND,102,5754,49654000,-175525,1949252064.75,102,2485,25922175,-266975,771971753.75,0.522,0.432,2026-06-05
IOC,118,5687,44869500,2379000,4117241553.75,115,4523,35641125,-2720250,3023456523.75,0.794,0.795,2026-06-05
IREDA,112,4926,39631600,1249200,2279791889.75,115,678,23007425,31900,282183931.5,0.581,0.138,2026-06-05
IRFC,81,7074,39595925,938700,3099339033.75,82,2375,26828500,-344525,981523619.75,0.678,0.336,2026-06-05
ITC,140,42549,124487975,-606525,20034753608.75,139,18627,56390725,338950,8431260195.0,0.453,0.438,2026-06-05
