Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,50,6790,2278000,-72500,4208780350.0,52,3784,1695500,12500,2190087350.0,0.744,0.557,2026-08-24
ABB,69,38525,1585625,-246875,37304530162.5,69,15094,767625,-153875,13949483181.25,0.484,0.392,2026-08-24
ABCAPITAL,76,8158,19114600,-2309500,10729613205.0,77,3995,15155900,-852500,5046622215.0,0.793,0.49,2026-08-24
ADANIENSOL,76,12711,6241725,-774225,13924336590.0,75,5592,2692575,-372600,5814185366.25,0.431,0.44,2026-08-24
ADANIENT,49,27228,4250295,-309927,26006862759.600002,48,12317,3221325,-231441,11502359113.35,0.758,0.452,2026-08-24
ADANIGREEN,79,15642,8362800,-1179600,12936575520.0,74,6421,4888800,-144000,5234667480.0,0.585,0.41,2026-08-24
ADANIPORTS,78,32623,10901725,-1166600,27068653192.5,75,16695,6480900,-40850,13421716683.75,0.594,0.512,2026-08-24
ADANIPOWER,43,19366,52589700,-3667150,14860334825.5,42,6408,28779850,-1033050,4693762359.0,0.547,0.331,2026-08-24
ALKEM,108,9569,849000,-212250,6703013168.75,108,6175,308750,-143250,4012821400.0,0.364,0.645,2026-08-24
AMBER,74,38737,1424400,-102800,29539956370.0,73,18610,891000,-166100,13268311885.0,0.626,0.48,2026-08-24
AMBUJACEM,76,13639,18978000,1004400,6979028640.0,76,6601,10740000,453600,3396065700.0,0.566,0.484,2026-08-24
ANGELONE,63,13980,25715000,-1652500,10659688500.0,61,6246,16495000,-620000,4569745000.0,0.641,0.447,2026-08-24
APLAPOLLO,103,12275,2009350,-365050,9473820650.0,103,4995,1225000,-113750,3686152085.0,0.61,0.407,2026-08-24
APOLLOHOSP,69,24993,1866750,-301750,27860220731.25,69,17231,1086875,-155750,18426818456.25,0.582,0.689,2026-08-24
ASHOKLEY,70,15575,90290000,-8115000,14059823150.0,72,9356,66855000,-6880000,7958210500.0,0.74,0.601,2026-08-24
ASIANPAINT,107,17540,5050750,-834250,12020122725.0,107,7851,3282250,-124000,5183406937.5,0.65,0.448,2026-08-24
ASTRAL,78,8985,3358775,-126650,6068126093.75,78,3664,1864900,-105825,2359584232.5,0.555,0.408,2026-08-24
AUBANK,53,17562,7057000,-333000,19982602250.0,53,9914,5548000,-288000,10756489750.0,0.786,0.565,2026-08-24
AUROPHARMA,64,12393,3845600,-572550,11481953670.0,65,8077,2345750,-12100,7147782345.0,0.61,0.652,2026-08-24
AXISBANK,62,55818,22166250,-2841875,44403594718.75,60,24030,15601875,161250,18686079656.25,0.704,0.431,2026-08-24
BAJAJ-AUTO,85,63310,1221150,37425,57116010405.0,97,30924,1246425,-95100,26693886360.0,1.021,0.488,2026-08-24
BAJAJFINSV,87,21785,8550900,93300,13509797295.0,87,14998,4150200,-245700,8963456445.0,0.485,0.688,2026-08-24
BAJAJHLDNG,86,2149,103650,-17325,1932054435.0,87,3002,99375,-3225,2396482530.0,0.959,1.397,2026-08-24
BAJFINANCE,99,38628,22121250,-637500,32388560025.0,101,27906,15933750,-1033500,22675127925.0,0.72,0.722,2026-08-24
BANDHANBNK,50,26337,36255600,-7556400,17775829116.0,45,14051,21160800,-3153600,9029861856.0,0.584,0.534,2026-08-24
BANKBARODA,48,24555,49856625,1389375,18155679252.75,48,26200,48440925,4644900,18872765964.0,0.972,1.067,2026-08-24
BANKINDIA,49,4255,28605200,-1820000,3262045228.0,48,4031,24362000,-1040000,2950436268.0,0.852,0.947,2026-08-24
BANKNIFTY,479,7575295,27751470,5416020,13239035302899.0,481,7980640,23083950,1131270,13686418729995.0,0.832,1.054,2026-08-24
BDL,61,34866,7462575,-359975,20937880297.5,61,13131,4697100,-223125,7455222372.5,0.629,0.377,2026-08-24
BEL,75,36941,50050275,-1124325,22209344767.5,74,22390,36830550,-1256850,13011528510.0,0.736,0.606,2026-08-24
BHARATFORG,99,11952,7344000,-913000,12806754500.0,99,7868,4136500,-459000,8077037675.0,0.563,0.658,2026-08-24
BHARTIARTL,74,40235,17161275,-1342825,38036348828.75,75,20647,9041150,-972325,19050216430.0,0.527,0.513,2026-08-24
BHEL,80,17141,36364125,-2945250,19220055881.25,78,7948,22157625,-1084125,8676144750.0,0.609,0.464,2026-08-24
BIOCON,69,6825,22882500,-2320000,7282213000.0,69,5211,18322500,117500,5394691875.0,0.801,0.764,2026-08-24
BLUESTARCO,86,6604,2052375,-372450,3369814321.25,86,3733,1529450,-76375,1853811228.75,0.745,0.565,2026-08-24
BOSCHLTD,93,102730,520250,-35475,127697482461.25,93,27298,397875,-71225,31529395105.0,0.765,0.266,2026-08-24
BPCL,55,5458,11893450,-11850,3475954673.75,55,3565,8622850,-691250,2191903387.5,0.725,0.653,2026-08-24
BRITANNIA,84,28228,1736875,-205500,19389766237.5,84,18458,1000250,-188250,12202350437.5,0.576,0.654,2026-08-24
BSE,45,336214,14825000,-2690400,237690499520.0,45,138918,8551000,-85600,90724255940.0,0.577,0.413,2026-08-24
CAMS,73,7925,7558650,-378675,5194239806.25,73,2807,3926175,136950,1768270226.25,0.519,0.354,2026-08-24
CANBK,48,10827,82086750,1350000,9766939567.5,46,10297,67911750,-1309500,8870895225.0,0.827,0.951,2026-08-24
CDSL,54,54153,7626125,290225,37112927335.0,54,18548,5340425,147725,12126792488.75,0.7,0.343,2026-08-24
CGPOWER,47,12013,7576900,-1783300,9197822077.5,47,5344,5169700,-266900,3917913585.0,0.682,0.445,2026-08-24
CHOLAFIN,78,13106,3608750,-230625,15658176031.25,81,6418,2488750,-356250,7377497031.25,0.69,0.49,2026-08-24
CIPLA,99,21184,6165900,436475,13185091731.25,100,16162,3637150,-45900,9753809903.75,0.59,0.763,2026-08-24
COALINDIA,76,30988,36956250,171450,17574723697.5,74,13051,26608500,-183600,7384185045.0,0.72,0.421,2026-08-24
COCHINSHIP,67,16990,2935600,-61200,10569806960.0,68,5832,2267600,-47200,3428377520.0,0.772,0.343,2026-08-24
COFORGE,87,27586,7856025,-283100,25252009090.0,89,19279,6820525,-1056400,16662417483.75,0.868,0.699,2026-08-24
COLPAL,104,12855,3458125,-353650,6971766147.5,104,7276,2523400,-57475,3821556983.75,0.73,0.566,2026-08-24
CONCOR,86,10664,9346250,-407500,7129252187.5,83,4810,4998750,-16250,3121724750.0,0.535,0.451,2026-08-24
CROMPTON,52,19048,25182950,-350450,10571698565.0,53,12252,15312300,597700,6521507602.5,0.608,0.643,2026-08-24
CUMMINSIND,52,20623,1647200,-242400,22093056450.0,52,7379,1021600,-180800,7641062410.0,0.62,0.358,2026-08-24
DABUR,79,9657,19165000,-1615000,5049129375.0,77,3862,10806250,-281250,1999002625.0,0.564,0.4,2026-08-24
DALBHARAT,29,10277,794300,-47450,6455081327.5,30,6231,592800,-73450,3793856560.0,0.746,0.606,2026-08-24
DELHIVERY,82,5492,15794900,-713800,5345022068.75,77,3823,9484825,-825850,3547976203.75,0.6,0.696,2026-08-24
DIVISLAB,78,26804,1293300,-199500,23466198595.0,78,17335,1203400,-158400,14157057510.0,0.93,0.647,2026-08-24
DIXON,58,425734,2897500,1000600,324282687922.5,60,221918,1612950,129950,158088365540.0,0.557,0.521,2026-08-24
DLF,55,28336,12066900,-866400,18848416005.0,55,15261,7767200,-1282500,9740646970.0,0.644,0.539,2026-08-24
DMART,71,26177,1780050,-280350,15976987117.5,70,10388,1089900,-58650,5985701115.0,0.612,0.397,2026-08-24
DRREDDY,108,22350,10186250,-161875,16942201562.5,106,9988,7365000,248125,7351478406.25,0.723,0.447,2026-08-24
EICHERMOT,69,38461,1974400,-172900,32036995280.0,71,19165,1464300,-73600,15071642320.0,0.742,0.498,2026-08-24
ETERNAL,58,29499,72786375,-4006100,23973017227.5,61,22016,50064125,-5174950,16993284621.25,0.688,0.746,2026-08-24
FEDERALBNK,57,9505,18940000,-1512500,8718547250.0,57,6185,16470000,-825000,5518708750.0,0.87,0.651,2026-08-24
FINNIFTY,240,211888,1962960,494160,337421405040.0,240,217617,1693860,385140,338991835821.0,0.863,1.027,2026-08-24
FORCEMOT,41,21229,265825,-30000,9990399310.0,41,8240,123050,-10875,3555688847.5,0.463,0.388,2026-08-24
FORTIS,92,4072,3450300,-792825,2973808571.25,92,2918,3906000,-285975,2030649613.75,1.132,0.717,2026-08-24
GAIL,61,10357,55291250,-7682200,6637376993.0,61,4025,24399150,-1412900,2508457548.0,0.441,0.389,2026-08-24
GLENMARK,88,36131,2661375,136125,32741245987.5,89,13583,2099250,369375,11730879900.0,0.789,0.376,2026-08-24
GMRAIRPORT,96,6904,62335575,-7093575,5064534317.25,92,4529,44200575,-2545875,3236133345.75,0.709,0.656,2026-08-24
GODFRYPHLP,47,7825,1480050,-284625,4803526860.0,48,6979,745800,-37675,4002947726.25,0.504,0.892,2026-08-24
GODREJCP,119,17536,9300500,-996000,8508319375.0,119,11003,7130000,-90500,5047685375.0,0.767,0.627,2026-08-24
GODREJPROP,88,14127,3027700,-244725,9637175307.5,90,6012,1870375,-267800,3950828180.0,0.618,0.426,2026-08-24
GRASIM,135,26627,4113500,-765500,22313405075.0,135,13839,2421250,-225500,11281454562.5,0.589,0.52,2026-08-24
GVT&D,52,37040,1246625,-361375,20372895075.0,53,12852,523750,-182625,6606698962.5,0.42,0.347,2026-08-24
HAL,85,87389,5095800,-117150,67008767437.5,87,45108,3045000,-494400,33047782597.5,0.598,0.516,2026-08-24
HAVELLS,50,5941,2826000,-224500,3869023550.0,50,2658,1688500,15500,1671289275.0,0.597,0.447,2026-08-24
HCLTECH,114,27663,6660400,-506000,15090224460.0,117,17506,4745200,-289600,9130651160.0,0.712,0.633,2026-08-24
HDFCAMC,49,7451,1575900,-154200,6027008340.0,46,11389,1408500,-84900,8414480820.0,0.894,1.529,2026-08-24
HDFCBANK,73,337539,164148400,-2470650,165638756107.5,71,116907,92415050,-5438550,56550066170.0,0.563,0.346,2026-08-24
HDFCLIFE,92,19059,20420400,-1483900,11891848320.0,91,10685,15133800,202400,6500720490.0,0.741,0.561,2026-08-24
HEROMOTOCO,58,26358,2176050,-189150,23447586007.5,58,13279,1670850,-139350,11001270367.5,0.768,0.504,2026-08-24
HINDALCO,53,81807,16312100,-1355900,62065548825.0,54,31145,10943800,-1082900,22559626530.0,0.671,0.381,2026-08-24
HINDPETRO,72,11247,12627900,-777600,8679554291.25,72,5300,10114875,617625,4020494130.0,0.801,0.471,2026-08-24
HINDUNILVR,92,37768,10894800,-464100,23894048280.0,91,18478,6831900,-59100,11659036380.0,0.627,0.489,2026-08-24
HINDZINC,57,96069,31195850,-2175600,73527260047.5,58,50134,21713125,867300,36470231192.5,0.696,0.522,2026-08-24
HYUNDAI,101,7105,2149125,-85800,4458545863.75,103,4614,1442375,-334950,2693868966.25,0.671,0.649,2026-08-24
ICICIBANK,101,64333,29652000,-1680700,65225929055.0,100,37724,19444600,-635600,37248813595.0,0.656,0.586,2026-08-24
ICICIGI,80,6534,1995500,-141375,3553197862.5,80,3656,1294800,-103350,1919563782.5,0.649,0.56,2026-08-24
ICICIPRULI,82,9605,5757200,764975,4675616601.25,80,3922,4539900,367225,1840323991.25,0.789,0.408,2026-08-24
IDEA,28,15202,1581741750,23586750,16389917955.0,27,5522,875354325,3216375,5568524332.5,0.553,0.363,2026-08-24
IDFCFIRSTB,68,11640,134162875,-1493275,9668502912.25,69,7034,100327675,-3710000,5561911703.25,0.748,0.604,2026-08-24
IEX,50,4099,28688250,-691650,2334639301.5,52,2395,17708850,-82650,1326460899.0,0.617,0.584,2026-08-24
INDHOTEL,57,5757,5859000,-254000,4337442550.0,57,2171,3729000,157000,1568197250.0,0.636,0.377,2026-08-24
INDIANB,75,4912,5368000,-524000,4422191550.0,76,3251,4898000,-207000,2816003350.0,0.912,0.662,2026-08-24
INDIGO,46,119378,3540750,-25500,97135018927.5,47,29536,1980000,-219900,22501124970.0,0.559,0.247,2026-08-24
INDUSINDBK,72,13298,5854100,-1224300,9668541155.0,72,6814,3540600,-403900,4799711140.0,0.605,0.512,2026-08-24
INDUSTOWER,133,11919,22037100,-2623100,7811244490.0,132,7270,15587300,-467500,4641841840.0,0.707,0.61,2026-08-24
INFY,65,171255,34456800,-1356800,80089355900.0,69,96661,25501600,-475200,43867228240.0,0.74,0.564,2026-08-24
INOXWIND,42,5818,52755200,-4038400,2976690624.0,41,2663,32665600,-2201600,1348884224.0,0.619,0.458,2026-08-24
IOC,50,11691,42032250,-2184000,8152555758.75,49,6194,36187125,-726375,4286688266.25,0.861,0.53,2026-08-24
IREDA,48,6503,40177475,0,3553969209.0,51,3103,31317525,416300,1690202616.0,0.779,0.477,2026-08-24
IRFC,80,12883,73633525,-8625750,6308755068.0,79,5036,49546525,-2761325,2445272366.25,0.673,0.391,2026-08-24
