Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,50,3561,1939500,3500,2209517750.0,52,1249,1157000,-62500,723381150.0,0.597,0.351,2026-08-10
ABB,69,20144,1829500,-70750,20246381300.0,69,8629,1072000,-3375,8026288356.25,0.586,0.428,2026-08-10
ABCAPITAL,76,6232,24641900,527000,8340041135.0,77,3023,15754200,1181100,3798137670.0,0.639,0.485,2026-08-10
ADANIENSOL,70,2793,4233600,39150,3247859902.5,69,709,2391525,3375,769799835.0,0.565,0.254,2026-08-10
ADANIENT,47,15522,4728936,124527,15324195454.95,46,9699,3475941,-57165,8834771506.95,0.735,0.625,2026-08-10
ADANIGREEN,72,7348,8830800,-147600,6598994070.0,67,2456,5014200,-67800,2021759070.0,0.568,0.334,2026-08-10
ADANIPORTS,76,14382,14235750,111150,12152606150.0,73,6924,8298250,144875,5454538073.75,0.583,0.481,2026-08-10
ADANIPOWER,38,14545,50246700,1913450,11699548163.5,37,4015,28527800,887500,2881836430.5,0.568,0.276,2026-08-10
ALKEM,83,3650,550375,21000,2702265343.75,84,2426,341250,16625,1708860875.0,0.62,0.665,2026-08-10
AMBER,71,39036,1464600,497900,30100799650.0,70,28194,1326800,227500,19904360865.0,0.906,0.722,2026-08-10
AMBUJACEM,66,8812,16164000,-1237200,4810675080.0,67,1868,10014000,-140400,983124780.0,0.62,0.212,2026-08-10
ANGELONE,62,11106,28227500,2340000,8742480375.0,60,4544,13732500,560000,3263639750.0,0.486,0.409,2026-08-10
APLAPOLLO,82,11061,2068850,-104300,7936003512.5,82,3523,1681400,-124950,2376987182.5,0.813,0.319,2026-08-10
APOLLOHOSP,64,7254,1126250,98750,8459885818.75,64,3625,748750,63125,3981642068.75,0.665,0.5,2026-08-10
ASHOKLEY,70,16636,66040000,2875000,15494122350.0,72,10106,58775000,-425000,8676847250.0,0.89,0.607,2026-08-10
ASIANPAINT,96,17410,5117250,-116500,12480484962.5,98,11814,3451750,-1750,7989992500.0,0.675,0.679,2026-08-10
ASTRAL,62,2901,2093125,113475,1896472123.75,62,961,1603100,28050,576011361.25,0.766,0.331,2026-08-10
AUBANK,51,5153,7501000,69000,5787149150.0,51,2562,5065000,126000,2703174550.0,0.675,0.497,2026-08-10
AUROPHARMA,62,12707,4173400,351450,12032276630.0,63,7928,2919400,-243650,6978133140.0,0.7,0.624,2026-08-10
AXISBANK,59,20957,20804375,159375,16929872187.5,57,12697,13770625,154375,9824040687.5,0.662,0.606,2026-08-10
BAJAJ-AUTO,85,17168,1225050,27900,15600449422.5,97,16343,2053950,137700,13839546022.5,1.677,0.952,2026-08-10
BAJAJFINSV,87,19203,8382600,-343800,12090884445.0,87,7439,4598700,-33000,4431571755.0,0.549,0.387,2026-08-10
