Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,64,14080,5435000,-862000,7895893450.0,63,4268,2275500,-431500,2186022600.0,0.419,0.303,2026-04-23
ABB,177,33839,1998625,-32375,33636465950.0,178,17564,1636000,-106625,16143047125.0,0.819,0.519,2026-04-23
ABCAPITAL,70,6301,13007600,-139500,7069868680.0,73,3356,10493500,-328600,3565546840.0,0.807,0.533,2026-04-23
ADANIENSOL,104,34340,7618725,1891350,33815813310.0,109,11751,4922100,867375,10434249427.5,0.646,0.342,2026-04-23
ADANIENT,122,83564,8326932,798456,61641576348.9,125,31819,7291473,102897,21894469932.75,0.876,0.381,2026-04-23
ADANIGREEN,154,72764,12267600,2058600,55930482480.0,157,22375,8233200,723600,15949567170.0,0.671,0.308,2026-04-23
ADANIPORTS,78,31794,10317950,-107825,24925405146.25,83,18419,8778475,-330125,13536013677.5,0.851,0.579,2026-04-23
ADANIPOWER,109,21421,40047550,2907450,17271052886.0,110,10313,31541750,-553800,7535653337.5,0.788,0.481,2026-04-23
ALKEM,97,6867,325000,-3250,4892074437.5,98,3736,225125,-22250,2535529037.5,0.693,0.544,2026-04-23
AMBER,92,13098,883400,-29700,10625562400.0,92,8237,686700,6900,6201889645.0,0.777,0.629,2026-04-23
AMBUJACEM,92,9335,10616550,796950,4645474155.0,95,3366,8897700,-193200,1636150320.0,0.838,0.361,2026-04-23
ANGELONE,85,13827,29945000,-1012500,11631188750.0,88,13396,30617500,-4302500,10511029725.0,1.022,0.969,2026-04-23
APLAPOLLO,110,7396,1395100,102200,5595464210.0,109,8994,1051750,187250,6153340742.5,0.754,1.216,2026-04-23
APOLLOHOSP,112,24507,840000,-80875,24201827781.25,115,13572,951125,84000,12934098612.5,1.132,0.554,2026-04-23
ASHOKLEY,88,33542,111885000,12420000,30924504800.0,87,19988,70555000,1735000,16965104300.0,0.631,0.596,2026-04-23
ASIANPAINT,126,22863,5094000,24000,14822599037.5,128,26132,5790250,-536500,16178191400.0,1.137,1.143,2026-04-23
ASTRAL,77,9397,3057025,-460700,6519972345.0,78,3994,2117350,-70125,2655440757.5,0.693,0.425,2026-04-23
AUBANK,106,16461,10007000,1228000,17961363500.0,108,8883,8270000,488000,9099546300.0,0.826,0.54,2026-04-23
AUROPHARMA,80,19639,4470400,17050,15946750902.5,84,8040,3375350,394900,6195521722.5,0.755,0.409,2026-04-23
AXISBANK,130,32765,18750625,1511250,28958759968.75,129,25920,14307500,-40000,21530272625.0,0.763,0.791,2026-04-23
BAJAJ-AUTO,89,25966,1306200,-10800,19251300847.5,88,19232,1212075,77550,13527147116.25,0.928,0.741,2026-04-23
BAJAJFINSV,94,24884,4157750,466000,11606662412.5,95,16863,3673000,53000,7428698787.5,0.883,0.678,2026-04-23
BAJAJHLDNG,104,2469,72450,-1450,1376431572.5,103,2813,50000,-5350,1231683572.5,0.69,1.139,2026-04-23
BAJFINANCE,96,40924,22275750,-690000,29294865637.5,100,30448,17733000,13500,20704056975.0,0.796,0.744,2026-04-23
BANDHANBNK,81,5505,29606400,360000,3608204580.0,81,4568,20642400,306000,2740028256.0,0.697,0.83,2026-04-23
BANKBARODA,114,25073,55539900,6788925,21316485469.5,112,16206,45290700,1658475,12939329841.75,0.815,0.646,2026-04-23
BANKINDIA,96,7773,27892800,-296400,6317049752.0,89,4336,25235600,0,3346918484.0,0.905,0.558,2026-04-23
BANKNIFTY,685,2231534,22326720,1457160,3910426200663.0,685,1992268,20371680,-387120,3314441807085.0,0.912,0.893,2026-04-23
BDL,71,29072,3695300,203000,14874778887.5,72,10118,3110800,282450,4770910900.0,0.842,0.348,2026-04-23
BEL,83,56328,48093750,688275,37543503862.5,87,26096,32693775,-369075,16393315638.75,0.68,0.463,2026-04-23
BHARATFORG,89,12385,3852500,184500,11926901825.0,89,8533,2619000,154500,7897458075.0,0.68,0.689,2026-04-23
BHARTIARTL,77,51033,13862400,-359575,45782357368.75,77,18038,8882025,-229425,15532495606.25,0.641,0.353,2026-04-23
BHEL,170,43085,49746375,-3945375,39412285395.0,171,25959,45150000,409500,22151334161.25,0.908,0.603,2026-04-23
BIOCON,75,16804,23957500,1330000,15666815625.0,76,4215,14872500,-310000,3784341125.0,0.621,0.251,2026-04-23
BLUESTARCO,118,5167,1658475,-105625,3246860500.0,113,3280,1261650,11375,1934792876.25,0.761,0.635,2026-04-23
BOSCHLTD,159,8696,218175,-24950,8533696687.5,157,57235,217150,-9375,43635826051.25,0.995,6.582,2026-04-23
BPCL,83,12042,29931125,369325,7826891128.75,81,10254,22033100,-936150,6256402037.5,0.736,0.852,2026-04-23
BRITANNIA,99,13829,956750,-57500,10210827543.75,100,5839,706125,-8000,4091741318.75,0.738,0.422,2026-04-23
BSE,76,30357,8076000,-321375,41222794818.75,78,29312,8881500,-689250,36977981981.25,1.1,0.966,2026-04-23
