Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,59,2006,967000,114000,1262315350.0,57,1356,707500,64500,735019550.0,0.732,0.676,2026-02-04
ABB,116,23799,1354750,47125,18084207468.75,121,10671,992750,78750,7419554225.0,0.733,0.448,2026-02-04
ABCAPITAL,65,22427,17319700,3747900,25589888680.0,65,10019,12939400,-120900,10491377895.0,0.747,0.447,2026-02-04
ADANIENSOL,112,6571,3841425,37125,4677452730.0,109,4233,3398625,512325,2693022795.0,0.885,0.644,2026-02-04
ADANIENT,114,59348,8432610,-429819,43481245792.2,119,32806,7610979,241329,22001120525.7,0.903,0.553,2026-02-04
ADANIGREEN,111,40916,9856800,858000,24959741040.0,112,17341,8909400,791400,9513783240.0,0.904,0.424,2026-02-04
ADANIPORTS,80,76619,9415925,346275,59013471895.0,81,42847,9125700,1117675,30568940685.0,0.969,0.559,2026-02-04
ALKEM,84,1025,135500,26125,763322487.5,85,382,136625,2375,259361250.0,1.008,0.373,2026-02-04
AMBER,69,7650,464800,41700,5155049655.0,72,3496,322800,12800,2113247795.0,0.694,0.457,2026-02-04
AMBUJACEM,105,11463,12395250,-77700,6683646480.0,104,4476,11002950,87150,2449598445.0,0.888,0.39,2026-02-04
ANGELONE,60,26545,2177000,17250,18871287350.0,60,19325,2135250,34000,12245503125.0,0.981,0.728,2026-02-04
APLAPOLLO,92,4855,1085700,138250,3819643870.0,95,4009,1175650,431900,2947666260.0,1.083,0.826,2026-02-04
APOLLOHOSP,106,9643,1133000,41375,8946261718.75,102,4721,977125,54750,4147539412.5,0.862,0.49,2026-02-04
ASHOKLEY,74,16953,43005000,1555000,18018603600.0,69,7164,33080000,2290000,6900392150.0,0.769,0.423,2026-02-04
ASIANPAINT,129,26324,8175750,-352500,17116754662.5,121,13478,4179000,-47000,8048437650.0,0.511,0.512,2026-02-04
ASTRAL,60,6364,2160700,65450,4248427500.0,59,1914,1395275,183175,1162037550.0,0.646,0.301,2026-02-04
AUBANK,85,3602,5543000,247000,3727753550.0,84,2072,4361000,280000,2022668950.0,0.787,0.575,2026-02-04
AUROPHARMA,106,15700,3507900,320100,11006039907.5,108,10172,2640000,233750,6596257057.5,0.753,0.648,2026-02-04
AXISBANK,115,43548,26129375,775000,38260612000.0,117,32085,13430625,-560000,26494304937.5,0.514,0.737,2026-02-04
BAJAJ-AUTO,69,24892,1201950,42975,18852757488.75,69,12215,777450,-4950,8673302070.0,0.647,0.491,2026-02-04
BAJAJFINSV,88,59487,5021250,858250,31575375600.0,91,43410,4321750,404500,21345720187.5,0.861,0.73,2026-02-04
BAJAJHLDNG,82,3164,102400,20750,1867121950.0,82,1285,52050,9600,680288380.0,0.508,0.406,2026-02-04
BAJFINANCE,90,83575,16705500,36000,63604156087.5,89,79825,21289500,1269750,55996461337.5,1.274,0.955,2026-02-04
BANDHANBNK,50,9997,23421600,2372400,5976218592.0,53,3404,20372400,1472400,1895781168.0,0.87,0.341,2026-02-04
BANKBARODA,109,21172,49075650,-2029950,18857517997.5,108,8630,35483175,2998125,7129900293.75,0.723,0.408,2026-02-04
BANKINDIA,144,3241,22630400,-306800,2860777972.0,146,1322,17482400,-535600,1087836828.0,0.773,0.408,2026-02-04
BANKNIFTY,424,1047726,11840665,649990,1945625242348.5,424,987525,13056145,1578370,1759357710499.5,1.103,0.943,2026-02-04
BDL,83,22286,10229100,429800,11343131520.0,83,6064,3661000,14700,2778753250.0,0.358,0.272,2026-02-04
BEL,79,56009,99182850,-1526175,37506628638.75,80,26911,45423300,988950,16606309890.0,0.458,0.48,2026-02-04
BHARATFORG,79,13948,2652000,238000,11584449025.0,79,6002,2109000,198000,4564731525.0,0.795,0.43,2026-02-04
BHARTIARTL,82,48418,9713750,1233100,48679152777.5,79,18940,6012075,532475,17595044453.75,0.619,0.391,2026-02-04
BHEL,109,28130,45081750,-2569875,21325514437.5,107,10014,25969125,1002750,6946333668.75,0.576,0.356,2026-02-04
BIOCON,63,10270,16537500,1727500,10129154375.0,61,6305,13880000,3000000,5873937125.0,0.839,0.614,2026-02-04
BLUESTARCO,81,4178,714025,98475,2658727337.5,82,2313,800800,229775,1298393346.25,1.122,0.554,2026-02-04
BOSCHLTD,115,13674,94850,36375,13799020927.5,108,6905,59800,10425,6238798536.25,0.63,0.505,2026-02-04
BPCL,66,14999,13031050,-955900,11800852223.75,67,8104,11204175,1562225,5863382962.5,0.86,0.54,2026-02-04
BRITANNIA,95,3393,682375,32875,2640978818.75,90,1508,382375,5875,1102734925.0,0.56,0.444,2026-02-04
BSE,64,52744,5949000,357375,60993364800.0,64,31190,5502375,513375,32477332762.5,0.925,0.591,2026-02-04
CAMS,76,2046,2347500,55500,1183801912.5,75,1981,2738250,166500,1060559137.5,1.166,0.968,2026-02-04
CANBK,157,10716,153231750,4758750,11372577120.0,157,3798,85947750,-553500,3744885690.0,0.561,0.354,2026-02-04
CDSL,75,24161,6560225,-86925,16462616618.75,77,12028,5535175,21850,7531370385.0,0.844,0.498,2026-02-04
CGPOWER,75,14285,7596450,-146200,8565451997.5,76,7680,7076250,280500,4169887840.0,0.932,0.538,2026-02-04
CHOLAFIN,82,7567,2738125,275000,8509347187.5,78,5386,3056250,371875,5593942531.25,1.116,0.712,2026-02-04
CIPLA,115,10235,5581125,136125,5319494212.5,111,3919,4056000,60750,1942948537.5,0.727,0.383,2026-02-04
COALINDIA,153,52087,36757800,3338550,31978624635.0,152,18064,20186550,1151550,10510870702.5,0.549,0.347,2026-02-04
COFORGE,87,57040,5349375,1618875,36680975287.5,83,37039,2967375,846750,22160326443.75,0.555,0.649,2026-02-04
COLPAL,80,7200,1650600,92925,3638112840.0,80,2638,1241550,11925,1243097493.75,0.752,0.366,2026-02-04
CONCOR,94,6262,9907500,-53750,4273857250.0,94,3993,9837500,-102500,2564044312.5,0.993,0.638,2026-02-04
CROMPTON,97,31205,15175800,685800,14404016358.0,99,12492,11741400,2480400,5373686538.0,0.774,0.4,2026-02-04
CUMMINSIND,81,19074,990600,412600,16846511110.0,83,12434,913400,159800,10294981460.0,0.922,0.652,2026-02-04
DABUR,78,8087,12578750,460000,5335494125.0,76,3799,7423750,321250,2345343687.5,0.59,0.47,2026-02-04
DALBHARAT,97,1488,731250,-8775,1087331066.25,95,2663,1809275,-21775,1692795292.5,2.474,1.79,2026-02-04
DELHIVERY,77,2059,7928575,261450,2048905837.5,80,2128,7254200,908850,1902244111.25,0.915,1.034,2026-02-04
DIVISLAB,107,12880,919500,104400,8439234260.0,103,8349,568300,43400,5027010130.0,0.618,0.648,2026-02-04
DIXON,130,238073,1764650,56550,148670724827.5,123,88208,1653350,379600,48443339705.0,0.937,0.371,2026-02-04
