Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,51,4319,1617000,178500,2551932075.0,52,2440,935000,165000,1342158375.0,0.578,0.565,2026-07-13
ABB,66,8838,1207375,93000,7947412893.75,70,3355,733375,72125,2806238318.75,0.607,0.38,2026-07-13
ABCAPITAL,75,3845,12923900,514600,5064538045.0,75,2310,10096700,-406100,2872475810.0,0.781,0.601,2026-07-13
ADANIENSOL,77,4604,6081075,44550,5412313586.25,78,2044,2789100,-37125,2252488432.5,0.459,0.444,2026-07-13
ADANIENT,76,17993,7635699,-336192,18389266354.65,79,10816,5153193,40170,10429069243.349998,0.675,0.601,2026-07-13
ADANIGREEN,75,21430,6223200,470400,21164055390.0,77,6800,4471800,220800,6345401340.0,0.719,0.317,2026-07-13
ADANIPORTS,73,9050,7033325,431300,8154207295.0,73,5190,4396125,28025,4452444491.25,0.625,0.573,2026-07-13
ADANIPOWER,49,12705,66069050,3510950,10711084495.0,49,2805,37040700,1860200,2135875747.0,0.561,0.221,2026-07-13
ALKEM,81,2778,393125,68750,2042659931.25,79,1119,158125,2500,784662875.0,0.402,0.403,2026-07-13
AMBER,64,22589,997900,143600,18580409255.0,63,10585,632300,108700,8006100670.0,0.634,0.469,2026-07-13
AMBUJACEM,71,3343,13622400,356400,1823010780.0,71,1921,8574000,57600,999463440.0,0.629,0.575,2026-07-13
ANGELONE,62,6112,17735000,1647500,5553559875.0,62,3225,10460000,262500,2682489000.0,0.59,0.528,2026-07-13
APLAPOLLO,71,4833,1463700,154350,3225137422.5,71,1117,1099350,77700,701629215.0,0.751,0.231,2026-07-13
APOLLOHOSP,73,15088,1013125,124125,17170044162.5,79,7632,843000,5750,8429842762.5,0.832,0.506,2026-07-13
ASHOKLEY,63,16317,89155000,-210000,13766665250.0,66,6818,62290000,3205000,5265609150.0,0.699,0.418,2026-07-13
ASIANPAINT,96,17025,4029750,378500,11783297562.5,96,11464,3193750,373000,7537737112.5,0.793,0.673,2026-07-13
ASTRAL,74,4878,4621450,141950,2888472210.0,74,2134,2733600,213775,1242492600.0,0.592,0.437,2026-07-13
