Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,46,4832,1005500,222000,2975917525.0,46,1570,504000,162000,827585075.0,0.501,0.325,2026-07-29
ABB,63,26611,800250,251500,26098601393.75,63,14148,586375,198750,12577442531.25,0.733,0.532,2026-07-29
ABCAPITAL,63,3588,9098500,3400700,4707395725.0,63,2349,8109600,2938800,2829797955.0,0.891,0.655,2026-07-29
ADANIENSOL,70,6585,3424275,301050,7851486802.5,70,3460,1965600,375300,3798561150.0,0.574,0.525,2026-07-29
ADANIENT,47,38456,3883821,670221,38357580430.5,47,27923,3390657,814524,25724507257.949993,0.873,0.726,2026-07-29
ADANIGREEN,73,14018,8011800,1609800,12631458510.0,73,5439,4539000,735000,4514444370.0,0.567,0.388,2026-07-29
ADANIPORTS,70,80932,9790700,6175000,70705048911.25,70,45937,6013025,3023850,37915860305.0,0.614,0.568,2026-07-29
ADANIPOWER,37,29916,29110000,4419750,25282657244.0,37,3630,21257400,2705100,2613819595.5,0.73,0.121,2026-07-29
ALKEM,77,725,77500,24750,537839612.5,77,1465,28750,6125,878252562.5,0.371,2.021,2026-07-29
AMBER,64,17834,606600,71300,14030493125.0,64,7946,665500,98800,5788187475.0,1.097,0.446,2026-07-29
AMBUJACEM,63,25965,10833600,1872000,14221294080.0,63,12498,8023200,430800,6487987140.0,0.741,0.481,2026-07-29
ANGELONE,64,5061,12917500,2042500,4160254375.0,64,2122,7142500,440000,1579274875.0,0.553,0.419,2026-07-29
APLAPOLLO,67,1364,509950,65800,934438750.0,66,716,546000,63350,452137262.5,1.071,0.525,2026-07-29
APOLLOHOSP,61,4347,308500,99875,5079124431.25,61,2725,225625,84125,2938210812.5,0.731,0.627,2026-07-29
ASHOKLEY,53,10530,34370000,4260000,8882557050.0,55,6809,35970000,4640000,5424120050.0,1.047,0.647,2026-07-29
ASIANPAINT,91,151815,5507000,3810250,111266007675.0,91,83311,3311250,1898500,56775143637.5,0.601,0.549,2026-07-29
ASTRAL,66,2109,1151750,105400,1382493868.75,66,1036,895050,22525,620911825.0,0.777,0.491,2026-07-29
AUBANK,46,3471,3235000,327000,3843157150.0,46,2387,2866000,247000,2436684600.0,0.886,0.688,2026-07-29
AUROPHARMA,57,8769,2383150,785400,8026072037.5,57,2871,1491050,122650,2447758335.0,0.626,0.327,2026-07-29
AXISBANK,57,39370,16782500,2469375,31759947031.25,57,19113,11721250,1349375,14564758468.75,0.698,0.485,2026-07-29
BAJAJ-AUTO,88,32845,914475,252525,29461097171.25,88,21185,1110225,125850,17713517268.75,1.214,0.645,2026-07-29
BAJAJFINSV,70,9776,2447700,364800,5951066655.0,69,5436,2275500,570300,3054370695.0,0.93,0.556,2026-07-29
BAJAJHLDNG,80,998,49575,26850,862971618.75,80,374,32475,19950,299035293.75,0.655,0.375,2026-07-29
BAJFINANCE,74,20538,11061000,3104250,17268435337.5,75,14224,9661500,2696250,11026540612.5,0.873,0.693,2026-07-29
BANDHANBNK,49,20227,61840800,680400,13780705392.0,49,8005,34138800,1065600,4816904544.0,0.552,0.396,2026-07-29
BANKBARODA,48,9321,34228350,3354975,7026676166.25,48,6112,35021025,3366675,4209211305.0,1.023,0.656,2026-07-29
BANKINDIA,48,6090,32208800,6240000,4722127800.0,48,3533,27783600,6370000,2493281128.0,0.863,0.58,2026-07-29
BANKNIFTY,458,696558,10616820,1203270,1231014766180.5,460,570297,10096800,1321410,962187627438.0,0.951,0.819,2026-07-29
BDL,54,3573,2048500,368900,2022046321.25,54,1429,1829625,268600,752866568.75,0.893,0.4,2026-07-29
BEL,65,69393,52187775,9913725,40899616766.25,65,28967,31384200,4119675,15994694760.0,0.601,0.417,2026-07-29
BHARATFORG,76,2175,1174500,148000,2496552500.0,76,943,1038500,76500,1002162825.0,0.884,0.434,2026-07-29
BHARTIARTL,66,43549,5754625,1270625,41735466167.5,66,20359,4810800,1025050,18634138327.5,0.836,0.467,2026-07-29
BHEL,75,22849,27546750,5302500,25916841037.5,75,9393,15610875,2575125,9982367062.5,0.567,0.411,2026-07-29
BIOCON,67,4514,11285000,1602500,5146642250.0,67,2255,8142500,877500,2411156125.0,0.722,0.5,2026-07-29
BLUESTARCO,67,2613,327925,125450,1498568955.0,67,1609,311675,95225,763716313.75,0.95,0.616,2026-07-29
BOSCHLTD,59,7530,51950,22100,8167445168.75,59,9693,70200,41850,9429660052.5,1.351,1.287,2026-07-29
BPCL,48,3790,7743975,894675,2517668182.5,48,2828,6266675,355500,1762514885.0,0.809,0.746,2026-07-29
BRITANNIA,75,12520,587875,382625,9049451137.5,75,3508,275375,79250,2339048987.5,0.468,0.28,2026-07-29
BSE,41,38006,3952400,432400,29142706620.0,41,15620,3339600,326800,10766507450.0,0.845,0.411,2026-07-29
CAMS,61,2501,1933800,110550,1766866736.25,61,664,1248225,191400,427553403.75,0.645,0.265,2026-07-29
CANBK,47,8774,84321000,4887000,7958552265.0,45,4027,55120500,3199500,3351772980.0,0.654,0.459,2026-07-29
CDSL,53,9436,3828975,633650,6481835512.5,53,6109,3640400,631275,3827809516.25,0.951,0.647,2026-07-29
CGPOWER,47,12115,7572650,1873400,9310873352.5,47,7665,3677100,773500,5377359377.5,0.486,0.633,2026-07-29
CHOLAFIN,62,23854,2901875,391250,28581511562.5,63,9444,1603125,72500,10401030500.0,0.552,0.396,2026-07-29
CIPLA,94,27261,3135225,852550,17744561112.5,94,13590,2717025,632825,8287587252.5,0.867,0.499,2026-07-29
COALINDIA,70,25277,26422200,6710850,14683802580.0,69,12594,18357300,2285550,6903193815.0,0.695,0.498,2026-07-29
COCHINSHIP,61,2362,1236800,207200,1394827460.0,61,1177,906800,66400,653123880.0,0.733,0.498,2026-07-29
COFORGE,75,55389,6701300,1374650,47954117670.0,75,35760,6047700,1184650,28598059783.75,0.902,0.646,2026-07-29
COLPAL,79,51904,1636800,873400,32450160723.75,79,30217,948200,404525,17706810055.0,0.579,0.582,2026-07-29
CONCOR,86,4906,4511250,65000,3354165875.0,86,2955,4105000,167500,1905192937.5,0.91,0.602,2026-07-29
CROMPTON,48,15399,10171650,5134200,9309032267.5,48,4216,5015950,2177950,2383366375.0,0.493,0.274,2026-07-29
CUMMINSIND,43,3984,525600,182600,4638469870.0,43,2433,452200,127000,2638167200.0,0.86,0.611,2026-07-29
DABUR,64,19870,10096250,5096250,11432795000.0,64,8429,6581250,2771250,4482062500.0,0.652,0.424,2026-07-29
DALBHARAT,30,987,300300,70525,619654311.25,30,812,290550,76050,456351463.75,0.968,0.823,2026-07-29
DELHIVERY,77,3796,9327125,1257450,4005797667.5,77,1587,6308000,535350,1545692296.25,0.676,0.418,2026-07-29
DIVISLAB,72,48111,892900,355200,38981980345.0,72,18559,651400,275400,13819152590.0,0.73,0.386,2026-07-29
DIXON,55,52659,849400,111450,39645650412.5,56,21884,718250,112750,14416355257.5,0.846,0.416,2026-07-29
DLF,48,8012,5655350,572850,5383257935.0,48,3565,4105900,629850,2227115970.0,0.726,0.445,2026-07-29
DMART,72,16416,1801200,162300,10039104870.0,72,12088,1151700,210750,6891551775.0,0.639,0.736,2026-07-29
DRREDDY,123,20434,9100625,2176250,15504416343.75,123,9165,6116875,823750,6344352093.75,0.672,0.449,2026-07-29
EICHERMOT,63,41811,1832500,856900,34618680265.0,63,19290,1434400,339500,14488235685.0,0.783,0.461,2026-07-29
ETERNAL,47,42147,44348400,9476900,33577904726.25,49,28272,32184600,6469900,20600124982.5,0.726,0.671,2026-07-29
FEDERALBNK,53,3845,12717500,1250000,3578101375.0,54,3404,11995000,2167500,2981740500.0,0.943,0.885,2026-07-29
FINNIFTY,209,3250,61980,49020,5237867538.0,209,3271,72060,55080,5171101539.0,1.163,1.006,2026-07-29
FORCEMOT,36,6962,101250,47125,3350991222.5,36,3930,87650,19925,1625940100.0,0.866,0.564,2026-07-29
FORTIS,71,927,799025,186000,717813990.0,71,416,778100,85250,301056228.75,0.974,0.449,2026-07-29
GAIL,54,6053,19493050,3397350,3982750751.0,54,2575,13042700,1562000,1555458628.0,0.669,0.425,2026-07-29
GLENMARK,81,6678,982875,491250,5930870437.5,81,2467,906750,159750,2044782806.25,0.923,0.369,2026-07-29
GMRAIRPORT,81,3774,24021900,6549525,3012071724.0,82,1307,14040675,3229425,969417445.5,0.584,0.346,2026-07-29
GODFRYPHLP,42,8817,975975,-250800,5265216536.25,42,3319,603075,-33000,1776932231.25,0.618,0.376,2026-07-29
GODREJCP,78,1204,560500,125500,684063900.0,78,922,359500,116000,458675425.0,0.641,0.766,2026-07-29
GODREJPROP,76,7760,1565850,347750,5736494318.75,78,2551,870025,186225,1746786161.25,0.556,0.329,2026-07-29
GRASIM,102,5047,717750,365250,4121778012.5,102,2048,492500,241500,1539182575.0,0.686,0.406,2026-07-29
GVT&D,48,6494,475625,158625,3637264793.75,48,5118,639000,203000,2516429925.0,1.343,0.788,2026-07-29
HAL,62,11838,1663950,175200,8547948772.5,63,6641,1212450,128400,4530344370.0,0.729,0.561,2026-07-29
HAVELLS,44,4524,1818000,402000,2956592800.0,44,1687,1140500,76500,1020704725.0,0.627,0.373,2026-07-29
HCLTECH,114,23248,4633600,668800,13096263300.0,114,17866,3872800,523200,9409222100.0,0.836,0.768,2026-07-29
HDFCAMC,46,3509,1467300,124500,2878940985.0,46,1448,1120800,85200,1070755260.0,0.764,0.413,2026-07-29
HDFCBANK,68,135904,94170700,1511900,70166475242.5,68,70398,52246350,2210000,33973263902.5,0.555,0.518,2026-07-29
HDFCLIFE,83,8676,12989900,3044800,5612277660.0,83,3887,7416200,1119800,2304266745.0,0.571,0.448,2026-07-29
HEROMOTOCO,45,28342,1365000,467250,23258807017.5,45,12703,855300,215250,9739436332.5,0.627,0.448,2026-07-29
HINDALCO,42,22496,8024800,3064600,16194214155.0,40,9800,6328700,1757700,6393612365.0,0.789,0.436,2026-07-29
HINDPETRO,37,3752,7478325,797850,3202626802.5,37,2655,6755400,593325,2091386385.0,0.903,0.708,2026-07-29
HINDUNILVR,85,138960,9870000,-1438200,91547746965.0,84,72907,6207600,-832800,45058045260.0,0.629,0.525,2026-07-29
HINDZINC,43,13454,11270000,1369550,9367716610.0,43,3409,7652575,824425,2176609645.0,0.679,0.253,2026-07-29
HYUNDAI,76,3111,850575,163625,1783762983.75,76,1661,658900,102850,885488312.5,0.775,0.534,2026-07-29
ICICIBANK,95,37655,17006500,2275000,39146538340.0,95,20414,10815700,1462300,20236716920.0,0.636,0.542,2026-07-29
ICICIGI,81,2569,1083550,143000,1462507101.25,81,2995,963300,52650,1593276230.0,0.889,1.166,2026-07-29
ICICIPRULI,82,1604,2255150,228475,798311491.25,82,916,1676100,243275,429252910.0,0.743,0.571,2026-07-29
IDEA,27,9131,1007297175,118719975,9464061930.0,27,2871,593242500,20942175,2676899568.75,0.589,0.314,2026-07-29
IDFCFIRSTB,68,11495,105011550,13829025,9659423707.5,68,6805,69256425,11927650,5293679074.25,0.66,0.592,2026-07-29
IEX,47,6390,18765900,261000,3935776861.5,47,3609,15707850,1909650,2026602142.5,0.837,0.565,2026-07-29
INDHOTEL,52,2659,2730000,499000,2045326650.0,52,1431,2191000,289000,1041688100.0,0.803,0.538,2026-07-29
INDIANB,72,1911,2571000,686000,1688714800.0,72,1445,2720000,755000,1186535000.0,1.058,0.756,2026-07-29
INDIGO,44,18274,1282350,120300,15227360662.5,45,15333,1402050,128250,11740489192.5,1.093,0.839,2026-07-29
INDUSINDBK,77,7768,5639200,368200,5764939705.0,77,3594,4594800,147000,2501425570.0,0.815,0.463,2026-07-29
INDUSTOWER,61,15730,16037800,4039200,10922933840.0,61,5445,7576900,1905700,3528662205.0,0.472,0.346,2026-07-29
INFY,65,184108,24016800,4978800,89454324020.0,68,130196,24812000,4809600,58182705400.0,1.033,0.707,2026-07-29
INOXWIND,39,9410,28038400,8902400,5086698880.0,39,3306,19788800,4358400,1614398208.0,0.706,0.351,2026-07-29
IOC,47,3812,28942875,4436250,2788872498.75,46,2549,26495625,2739750,1683757920.0,0.915,0.669,2026-07-29
IREDA,45,4118,19692800,2343950,2384717942.25,46,2304,20362500,4344000,1235998501.0,1.034,0.559,2026-07-29
IRFC,75,9654,45922625,9960300,4978883371.0,74,3108,38767050,2826425,1481106537.75,0.844,0.322,2026-07-29
ITC,85,45082,59574600,13234200,23500997730.0,84,25293,43323375,6777525,12367648923.75,0.727,0.561,2026-07-29
JINDALSTEL,43,23721,2871250,1291875,16946468031.25,43,8791,2336875,471875,5935669156.25,0.814,0.371,2026-07-29
JIOFIN,86,83915,57958050,14711000,51405827517.0,86,33314,37980700,8901800,18989424922.5,0.655,0.397,2026-07-29
JSWENERGY,44,2640,3732400,364425,1649404481.25,44,1401,3017525,264450,812177926.25,0.808,0.531,2026-07-29
JSWSTEEL,48,9277,2444175,710100,8342055911.25,48,4042,1796850,692550,3368514633.75,0.735,0.436,2026-07-29
JUBLFOOD,69,4185,4715000,602500,2448390187.5,69,1462,4228750,316250,787381000.0,0.897,0.349,2026-07-29
KALYANKJIL,135,38543,14882400,2902500,34842980115.0,135,18156,17767350,4653450,14865202012.5,1.194,0.471,2026-07-29
KAYNES,66,89981,1201800,850200,51704708745.0,66,25208,851700,480600,13055744910.0,0.709,0.28,2026-07-29
KEI,46,1552,219275,39375,1401180156.25,46,614,158375,23625,516119406.25,0.722,0.396,2026-07-29
KFINTECH,43,5400,2261475,484725,3161102405.0,43,3907,1405300,130525,2114896546.25,0.621,0.724,2026-07-29
KOTAKBANK,63,16249,25172000,5220000,13208115200.0,63,7944,19364000,3326000,6070263800.0,0.769,0.489,2026-07-29
KPITTECH,67,130358,10784125,5469950,68572693741.25,67,76269,7986375,4350075,36728828985.0,0.741,0.585,2026-07-29
LAURUSLABS,71,19775,9502150,1045500,31309139275.0,72,12927,8092000,1353200,18909324442.5,0.852,0.654,2026-07-29
LICHSGFIN,44,6090,4384000,1512000,3530362550.0,44,2005,3114000,184000,1046034900.0,0.71,0.329,2026-07-29
LICI,62,2398,7445200,882000,1518541080.0,62,819,3771600,553000,466841760.0,0.507,0.342,2026-07-29
LODHA,58,30733,4840000,1051250,25785545343.75,58,10236,3061875,666250,7850969281.25,0.633,0.333,2026-07-29
LT,63,118586,5706400,1459325,85352341593.75,65,53552,4358025,-244300,36103224683.75,0.764,0.452,2026-07-29
LTF,50,9649,13709250,4803750,7216710525.0,50,6369,11067750,4104000,4415774062.5,0.807,0.66,2026-07-29
LTM,78,8392,554700,70350,5856568057.5,78,3472,449250,100350,2221363522.5,0.81,0.414,2026-07-29
LUPIN,85,7388,1333650,456875,8083720745.0,85,2446,891650,221000,2515062322.5,0.669,0.331,2026-07-29
M&M,50,44391,3697800,742800,30592284690.0,51,25995,3058200,275400,16914476960.0,0.827,0.586,2026-07-29
MANAPPURAM,55,4169,8223000,783000,4842339150.0,55,1954,5067000,1422000,2109418950.0,0.616,0.469,2026-07-29
MANKIND,87,4993,516750,251500,3432811950.0,87,2332,391500,152000,1499281937.5,0.758,0.467,2026-07-29
MARICO,58,8136,3564000,1396800,8962744080.0,58,5620,1780800,940800,5982774120.0,0.5,0.691,2026-07-29
MARUTI,99,39043,886300,87750,28332673647.5,99,17141,599650,95900,11640162052.5,0.677,0.439,2026-07-29
MAXHEALTH,79,2586,1083600,84525,1590606885.0,79,954,954975,61950,537873971.25,0.881,0.369,2026-07-29
MAZDOCK,47,4790,909900,91350,2862037991.25,47,2196,955350,91350,1079172562.5,1.05,0.458,2026-07-29
MCX,51,14887,2881800,440550,9843308077.5,51,8626,2495250,311850,5251476397.5,0.866,0.579,2026-07-29
MFSL,63,2168,444000,281200,1418493020.0,63,1236,316400,87600,729958960.0,0.713,0.57,2026-07-29
