Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,44,1807,767000,182500,1052579350.0,45,515,353000,23500,276913650.0,0.46,0.285,2026-06-03
ABB,101,16057,963000,60000,15279076737.5,113,5394,615625,14750,4677444193.75,0.639,0.336,2026-06-03
ABCAPITAL,53,2722,9885900,148800,3153285900.0,52,1644,7564000,533200,1747418230.0,0.765,0.604,2026-06-03
ADANIENSOL,67,7533,6070950,174150,8168678010.0,66,3769,2773575,-15525,3725009775.0,0.457,0.5,2026-06-03
ADANIENT,94,19600,6472623,104751,18796377809.85,104,13189,5091393,16377,11542265783.550001,0.787,0.673,2026-06-03
ADANIGREEN,79,9149,6967200,-196200,8431029630.0,85,4516,4513800,195000,3826236990.0,0.648,0.494,2026-06-03
ADANIPORTS,60,43888,6070025,816050,39696453546.25,61,18146,3299350,332025,15555941060.0,0.544,0.413,2026-06-03
ADANIPOWER,73,8034,38567200,2311050,7219975693.5,70,2486,23635900,720650,2017523255.5,0.613,0.309,2026-06-03
ALKEM,103,5742,751625,-33250,4032508943.75,103,2483,362500,18375,1618153981.25,0.482,0.432,2026-06-03
AMBER,59,326,1843800,-6000,265870915.0,55,106,1225700,-3900,78761335.0,0.665,0.325,2026-06-03
AMBUJACEM,70,10318,14137350,1734150,5014962525.0,70,3313,9267000,610800,1522587885.0,0.655,0.321,2026-06-03
ANGELONE,49,11767,18977500,1497500,10742104000.0,52,5419,11615000,642500,4521572750.0,0.612,0.461,2026-06-03
APLAPOLLO,84,3057,1016750,-8400,2027225497.5,84,876,810600,37100,564260165.0,0.797,0.287,2026-06-03
APOLLOHOSP,101,43552,1102750,12250,47061110193.75,103,12673,819875,121250,12790721350.0,0.743,0.291,2026-06-03
ASHOKLEY,66,34783,142780000,12665000,28244334700.0,68,13859,80540000,4365000,10138124450.0,0.564,0.398,2026-06-03
ASIANPAINT,82,24085,5592750,579750,16801207312.5,89,10028,3140250,59000,6582249650.0,0.561,0.416,2026-06-03
ASTRAL,66,4617,1695750,55675,3222314193.75,67,1940,1113075,20825,1268944366.25,0.656,0.42,2026-06-03
AUBANK,72,6864,4094000,508000,7012700350.0,72,3847,3148000,262000,3687983850.0,0.769,0.56,2026-06-03
AUROPHARMA,53,9271,3370400,-39050,7761645127.5,50,2916,1979450,20350,2312871522.5,0.587,0.315,2026-06-03
AXISBANK,95,42124,12915000,1121250,34618259781.25,94,19414,8515625,642500,15154254031.25,0.659,0.461,2026-06-03
BAJAJ-AUTO,80,20365,1650825,76200,16389610065.0,81,9897,938625,5175,7305313005.0,0.569,0.486,2026-06-03
BAJAJFINSV,70,12576,5020350,191450,5806174440.0,69,7660,3053800,12150,3285590547.5,0.608,0.609,2026-06-03
BAJAJHLDNG,74,368,45675,750,200193257.5,75,137,36950,1400,71808967.5,0.809,0.372,2026-06-03
BAJFINANCE,75,23265,17069250,976500,16134253800.0,75,11718,13785750,794250,7717486312.5,0.808,0.504,2026-06-03
BANDHANBNK,59,8516,27651600,781200,6750376236.0,55,3716,15015600,943200,2716610580.0,0.543,0.436,2026-06-03
BANKBARODA,82,15673,27471600,2331225,12950969265.0,81,8064,27553500,1623375,6352134603.75,1.003,0.515,2026-06-03
BANKINDIA,92,4327,20144800,2568800,3317621424.0,93,1834,17149600,1757600,1299635792.0,0.851,0.424,2026-06-03
BANKNIFTY,512,1444480,16118790,-16080,2456967124896.0,512,1001763,14050980,735000,1590727142121.0,0.872,0.694,2026-06-03
BDL,69,17561,4843475,-355875,7910158797.5,66,5982,2993075,-242875,2428877426.25,0.618,0.341,2026-06-03
BEL,72,17935,43458225,1715700,11057214326.25,70,7994,28766475,176700,4642765852.5,0.662,0.446,2026-06-03
BHARATFORG,67,5799,1765000,87500,5917955925.0,66,2245,1402500,154500,2148627950.0,0.795,0.387,2026-06-03
BHARTIARTL,72,33322,12429325,251275,30136923031.25,72,17172,7715425,246050,14752119198.75,0.621,0.515,2026-06-03
BHEL,101,9515,24971625,52500,10770241387.5,107,7805,19574625,1509375,8276306587.5,0.784,0.82,2026-06-03
BIOCON,70,4529,13727500,1257500,5047221000.0,68,2839,8595000,175000,2990265875.0,0.626,0.627,2026-06-03
BLUESTARCO,82,1731,1017575,-28600,951272237.5,78,572,664950,8450,288783771.25,0.653,0.33,2026-06-03
BOSCHLTD,114,13275,146650,6550,13373163751.25,122,8798,149050,43400,7718227456.25,1.016,0.663,2026-06-03
BPCL,54,5002,12444475,156025,3100713363.75,54,3297,9246950,158000,1893144150.0,0.743,0.659,2026-06-03
BRITANNIA,98,9659,1184125,208375,6883878981.25,94,3474,825750,74750,2201461462.5,0.697,0.36,2026-06-03
