Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,45,932,417500,56000,467552400.0,45,1362,418500,93500,622356175.0,1.002,1.461,2026-04-07
ABB,94,6696,534000,74375,5505032456.25,93,3888,550625,102250,2952221687.5,1.031,0.581,2026-04-07
ABCAPITAL,53,1833,7471000,297600,1870753435.0,56,1239,7672500,232500,1179633235.0,1.027,0.676,2026-04-07
ADANIENSOL,59,2055,1790100,36450,1490225850.0,61,1157,1075275,168075,761295037.5,0.601,0.563,2026-04-07
ADANIENT,90,11585,5169261,257706,7280334245.25,96,6661,5016924,129162,3934647034.9500003,0.971,0.575,2026-04-07
ADANIGREEN,82,12031,4694400,184800,7213055040.0,81,5787,3755400,-18000,3190476120.0,0.8,0.481,2026-04-07
ADANIPORTS,60,7711,5476275,451725,5442148886.25,57,10684,6925500,313500,6367368801.25,1.265,1.386,2026-04-07
ADANIPOWER,51,3307,6847950,-582200,2080870946.5,52,913,3926300,35500,519890861.5,0.573,0.276,2026-04-07
ALKEM,76,1421,106625,25250,971577643.75,76,1780,105375,13250,1164470406.25,0.988,1.253,2026-04-07
AMBER,62,5616,405800,36100,3960599950.0,62,1535,238500,9200,961152480.0,0.588,0.273,2026-04-07
AMBUJACEM,84,7782,8834700,693000,3694216575.0,85,3437,9027900,508200,1526440440.0,1.022,0.442,2026-04-07
ANGELONE,45,2595,8842500,372500,1725853750.0,48,1137,6330000,367500,681360400.0,0.716,0.438,2026-04-07
APLAPOLLO,89,1288,646800,35700,916306055.0,83,582,626150,3850,379639102.5,0.968,0.452,2026-04-07
APOLLOHOSP,99,5596,501000,24750,5382283050.0,98,4455,643750,33125,4006895362.5,1.285,0.796,2026-04-07
ASHOKLEY,71,14351,72885000,-360000,12008606000.0,69,5521,44975000,-1055000,4149503350.0,0.617,0.385,2026-04-07
ASIANPAINT,96,9084,2509250,196250,5281738437.5,96,8007,3331250,319250,4222199750.0,1.328,0.881,2026-04-07
ASTRAL,73,4641,1402075,107950,3249383995.0,72,2889,1249075,66300,1870499821.25,0.891,0.622,2026-04-07
AUBANK,75,3058,4135000,118000,2879640250.0,74,2040,3203000,59000,1779687900.0,0.775,0.667,2026-04-07
AUROPHARMA,71,8750,3674550,409200,6789505112.5,75,5425,2284150,-67100,3890002600.0,0.622,0.62,2026-04-07
AXISBANK,108,23126,9316250,279375,18789268468.75,99,15387,9825000,409375,11775704625.0,1.055,0.665,2026-04-07
BAJAJ-AUTO,75,14753,661125,33000,10819949711.25,70,8499,592200,61500,5509090916.25,0.896,0.576,2026-04-07
BAJAJFINSV,81,11738,2877000,469500,5225457000.0,82,7348,2981250,387000,3035024462.5,1.036,0.626,2026-04-07
BAJAJHLDNG,81,456,38100,750,223887617.5,79,122,29900,1000,53193432.5,0.785,0.268,2026-04-07
BAJFINANCE,83,29424,15621000,1231500,20087857612.5,87,15828,14383500,1719000,10122611625.0,0.921,0.538,2026-04-07
BANDHANBNK,63,2500,18918000,1335600,1473521688.0,61,1312,14958000,633600,699462756.0,0.791,0.525,2026-04-07
BANKBARODA,99,7412,33543900,2059200,6084833244.75,95,2951,28773225,359775,2206564746.75,0.858,0.398,2026-04-07
BANKINDIA,88,4190,16369600,3796000,3276228384.0,81,2494,15646800,2761200,1797549520.0,0.956,0.595,2026-04-07
BANKNIFTY,632,802670,13335390,444750,1352032613878.5,632,529128,11338650,304290,811956346176.0,0.85,0.659,2026-04-07
BDL,59,6519,2377200,5600,3037043222.5,59,4393,1905050,12250,1738597630.0,0.801,0.674,2026-04-07
BEL,73,20375,36421575,1682925,13259896961.25,75,9347,23612250,624150,5605397242.5,0.648,0.459,2026-04-07
BHARATFORG,70,6728,2845500,149000,5998448900.0,64,4197,1451000,120000,3434423225.0,0.51,0.624,2026-04-07
BHARTIARTL,70,34783,7745350,-505400,31303098500.0,71,18904,7474600,552900,16067730641.25,0.965,0.543,2026-04-07
BHEL,84,18282,27628125,-2089500,12846733068.75,81,8079,22916250,1042125,5281475351.25,0.829,0.442,2026-04-07
BIOCON,72,14428,18162500,5545000,13623222625.0,73,10022,13330000,3385000,8939408500.0,0.734,0.695,2026-04-07
BLUESTARCO,91,6562,1169675,257400,3772452888.75,80,2977,541125,85800,1474858287.5,0.463,0.454,2026-04-07
BOSCHLTD,125,10679,161275,7750,9673775315.0,114,4077,119300,8200,3245887430.0,0.74,0.382,2026-04-07
BPCL,71,11402,19973175,2180400,7240407176.25,69,6617,13688725,1736025,3567364783.75,0.685,0.58,2026-04-07
BRITANNIA,88,2996,292125,10375,2155917862.5,87,1293,419125,7500,863035718.75,1.435,0.432,2026-04-07
BSE,51,20740,4243125,253125,24739166812.5,53,20291,4152750,-39000,21753381525.0,0.979,0.978,2026-04-07
CAMS,55,2007,1338750,-90750,1056661012.5,55,802,1087500,26250,399588562.5,0.812,0.4,2026-04-07
CANBK,112,5543,57321000,2166750,5241379995.0,110,3398,49653000,2875500,2986575637.5,0.866,0.613,2026-04-07
CDSL,53,6905,3455150,267900,4184898271.25,56,3713,3249475,176225,2118956902.5,0.94,0.538,2026-04-07
CGPOWER,56,2918,2050200,256700,1819960075.0,55,1207,1416950,113900,694058490.0,0.691,0.414,2026-04-07
CHOLAFIN,77,7160,2338125,96875,6642189406.25,74,2649,2017500,282500,2311378312.5,0.863,0.37,2026-04-07
CIPLA,99,8140,3182625,204375,3848290031.25,101,3183,3160875,22125,1395459543.75,0.993,0.391,2026-04-07
COALINDIA,98,19665,22376250,1798200,12777807307.5,94,13499,15508800,-461700,8313261592.5,0.693,0.686,2026-04-07
COCHINSHIP,56,1326,398800,400,766132680.0,56,813,267600,1200,386768560.0,0.671,0.613,2026-04-07
COFORGE,59,26654,6112125,554625,13235799975.0,60,9488,3861375,409500,4292455050.0,0.632,0.356,2026-04-07
COLPAL,86,4498,1374525,49275,1984708957.5,88,1825,1091925,70875,739923930.0,0.794,0.406,2026-04-07
CONCOR,78,4063,3988750,148750,2409948250.0,81,1382,4498750,108750,780376625.0,1.128,0.34,2026-04-07
CROMPTON,80,1287,5515200,181800,579537018.0,78,729,4476600,140400,294462882.0,0.812,0.566,2026-04-07
CUMMINSIND,73,3173,658200,90200,3129651690.0,69,1158,465800,13600,1049147030.0,0.708,0.365,2026-04-07
DABUR,77,3310,6717500,533750,1818879312.5,76,1742,5585000,638750,861460062.5,0.831,0.526,2026-04-07
DALBHARAT,81,1596,508950,103350,1028871073.75,82,1457,824850,130975,849987791.25,1.621,0.913,2026-04-07
DELHIVERY,65,4618,5332750,917150,4531541351.25,66,1641,2581300,390100,1452329953.75,0.484,0.355,2026-04-07
DIVISLAB,97,8931,498200,6600,5524786240.0,87,4625,611100,68200,2638950925.0,1.227,0.518,2026-04-07
DIXON,101,37897,1859550,-28200,21058944915.0,101,14485,1141350,28800,7129479717.5,0.614,0.382,2026-04-07
DLF,92,13018,8452950,168300,6181751235.0,92,5324,7549575,223575,2312672711.25,0.893,0.409,2026-04-07
DMART,81,13798,1591350,66150,9847831725.0,82,10180,1584600,25800,6658876575.0,0.996,0.738,2026-04-07
DRREDDY,97,12354,5024375,983750,9732622125.0,94,9701,4399375,585000,7272153531.25,0.876,0.785,2026-04-07
EICHERMOT,118,21012,1202200,136100,14939317875.0,105,11316,945200,134300,7367252785.0,0.786,0.539,2026-04-07
ETERNAL,88,16000,45648200,3661750,9856601747.0,85,7496,37102500,2808150,4215574895.0,0.813,0.469,2026-04-07
EXIDEIND,90,2069,8483400,307800,1200901320.0,89,454,7205400,154800,235057410.0,0.849,0.219,2026-04-07
FEDERALBNK,86,9405,20675000,-380000,13841753000.0,86,3119,20945000,2340000,4167144500.0,1.013,0.332,2026-04-07
FINNIFTY,311,1722,79320,13380,2683723665.0,311,1280,62760,11400,1848684888.0,0.791,0.743,2026-04-07
FORCEMOT,36,2704,31300,19200,1513007442.5,37,1908,12825,8350,955149466.25,0.41,0.706,2026-04-07
FORTIS,67,9297,1592625,394475,6326924540.0,70,2850,1147000,397575,1799583945.0,0.72,0.307,2026-04-07
GAIL,123,4852,24913350,-491400,2338079593.5,123,2648,27713700,841050,1174564503.0,1.112,0.546,2026-04-07
GLENMARK,94,2634,1222875,25875,2202940218.75,89,1471,723000,45750,1127960793.75,0.591,0.558,2026-04-07
