Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,43,3284,1117500,94000,1855515950.0,45,1805,557500,52000,949795850.0,0.499,0.55,2026-05-04
ABB,104,13296,936625,303250,13180226162.5,102,3926,482875,71875,3551922587.5,0.516,0.295,2026-05-04
ABCAPITAL,48,28719,15741800,8968300,33536893835.0,52,13498,11051500,3878100,14633024705.0,0.702,0.47,2026-05-04
ADANIENSOL,73,20150,5191425,-429300,20449673977.5,70,10526,4245750,614925,9473994157.5,0.818,0.522,2026-05-04
ADANIENT,86,80428,7337205,799074,64633044576.45,97,48164,5591355,689379,36169056458.85,0.762,0.599,2026-05-04
ADANIGREEN,108,28058,6364800,730200,22919741190.0,111,12143,4861200,671400,9132794490.0,0.764,0.433,2026-05-04
ADANIPORTS,72,92144,7983800,1978375,79040404225.0,79,45497,6502750,1672950,36209369771.25,0.814,0.494,2026-05-04
ADANIPOWER,79,23085,30643600,-788100,19961190878.5,83,9888,20323750,152650,7652754525.0,0.663,0.428,2026-05-04
ALKEM,79,1441,196375,65500,1034037006.25,78,556,128750,15875,370582912.5,0.656,0.386,2026-05-04
AMBER,51,2897,422200,46600,2519216215.0,54,1350,210000,11600,1057652685.0,0.497,0.466,2026-05-04
AMBUJACEM,63,74938,18998700,7684950,37779441472.5,65,34157,10534650,1396500,16258620787.5,0.554,0.456,2026-05-04
ANGELONE,51,5480,11672500,1562500,4555137125.0,44,3059,7155000,270000,2361042000.0,0.613,0.558,2026-05-04
APLAPOLLO,82,16710,1591800,779450,11754880882.5,76,7882,903700,283500,5230593917.5,0.568,0.472,2026-05-04
APOLLOHOSP,102,6090,644750,85375,6220519137.5,102,3787,416500,51375,3532866862.5,0.646,0.622,2026-05-04
ASHOKLEY,65,13519,80415000,9665000,12161946750.0,63,5773,48160000,2465000,4676166750.0,0.599,0.427,2026-05-04
ASIANPAINT,83,24459,3746500,1108500,16018516687.5,87,15769,3170000,423000,9555688887.5,0.846,0.645,2026-05-04
ASTRAL,61,3609,1356600,75650,2549346180.0,63,1655,927775,9350,1091776210.0,0.684,0.459,2026-05-04
AUBANK,73,5905,7492000,-191000,6409606600.0,76,3090,4161000,0,3147169750.0,0.555,0.523,2026-05-04
AUROPHARMA,53,3082,2778050,333850,2494678615.0,46,1620,1579600,110550,1243213125.0,0.569,0.526,2026-05-04
AXISBANK,97,31764,14793750,2231875,26816321593.75,94,15719,10312500,1505000,12419244718.75,0.697,0.495,2026-05-04
BAJAJ-AUTO,82,77943,1430700,344175,63990679395.0,81,43465,1137375,174750,31929588960.0,0.795,0.558,2026-05-04
BAJAJFINSV,70,20197,2778500,148500,9472809800.0,70,13246,2915500,264250,5733749675.0,1.049,0.656,2026-05-04
BAJAJHLDNG,69,4010,55750,19000,2264606690.0,73,640,24550,8100,324806795.0,0.44,0.16,2026-05-04
BAJFINANCE,64,38679,16751250,-872250,29041063012.5,70,24322,12618750,165000,17034607462.5,0.753,0.629,2026-05-04
BANDHANBNK,74,47480,46432800,4132800,37802983968.0,80,21079,34257600,7945200,15371398872.0,0.738,0.444,2026-05-04
BANKBARODA,87,8632,31677750,1836900,7262953863.75,82,4110,25520625,465075,3260530260.0,0.806,0.476,2026-05-04
BANKINDIA,50,3171,17196400,2418000,2497782352.0,49,1453,14274000,1066000,1051820016.0,0.83,0.458,2026-05-04
BANKNIFTY,585,964063,13339140,1292010,1678362843906.0,585,719276,11570880,721920,1169568821134.5,0.867,0.746,2026-05-04
BDL,55,8033,2024750,236600,4185830302.5,58,2476,1095150,85050,1183828397.5,0.541,0.308,2026-05-04
BEL,72,23488,37753950,4179525,15630179546.25,71,10227,23754750,1768425,6235266693.75,0.629,0.435,2026-05-04
BHARATFORG,69,8295,2401500,640500,8253165750.0,66,5797,1550500,172500,5472053550.0,0.646,0.699,2026-05-04
BHARTIARTL,64,48400,10427200,3725900,44842308618.75,66,27724,6569250,1021725,24343206030.0,0.63,0.573,2026-05-04
BHEL,146,125380,50869875,26433750,133512380793.75,150,82747,41847750,18999750,79551848381.25,0.823,0.66,2026-05-04
BIOCON,56,5277,23382500,207500,5157233000.0,59,1964,10977500,110000,1780424375.0,0.469,0.372,2026-05-04
BLUESTARCO,76,2429,970450,43225,1550689351.25,78,1200,674700,63050,668882873.75,0.695,0.494,2026-05-04
BOSCHLTD,93,1364,43375,10600,1317431873.75,91,960,34375,8100,869570816.25,0.793,0.704,2026-05-04
BPCL,48,6663,18792125,2121150,4315933135.0,55,4985,11994175,2160650,2964525165.0,0.638,0.748,2026-05-04
BRITANNIA,84,8965,648125,111250,6849705825.0,84,3573,471750,62000,2538317443.75,0.728,0.399,2026-05-04
BSE,54,31214,4845375,655125,45921974925.0,55,19484,4018500,210750,26306014762.5,0.829,0.624,2026-05-04
CAMS,52,6895,2742000,1145250,4023663375.0,56,5355,2324250,972750,2912241900.0,0.848,0.777,2026-05-04
CANBK,101,8455,63456750,8383500,8302118827.5,104,5183,62214750,5130000,4709679660.0,0.98,0.613,2026-05-04
CDSL,51,27082,6059575,1574625,17286257166.25,51,23892,4487800,342950,14053403960.0,0.741,0.882,2026-05-04
CGPOWER,59,6258,3305650,1039550,4648297122.5,59,2601,2103750,232900,1804512982.5,0.636,0.416,2026-05-04
CHOLAFIN,71,22771,2582500,-33750,24405331062.5,70,10923,2221875,346875,10796466531.25,0.86,0.48,2026-05-04
CIPLA,91,12875,3997500,457500,6724247400.0,95,4812,2763750,321750,2335243125.0,0.691,0.374,2026-05-04
COALINDIA,73,20826,26017200,708750,14221320525.0,75,14877,17752500,-297000,9434993670.0,0.682,0.714,2026-05-04
COCHINSHIP,57,3047,1179600,69200,2256483680.0,58,1170,788000,27200,787900520.0,0.668,0.384,2026-05-04
COFORGE,50,25097,6297000,812250,12110028900.0,49,14520,3843000,365250,6318986662.5,0.61,0.579,2026-05-04
COLPAL,83,11789,1210050,102600,6034342140.0,80,3660,794250,28350,1751433907.5,0.656,0.31,2026-05-04
CONCOR,66,2419,4861250,283750,1673750687.5,70,808,3438750,-5000,514344562.5,0.707,0.334,2026-05-04
CROMPTON,74,8262,14025600,1321200,4366985310.0,76,3681,6507000,687600,1852984080.0,0.464,0.446,2026-05-04
CUMMINSIND,71,4127,569400,108000,4605214470.0,73,1563,403800,4400,1619136060.0,0.709,0.379,2026-05-04
DABUR,74,4186,6370000,905000,2513730687.5,72,1761,4060000,320000,954877187.5,0.637,0.421,2026-05-04
DALBHARAT,78,6236,790075,40950,4232169548.75,84,3258,507000,34450,2052177725.0,0.642,0.522,2026-05-04
DELHIVERY,60,2333,5563075,348600,2443754475.0,61,764,2118575,87150,741192697.5,0.381,0.327,2026-05-04
DIVISLAB,86,11576,562100,109700,8008446010.0,91,4019,415000,77600,2603358990.0,0.738,0.347,2026-05-04
DIXON,83,18457,949650,23150,11296202077.5,90,13582,889250,39450,7324218277.5,0.936,0.736,2026-05-04
DLF,83,13999,7092525,929775,7393956116.25,84,5877,5711475,310200,2875757486.25,0.805,0.42,2026-05-04
DMART,74,54212,1853700,1137450,38288389065.0,73,26634,889350,392700,17445903862.5,0.48,0.491,2026-05-04
DRREDDY,98,17645,8417500,1568750,15230265156.25,93,10525,4275000,304375,8539396812.5,0.508,0.596,2026-05-04
EICHERMOT,92,22347,979500,141700,17132805195.0,97,7620,778200,52500,5433989565.0,0.794,0.341,2026-05-04
ETERNAL,76,39560,93343100,771150,25683110204.0,79,20105,50847400,1404075,12021109483.75,0.545,0.508,2026-05-04
EXIDEIND,116,34775,14580000,5034600,24385877640.0,126,16927,9021600,2581200,11061237150.0,0.619,0.487,2026-05-04
FEDERALBNK,80,15733,36250000,-2062500,12205788875.0,78,7181,19615000,40000,5097973250.0,0.541,0.456,2026-05-04
FINNIFTY,276,4766,145620,38340,7779041028.0,276,2971,88740,41040,4493219961.0,0.609,0.623,2026-05-04
FORCEMOT,41,8435,150225,28800,4704680566.25,38,2238,50350,2075,1061748345.0,0.335,0.265,2026-05-04
FORTIS,60,3862,1518225,375100,2992761118.75,61,1412,808325,164300,1035468781.25,0.532,0.366,2026-05-04
GAIL,101,5522,16855650,434700,3054449506.5,107,2596,17847900,299250,1340546728.5,1.059,0.47,2026-05-04
GLENMARK,78,3152,1700625,142500,3021339581.25,85,1779,925875,33000,1569496612.5,0.544,0.564,2026-05-04
GMRAIRPORT,73,10417,59524650,9353475,7670441328.75,69,4471,35174925,4833675,2996451978.75,0.591,0.429,2026-05-04
GODFRYPHLP,72,1781,562925,20900,1191010466.25,75,494,223025,3025,293654418.75,0.396,0.277,2026-05-04
GODREJCP,79,2838,1075500,229000,1623492200.0,80,993,819000,24500,534648900.0,0.762,0.35,2026-05-04
GODREJPROP,83,60102,2487700,1155325,33419998938.75,86,20816,1486650,400950,10781050252.5,0.598,0.346,2026-05-04
GRASIM,86,8019,1065500,133500,5981973287.5,88,2404,776750,18750,1672196712.5,0.729,0.3,2026-05-04
HAL,79,76315,2231100,482700,54896258055.0,85,29406,1924800,395550,19628787007.5,0.863,0.385,2026-05-04
HAVELLS,103,6112,4876500,205000,4128510325.0,98,2000,2320500,23000,1249350825.0,0.476,0.327,2026-05-04
HCLTECH,107,37346,22062550,1259950,16882214527.5,105,16825,11525500,318500,7027911607.5,0.522,0.451,2026-05-04
HDFCAMC,92,2315,840900,99900,2036797470.0,93,1285,584700,39600,1030832580.0,0.695,0.555,2026-05-04
HDFCBANK,122,108226,66805150,4819250,49022334692.5,121,63766,36439800,2178500,27020485117.5,0.545,0.589,2026-05-04
HDFCLIFE,92,7156,13722500,1281500,4937253255.0,94,3743,8415000,630300,2372232610.0,0.613,0.523,2026-05-04
HEROMOTOCO,79,23819,1510500,352650,19595581335.0,78,8087,892800,145500,6191334847.5,0.591,0.34,2026-05-04
HINDALCO,81,13271,6256600,822500,10300331055.0,79,7959,4745300,637000,5832449210.0,0.758,0.6,2026-05-04
HINDPETRO,60,3775,9851625,1269675,3096486022.5,63,3592,11325825,2326725,2647097516.25,1.15,0.952,2026-05-04
HINDUNILVR,96,101445,7050900,-143400,74494708245.0,99,47876,4223400,352200,32925149970.0,0.599,0.472,2026-05-04
HINDZINC,50,13783,16277800,303800,10939779628.75,53,7346,10275300,220500,5326062288.75,0.631,0.533,2026-05-04
HYUNDAI,66,4742,891275,161425,2538066657.5,64,1391,655325,-66825,679986958.75,0.735,0.293,2026-05-04
ICICIBANK,103,38981,32101300,3077200,36594710635.0,94,21774,19108600,368200,19355948745.0,0.595,0.559,2026-05-04
ICICIGI,70,1983,516425,87750,1196704827.5,66,1077,315900,51350,615431017.5,0.612,0.543,2026-05-04
ICICIPRULI,86,6938,3279125,112850,3603449563.75,88,2812,2140450,-11100,1359081132.5,0.653,0.405,2026-05-04
IDEA,26,42380,1592391525,267816825,36904806113.25,22,10218,771858525,98135175,7536909380.25,0.485,0.241,2026-05-04
IDFCFIRSTB,53,7226,86016350,2708300,5006660303.75,53,6521,79635150,2717575,4113496446.5,0.926,0.902,2026-05-04
IEX,91,8334,43470000,3697500,4274750550.0,98,3787,26235000,1908750,1734758250.0,0.604,0.454,2026-05-04
INDHOTEL,88,3085,4078000,440000,2107539650.0,95,2253,5012000,259000,1426910900.0,1.229,0.73,2026-05-04
INDIANB,86,8222,6767000,946000,7505920600.0,82,3264,3612000,207000,2748516300.0,0.534,0.397,2026-05-04
INDIGO,69,23580,3055650,687300,16526026957.5,74,17425,1936050,51000,11101891980.0,0.634,0.739,2026-05-04
INDUSINDBK,65,11831,5770100,581700,8098694345.0,69,10073,5426400,45500,6382046475.0,0.94,0.851,2026-05-04
INDUSTOWER,66,47196,29132900,6419200,34291610690.0,65,22541,21306100,3561500,15548988715.0,0.731,0.478,2026-05-04
INFY,105,51193,35053200,2997600,25972329340.0,102,26986,20548000,864000,12554979180.0,0.586,0.527,2026-05-04
INOXWIND,66,7363,16874000,1791075,2882266887.5,69,2728,11911900,1397825,995595565.25,0.706,0.371,2026-05-04
IOC,107,4805,38020125,3383250,3616456350.0,105,2668,30098250,2115750,1852493662.5,0.792,0.555,2026-05-04
IREDA,97,2764,16114950,1221300,1397486152.5,93,1150,11616150,386400,534342658.5,0.721,0.416,2026-05-04
IRFC,70,3071,25844250,1134750,1463620950.0,76,1581,20795250,1317500,687067665.0,0.805,0.515,2026-05-04
ITC,86,91502,87576250,18683450,48643373758.75,91,25151,37388800,-1395200,12595284160.0,0.427,0.275,2026-05-04
JINDALSTEL,87,19520,2906875,572500,16196261718.75,86,11269,2391875,163750,8819004812.5,0.823,0.577,2026-05-04
JIOFIN,75,21946,55779600,994050,13819305495.5,76,10511,37825600,1532200,6072921606.0,0.678,0.479,2026-05-04
JSWENERGY,73,5109,5342000,220000,3111437400.0,79,1654,3735000,200000,924202550.0,0.699,0.324,2026-05-04
JSWSTEEL,81,6690,4518450,648675,6067456436.25,84,4144,3464100,48600,3525532458.75,0.767,0.619,2026-05-04
JUBLFOOD,80,2719,5600000,567500,1728890000.0,72,1697,4140000,196250,997044687.5,0.739,0.624,2026-05-04
KALYANKJIL,59,4411,5463750,865975,2320572477.5,60,2204,3345225,277300,1088825911.25,0.612,0.5,2026-05-04
KAYNES,68,8942,971900,97300,3972911705.0,68,3404,671600,30400,1373676865.0,0.691,0.381,2026-05-04
KEI,63,10267,548975,231350,9645092686.25,68,4388,427350,167650,3662602448.75,0.778,0.427,2026-05-04
KFINTECH,85,12082,5272000,1012500,5786106825.0,85,5822,2469075,274575,2520316900.0,0.468,0.482,2026-05-04
KOTAKBANK,124,78609,48982000,18018000,61935915900.0,124,37448,31886000,1464000,27983910900.0,0.651,0.476,2026-05-04
KPITTECH,55,10031,2405075,681700,3518561931.25,57,2553,1551250,153000,841341878.75,0.645,0.255,2026-05-04
LAURUSLABS,94,31203,5701800,605200,32262840252.5,94,13951,3642250,656200,13329781005.0,0.639,0.447,2026-05-04
LICHSGFIN,72,3141,5221000,221000,1856859000.0,74,1289,3385000,65000,711777600.0,0.648,0.41,2026-05-04
LICI,106,4987,5843600,716800,2980142760.0,105,1737,3586800,229600,952416220.0,0.614,0.348,2026-05-04
LODHA,68,9739,2461950,-128700,4308557175.0,74,3427,1640700,98100,1396472647.5,0.666,0.352,2026-05-04
LT,126,55085,4955475,1159375,42018427465.0,129,20278,4115825,406000,14414776941.25,0.831,0.368,2026-05-04
LTF,43,3817,14175000,1800000,2643969825.0,48,1264,10680750,497250,799517812.5,0.753,0.331,2026-05-04
LTM,69,4909,919950,104550,3356032177.5,69,2368,618300,53250,1478241742.5,0.672,0.482,2026-05-04
LUPIN,81,15349,2872575,1045075,16189094878.75,80,4677,1813050,349350,4578287998.75,0.631,0.305,2026-05-04
M&M,109,45099,4595200,1038200,29959703970.0,108,16820,3698400,530400,10520545000.0,0.805,0.373,2026-05-04
MANAPPURAM,42,12175,12933000,2811000,11816484450.0,44,5350,8454000,3021000,4764403800.0,0.654,0.439,2026-05-04
MANKIND,86,3174,495000,153450,1718040791.25,80,722,404550,20025,357016241.25,0.817,0.227,2026-05-04
MARICO,93,2472,3210000,642000,2472279960.0,93,2035,2578800,561600,1803473640.0,0.803,0.823,2026-05-04
MARUTI,92,132276,1902100,282000,95932362000.0,94,66851,942300,177000,44354392315.0,0.495,0.505,2026-05-04
MAXHEALTH,90,5588,2087925,212100,3128797980.0,89,2791,1335075,292950,1486005570.0,0.639,0.499,2026-05-04
MAZDOCK,111,51081,4546000,1809000,29033811450.0,120,19831,1759400,405800,10519922350.0,0.387,0.388,2026-05-04
MCX,45,16914,4511250,500625,33753680062.5,47,12252,3265625,225000,22005882812.5,0.724,0.724,2026-05-04
MFSL,61,1327,358400,134800,902619160.0,60,427,305600,39600,275071880.0,0.853,0.322,2026-05-04
MIDCPNIFTY,497,55486,3415680,382800,96782807310.0,497,55589,3876600,766560,89982329826.0,1.135,1.002,2026-05-04
