Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,59,3776,1319000,-60500,2183300150.0,57,3152,1737500,-31500,1709400500.0,1.317,0.835,2026-02-19
ABB,121,29522,1888875,325750,22932622668.75,126,18487,1274125,163625,12951617975.0,0.675,0.626,2026-02-19
ABCAPITAL,66,8206,17164700,-1187300,9149622720.0,66,6556,12775100,-1329900,6963243870.0,0.744,0.799,2026-02-19
ADANIENSOL,123,4955,3970350,-101925,3554164068.75,124,4809,3686175,26325,3180653898.75,0.928,0.971,2026-02-19
ADANIENT,116,42720,9078420,38934,30048358811.850002,121,31337,8603487,85593,20743490587.5,0.948,0.734,2026-02-19
ADANIGREEN,129,21532,9946200,86400,13391672790.0,131,13177,9121800,313800,7678223700.0,0.917,0.612,2026-02-19
ADANIPORTS,86,24750,9525650,-411825,18680512530.0,87,20763,7668400,-338675,14859691427.5,0.805,0.839,2026-02-19
ALKEM,101,9288,516250,-56375,6505872200.0,101,5007,338000,-47750,3350977812.5,0.655,0.539,2026-02-19
AMBER,104,14673,847400,-88600,11870159580.0,104,19908,917100,-140900,14623998235.0,1.082,1.357,2026-02-19
AMBUJACEM,105,11971,16104900,-11550,6817769962.5,104,6079,10034850,-376950,3309524715.0,0.623,0.508,2026-02-19
ANGELONE,66,31210,3549250,116250,21068713062.5,66,21499,1960250,-73250,13375638275.0,0.552,0.689,2026-02-19
APLAPOLLO,97,6601,1830500,-157150,5290090680.0,100,8001,2716700,24850,5988209430.0,1.484,1.212,2026-02-19
APOLLOHOSP,139,22242,2029125,-130375,21604028925.0,139,11614,1433625,-146250,10863627837.5,0.707,0.522,2026-02-19
ASHOKLEY,84,25926,86040000,-1520000,27770719750.0,79,13358,53150000,-3780000,13451261350.0,0.618,0.515,2026-02-19
ASIANPAINT,129,42550,7583000,-674750,26512131962.5,121,31800,4187000,-13500,19106804275.0,0.552,0.747,2026-02-19
ASTRAL,78,11205,3216825,36125,7947899755.0,77,5963,2390200,82875,4021187076.25,0.743,0.532,2026-02-19
AUBANK,86,36574,8189000,1390000,38669335150.0,85,15829,6089000,313000,15957886100.0,0.744,0.433,2026-02-19
AUROPHARMA,115,50786,8083350,-1174250,34121023172.5,116,43852,7106000,-1658800,27980521030.0,0.879,0.863,2026-02-19
AXISBANK,115,53493,27261875,-599375,46527547125.0,117,53046,14155000,-2958125,44521517937.5,0.519,0.992,2026-02-19
BAJAJ-AUTO,77,77623,1501500,-101850,59288432936.25,79,43775,905775,-197475,31932567435.0,0.603,0.564,2026-02-19
BAJAJFINSV,93,23741,5538000,-61250,12417300800.0,93,13737,4412500,-92750,6930898225.0,0.797,0.579,2026-02-19
BAJAJHLDNG,95,1433,102150,-4400,836886895.0,95,4622,61200,-8800,2483288230.0,0.599,3.225,2026-02-19
BAJFINANCE,99,50903,22386000,-1041000,39860466112.5,98,41563,20695500,100500,31305903750.0,0.924,0.817,2026-02-19
BANDHANBNK,67,9202,23385600,471600,5927942916.0,70,5022,23853600,1270800,3044159424.0,1.02,0.546,2026-02-19
BANKBARODA,109,29845,51164100,-2307825,27382306623.75,108,19817,41409225,-2351700,17288062447.5,0.809,0.664,2026-02-19
BANKINDIA,152,7559,29681600,-4487600,6969840436.0,155,4122,20118800,-2324400,3576264640.0,0.678,0.545,2026-02-19
BANKNIFTY,471,3068003,19727285,2883855,5725274566582.5,471,3979976,19293065,-5911290,7183891000708.5,0.978,1.297,2026-02-19
BDL,90,23231,8188950,-770350,11236299567.5,90,10869,3866450,-123900,4793710810.0,0.472,0.468,2026-02-19
BEL,79,119746,94315050,-3905925,78881296087.5,80,58877,39632100,-4481625,36577623828.75,0.42,0.492,2026-02-19
BHARATFORG,102,25677,4402500,139500,23466226675.0,102,17324,3792000,-607500,14883464225.0,0.861,0.675,2026-02-19
BHARTIARTL,84,67724,14794825,-650750,66171422122.5,82,38916,6726000,-883500,36747099340.0,0.455,0.575,2026-02-19
BHEL,111,56565,77232750,-1131375,40186894518.75,110,32381,41921250,-89250,21684328312.5,0.543,0.572,2026-02-19
BIOCON,65,29080,26420000,-3855000,28718696750.0,64,11792,15625000,-1037500,11124358750.0,0.591,0.406,2026-02-19
BLUESTARCO,98,3752,1537900,-11050,2513804946.25,100,3671,1253525,-60125,2286711293.75,0.815,0.978,2026-02-19
BOSCHLTD,123,14300,194600,-11775,13375322496.25,113,2993,64175,-775,2607543632.5,0.33,0.209,2026-02-19
BPCL,72,15868,20235850,126400,12153940748.75,73,21208,16445825,428575,15271180023.75,0.813,1.337,2026-02-19
BRITANNIA,104,19387,1330625,-3125,15205324468.75,104,9669,768125,-64500,7246681562.5,0.577,0.499,2026-02-19
BSE,80,74603,14872875,-1213125,82889946131.25,80,42319,8778750,-373875,43157184431.25,0.59,0.567,2026-02-19
CAMS,78,3111,3124500,126750,1757542387.5,77,3213,2534250,-156750,1730197350.0,0.811,1.033,2026-02-19
CANBK,157,23790,145226250,-9328500,25186794952.5,157,13685,94540500,-4718250,13778074822.5,0.651,0.575,2026-02-19
CDSL,80,27386,8493950,-395675,18242114890.0,81,14063,6048650,36575,8911456973.75,0.712,0.514,2026-02-19
CGPOWER,86,18785,8748200,-209100,11705735645.0,88,10422,7350800,-441150,6068128282.5,0.84,0.555,2026-02-19
CHOLAFIN,86,7356,3162500,-169375,8080344343.75,84,5156,2806250,-196250,5381502218.75,0.887,0.701,2026-02-19
CIPLA,117,26396,6482625,-19875,13656025781.25,114,11875,3751125,-336000,5957790506.25,0.579,0.45,2026-02-19
COALINDIA,155,31020,42369750,-2346300,18076898857.5,155,15994,22563900,-1521450,8915155717.5,0.533,0.516,2026-02-19
COFORGE,120,86495,12806250,-685125,47572850250.0,116,40349,6056250,71250,20796039431.25,0.473,0.466,2026-02-19
COLPAL,85,42559,3067425,283050,21707286468.75,85,14349,1614150,100800,6981091920.0,0.526,0.337,2026-02-19
CONCOR,94,5512,10573750,-282500,3608669500.0,94,4113,9820000,-168750,2689624312.5,0.929,0.746,2026-02-19
CROMPTON,123,9224,15024600,-644400,4637555046.0,123,9299,14626800,-1207800,4345084872.0,0.974,1.008,2026-02-19
CUMMINSIND,98,22193,1866200,0,21784233040.0,99,12460,1517400,-209000,11444486600.0,0.813,0.561,2026-02-19
DABUR,78,12584,13827500,-858750,8258854937.5,76,6365,7332500,-588750,3985227062.5,0.53,0.506,2026-02-19
DALBHARAT,104,4560,952575,-215800,3252518457.5,104,7278,1392300,-214500,4909909891.25,1.462,1.596,2026-02-19
DELHIVERY,79,6799,11945775,226175,6316986306.25,82,2756,7725225,-76775,2414392913.75,0.647,0.405,2026-02-19
DIVISLAB,110,31934,1600600,-165400,20637394285.0,108,13633,915100,-92200,8404928140.0,0.572,0.427,2026-02-19
DIXON,133,126585,2293500,52100,75401086070.0,129,80426,1466350,-5500,44825177095.0,0.639,0.635,2026-02-19
DLF,75,28449,16602300,22275,15496003173.75,76,18221,12188550,297000,9425359473.75,0.734,0.64,2026-02-19
DMART,73,11801,1704900,73950,7182348405.0,73,7740,1200450,-10200,4379734755.0,0.704,0.656,2026-02-19
DRREDDY,114,19363,8605625,183125,15824884218.75,116,7281,4177500,170000,5780287093.75,0.485,0.376,2026-02-19
EICHERMOT,150,132720,2790400,224100,109758406400.0,150,73242,2602400,-323400,57663234210.0,0.933,0.552,2026-02-19
ETERNAL,67,75860,94334925,-7968550,54203697000.0,69,37396,51979875,-1006375,24626014558.75,0.551,0.493,2026-02-19
EXIDEIND,133,8571,20266200,847800,5404106520.0,132,2797,11622600,244800,1722697020.0,0.573,0.326,2026-02-19
FEDERALBNK,100,11425,51985000,-1775000,17112174750.0,105,4946,38425000,-2690000,7033101750.0,0.739,0.433,2026-02-19
FINNIFTY,242,190068,2047320,618240,327542817390.0,242,187152,1686420,-348120,310703755440.0,0.824,0.985,2026-02-19
FORTIS,81,8699,4044725,-1391125,6439937636.25,81,3651,2838050,-381300,2527773480.0,0.702,0.42,2026-02-19
GAIL,169,12524,38029950,1461600,6806300350.5,166,9415,34933500,1162350,4892501439.0,0.919,0.752,2026-02-19
GLENMARK,97,13058,3038250,-104625,10249528068.75,94,4824,1815750,-138000,3617766243.75,0.598,0.369,2026-02-19
GMRAIRPORT,106,14676,92669850,-6633225,10632937263.75,102,6702,63639900,-4080375,4581205668.0,0.687,0.457,2026-02-19
GODREJCP,100,4808,2234000,-44500,2961906900.0,97,2674,1743000,-96500,1578161750.0,0.78,0.556,2026-02-19
GODREJPROP,126,30908,4283125,146850,16245902887.5,124,25955,3621750,96525,13089653665.0,0.846,0.84,2026-02-19
GRASIM,117,19181,2217250,-44500,14396917325.0,117,15083,1662500,-92000,10527904825.0,0.75,0.786,2026-02-19
HAL,90,73226,8778150,-211950,48508273740.0,90,46077,4702800,-324450,28656209257.5,0.536,0.629,2026-02-19
HAVELLS,133,6781,3227500,-99000,4944224075.0,130,7477,2802000,-243500,5171835900.0,0.868,1.103,2026-02-19
HCLTECH,105,81809,14770350,330400,44091982987.5,105,36794,6963950,-11900,18697741335.0,0.471,0.45,2026-02-19
HDFCAMC,135,13219,2013300,46800,11421102195.0,136,13235,1806600,-89400,10813324290.0,0.897,1.001,2026-02-19
HDFCBANK,158,166520,69849450,-389950,86462680040.0,158,125327,39942100,-1628000,62938254390.0,0.572,0.753,2026-02-19
HDFCLIFE,66,25033,13292400,-176000,20592815815.0,66,12745,7166500,95700,10108035245.0,0.539,0.509,2026-02-19
HEROMOTOCO,99,56883,3882300,188100,49232177782.5,101,31771,1908900,-46350,26038987777.5,0.492,0.559,2026-02-19
HINDALCO,95,63904,17282300,-2880500,42213297105.0,96,38337,12492200,-598500,24136778085.0,0.723,0.6,2026-02-19
HINDPETRO,95,17246,16939125,-656100,16183034752.5,93,18024,13972500,2565675,15957657720.0,0.825,1.045,2026-02-19
HINDUNILVR,99,57821,9226200,-108900,41340093030.0,99,30280,5082900,-147600,20870722965.0,0.551,0.524,2026-02-19
HINDZINC,162,53028,57802850,-3470425,41044346953.75,161,32471,34611150,-684775,23192317522.5,0.599,0.612,2026-02-19
HUDCO,88,13273,35997300,-2261625,7567181688.0,87,5213,19452750,-552225,2799251418.75,0.54,0.393,2026-02-19
ICICIBANK,111,85509,41104700,11200,85336518750.0,111,63049,23256800,-1259300,61171736220.0,0.566,0.737,2026-02-19
ICICIGI,84,4843,1429025,-29900,3162194896.25,83,4525,1199900,-49075,2789593836.25,0.84,0.934,2026-02-19
ICICIPRULI,103,5607,3395675,18500,3465822375.0,101,2899,2710250,-51800,1702456348.75,0.798,0.517,2026-02-19
IDEA,31,13342,1707537750,-49532175,12050238281.25,28,7343,1062404400,-30305400,5834644341.0,0.622,0.55,2026-02-19
IDFCFIRSTB,70,32730,146220375,8839075,26624546303.25,71,20599,104612725,1660225,15843016400.75,0.715,0.629,2026-02-19
IEX,141,8787,63461250,-3412500,4376418937.5,130,5049,43533750,-701250,2471790037.5,0.686,0.575,2026-02-19
INDHOTEL,135,15787,12270000,380000,11192421450.0,134,11798,8895000,-331000,8002266650.0,0.725,0.747,2026-02-19
INDIANB,84,17997,6898000,-410000,17461864600.0,84,9552,5062000,-505000,8761753650.0,0.734,0.531,2026-02-19
INDIGO,94,47249,3305250,283950,35671370767.5,92,69597,2758800,227250,50362989382.5,0.835,1.473,2026-02-19
INDUSINDBK,72,16986,9646700,138600,11487220080.0,73,12170,6930700,-77000,7822418975.0,0.718,0.716,2026-02-19
INDUSTOWER,88,17204,17992800,-2381700,14335996130.0,89,8836,14240900,-42500,6970174165.0,0.791,0.514,2026-02-19
INFY,110,378797,68892800,-9002000,221393040980.0,110,210825,33798400,-1053600,113637148960.0,0.491,0.557,2026-02-19
INOXWIND,56,15149,45903000,-722150,5714775745.25,58,5395,23048025,-679250,1910398275.5,0.502,0.356,2026-02-19
IOC,149,16365,60211125,-2725125,14517416842.5,152,14398,46405125,1423500,12056642763.75,0.771,0.88,2026-02-19
IRCTC,47,47973,13226500,-2139375,27012923043.75,48,20882,7366625,-663250,11407424043.75,0.557,0.435,2026-02-19
IREDA,133,6304,40392600,-1963050,2919790269.0,130,3337,23742900,655500,1456545805.5,0.588,0.529,2026-02-19
IRFC,110,23480,97002000,-3264000,11796946510.0,104,6074,41875250,603500,2932843442.5,0.432,0.259,2026-02-19
ITC,250,152586,185694400,-2894400,82895671840.0,249,68643,95241600,-6438400,35827317120.0,0.513,0.45,2026-02-19
JINDALSTEL,99,7026,4246250,-176250,5477376781.25,108,6505,4382500,-109375,4854731781.25,1.032,0.926,2026-02-19
JIOFIN,129,29416,72459900,1367700,18934491440.0,120,13135,52207600,-521700,8158225690.0,0.721,0.447,2026-02-19
JSWENERGY,91,21496,8907000,340000,10741933750.0,92,8489,7694000,100000,4114395950.0,0.864,0.395,2026-02-19
JSWSTEEL,89,15202,6835050,-580500,13057490385.0,90,9498,5408775,-394875,7809959250.0,0.791,0.625,2026-02-19
JUBLFOOD,113,10313,13270000,-1126250,7085357875.0,113,3978,7098750,-392500,2615774500.0,0.535,0.386,2026-02-19
KALYANKJIL,116,21235,22176950,-386575,10860974261.25,110,16037,13631175,-1332450,7532054912.5,0.615,0.755,2026-02-19
KAYNES,108,63635,2449300,47400,26895937515.0,104,43593,1808400,-25400,16976591185.0,0.738,0.685,2026-02-19
KEI,101,4645,562450,-2450,3850600057.5,99,5824,751100,19250,4524958926.25,1.335,1.254,2026-02-19
KFINTECH,52,5616,2160000,-192500,3024263525.0,52,3015,1412000,-161000,1534043200.0,0.654,0.537,2026-02-19
KOTAKBANK,141,17158,38106000,-1942000,14767392100.0,136,12311,33698000,-2672000,10326715800.0,0.884,0.718,2026-02-19
KPITTECH,155,13359,5702225,-632825,5335390776.25,147,6496,3824575,12325,2375530020.0,0.671,0.486,2026-02-19
LAURUSLABS,104,17461,11930600,-274550,15900188995.0,101,6202,5800400,-258400,5334768725.0,0.486,0.355,2026-02-19
LICHSGFIN,89,20935,10663000,360000,11321169900.0,90,6770,7545000,-253000,3540534950.0,0.708,0.323,2026-02-19
LICI,155,9224,11739000,-744800,5846178100.0,155,4793,6043100,-291200,2907735180.0,0.515,0.52,2026-02-19
LODHA,122,7610,3035700,284400,3818604037.5,123,13970,3903750,18450,6562435860.0,1.286,1.836,2026-02-19
LT,160,59606,9897125,-481775,45544641100.0,162,64078,8521275,-452900,47369967583.75,0.861,1.075,2026-02-19
LTF,57,12491,33144750,-524250,8748529875.0,59,7778,23791500,-537750,5089710262.5,0.718,0.623,2026-02-19
LTIM,138,21494,2194050,15600,17320777252.5,133,12262,1136850,-49050,9153802080.0,0.518,0.57,2026-02-19
LUPIN,87,30607,4651625,-646850,29671005738.75,87,19735,2402525,-138125,18515760927.5,0.516,0.645,2026-02-19
M&M,68,83271,9413600,-191800,60774105010.0,68,46968,4012800,-79000,32399075940.0,0.426,0.564,2026-02-19
MANAPPURAM,125,6495,19332000,-1248000,6184404300.0,122,3944,21162000,-666000,3567427800.0,1.095,0.607,2026-02-19
MANKIND,90,6495,1343250,-134325,3159063247.5,92,4363,732150,-25875,1970941533.75,0.545,0.672,2026-02-19
MARICO,129,10982,5738400,-112800,10634449920.0,129,6754,4308000,-872400,6275767800.0,0.751,0.615,2026-02-19
MARUTI,146,104851,2794350,-205900,81694634482.5,137,60322,1353000,-157300,44913919202.5,0.484,0.575,2026-02-19
MAXHEALTH,103,9348,3405150,-140175,5429795175.0,103,9107,3556350,-192675,5049537333.75,1.044,0.974,2026-02-19
MAZDOCK,116,24482,3895200,-511000,12578884700.0,116,7461,1567400,-57000,3504948230.0,0.402,0.305,2026-02-19
MCX,147,89882,17571250,-671875,141869752906.25,148,48566,10894375,-305000,71122449375.0,0.62,0.54,2026-02-19
MFSL,90,3688,2022400,3200,2797955920.0,90,3650,1925200,-179200,2606411160.0,0.952,0.99,2026-02-19
MIDCPNIFTY,351,492130,13671480,3184680,821305065102.0,351,401615,10440600,1347600,647950116606.0,0.764,0.816,2026-02-19
MOTHERSON,140,14823,76622850,-1968000,12533436534.0,143,8246,59027700,-6131550,6540979116.0,0.77,0.556,2026-02-19
MPHASIS,69,8116,2074325,-56650,5731493927.5,68,4857,1116775,-10450,3188857031.25,0.538,0.598,2026-02-19
MUTHOOTFIN,86,60884,9788625,-1275175,62772593908.75,86,21666,3879975,-260150,20366621357.5,0.396,0.356,2026-02-19
NATIONALUM,198,21691,53917500,-2362500,29489310187.5,201,9908,33690000,-1470000,12738677437.5,0.625,0.457,2026-02-19
NAUKRI,76,12487,4410375,9750,5501345306.25,74,5660,2704500,-34125,2354514450.0,0.613,0.453,2026-02-19
NBCC,120,9250,45149000,-2723500,6205709380.0,110,2219,22886500,-1053000,1404169780.0,0.507,0.24,2026-02-19
NESTLEIND,108,7464,4849000,20000,4965577525.0,108,3457,2310500,-113000,2198566350.0,0.476,0.463,2026-02-19
NHPC,69,9006,59283200,-3948800,4613756864.0,65,5596,31513600,2380800,2652316160.0,0.532,0.621,2026-02-19
