Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,49,3367,2397000,-27500,2019444475.0,49,2925,1667000,71500,1636810725.0,0.695,0.869,2026-09-08
ABB,58,4508,745875,16000,4380451806.25,58,1880,739125,5875,1723791300.0,0.991,0.417,2026-09-08
ABCAPITAL,67,3136,12179900,418500,4062559920.0,64,2321,12821600,117800,2853290685.0,1.053,0.74,2026-09-08
ADANIENSOL,86,10044,9436500,-504900,10129634820.0,84,2812,4124250,-10800,2634849978.75,0.437,0.28,2026-09-08
ADANIENT,56,21604,8457330,-50367,20678857428.300003,56,11991,4919280,-45114,10778517188.85,0.582,0.555,2026-09-08
ADANIGREEN,74,5166,5590200,43200,4229800680.0,73,2413,4252800,34800,1852178130.0,0.761,0.467,2026-09-08
ADANIPORTS,82,10273,7502625,-47975,8601472733.75,81,7297,5889525,207100,5828349797.5,0.785,0.71,2026-09-08
ADANIPOWER,44,19014,71252050,-2456600,14921111216.0,44,7924,43061500,106500,5693819404.5,0.604,0.417,2026-09-08
ALKEM,86,2501,420000,3625,1699493612.5,84,2439,256125,7625,1555119937.5,0.61,0.975,2026-09-08
AMBER,63,7533,855400,43300,5837087725.0,65,3772,509600,6500,2768752385.0,0.596,0.501,2026-09-08
AMBUJACEM,72,5623,14157600,366000,2854223760.0,70,1238,9134400,72000,597269220.0,0.645,0.22,2026-09-08
ANGELONE,59,9234,26657500,-562500,7365357625.0,59,4758,15645000,-1737500,3562717500.0,0.587,0.515,2026-09-08
APLAPOLLO,79,6160,2483250,33950,4961105100.0,79,4138,1334200,39550,3188026520.0,0.537,0.672,2026-09-08
APOLLOHOSP,62,17187,1100125,9625,19616394362.5,60,8322,836125,-28625,9030760856.25,0.76,0.484,2026-09-08
ASHOKLEY,59,10122,88330000,2345000,9108933050.0,58,7410,55275000,-2545000,6287689350.0,0.626,0.732,2026-09-08
ASIANPAINT,110,9427,4582250,-29000,6246392487.5,105,5271,2915500,75000,3288641062.5,0.636,0.559,2026-09-08
ASTRAL,63,3022,2535125,32725,2022122693.75,64,1889,1408450,-18700,1219374937.5,0.556,0.625,2026-09-08
ATHERENERG,80,11385,5416125,85125,7324987950.0,82,4279,2670750,34500,2522445468.75,0.493,0.376,2026-09-08
AUBANK,49,8678,8244000,-56000,9714880750.0,48,6914,5654000,566000,7392544600.0,0.686,0.797,2026-09-08
AUROPHARMA,63,15990,5667750,28600,15376012217.5,63,6814,2581150,-155100,6246106405.0,0.455,0.426,2026-09-08
AXISBANK,55,43790,16933750,1689375,35450256000.0,55,29878,11335000,-555000,23431059718.75,0.669,0.682,2026-09-08
BAJAJ-AUTO,85,17798,1371900,300,16413124721.25,87,12769,1115925,13650,11208257377.5,0.813,0.717,2026-09-08
BAJAJFINSV,76,7852,6069300,24300,4771026855.0,76,3933,3054600,24900,2295046755.0,0.503,0.501,2026-09-08
