Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,40,2190,1573000,199500,1397750150.0,43,603,928000,88000,352785650.0,0.59,0.275,2026-08-28
ABB,56,4386,563375,45250,4345928137.5,56,2935,520375,22875,2728358156.25,0.924,0.669,2026-08-28
ABCAPITAL,61,1810,9616200,651000,2402946865.0,59,1101,11749000,238700,1376120225.0,1.222,0.608,2026-08-28
ADANIENSOL,63,6891,3457350,-67500,7817938053.75,61,3609,1900800,70200,3872262611.25,0.55,0.524,2026-08-28
ADANIENT,46,12035,4005258,18231,12287222682.3,45,6800,2884515,21012,6484938921.150001,0.72,0.565,2026-08-28
ADANIGREEN,60,6921,4730400,311400,5803480170.0,59,2732,3402600,126000,2164304760.0,0.719,0.395,2026-08-28
ADANIPORTS,67,15162,6272850,686850,12831361033.75,67,7302,4255050,93575,5963840555.0,0.678,0.482,2026-08-28
ADANIPOWER,40,19726,47861100,7895200,16158891633.0,39,8023,32518000,3017500,5929631349.5,0.679,0.407,2026-08-28
ALKEM,78,3331,245375,29375,2352564275.0,76,1870,157250,26125,1201181131.25,0.641,0.561,2026-08-28
AMBER,63,10939,715600,42400,8903110860.0,65,4515,486600,-16200,3434822805.0,0.68,0.413,2026-08-28
AMBUJACEM,67,6357,11361600,1096800,3295503420.0,65,2627,8367600,154800,1307660520.0,0.736,0.413,2026-08-28
ANGELONE,50,5375,18190000,2217500,4221748250.0,51,2483,11700000,720000,1825884875.0,0.643,0.462,2026-08-28
APLAPOLLO,69,16131,1369200,-158550,13159667605.0,69,6479,849800,148750,5008180170.0,0.621,0.402,2026-08-28
APOLLOHOSP,59,10939,815250,29000,12556762093.75,57,5285,702000,30875,5767624925.0,0.861,0.483,2026-08-28
ASHOKLEY,53,7398,53605000,4125000,6964824400.0,52,3411,42560000,2245000,2992618600.0,0.794,0.461,2026-08-28
ASIANPAINT,93,9939,3219750,209750,6795620825.0,88,6116,2219750,90500,3932199275.0,0.689,0.615,2026-08-28
ASTRAL,59,7944,1736975,-67150,5448123237.5,60,2381,1007675,-4250,1515371733.75,0.58,0.3,2026-08-28
ATHERENERG,61,63317,2606625,2112000,39930021487.5,63,19187,1584375,1318875,11277257137.5,0.608,0.303,2026-08-28
AUBANK,45,6964,5851000,621000,8024251750.0,44,3329,4214000,240000,3622351500.0,0.72,0.478,2026-08-28
AUROPHARMA,54,8025,2615250,561000,7561795120.0,53,3047,1412400,109450,2704164210.0,0.54,0.38,2026-08-28
AXISBANK,50,19199,13461875,136250,15650794343.75,49,13764,12069375,286875,10791441375.0,0.897,0.717,2026-08-28
BAJAJ-AUTO,70,39418,695475,59550,36630204097.5,71,17474,672450,107475,15451581821.25,0.967,0.443,2026-08-28
BAJAJFINSV,68,4768,3336000,27900,2995199175.0,66,3146,2532900,13200,1845343110.0,0.759,0.66,2026-08-28
BAJAJHLDNG,58,564,38775,7650,505464307.5,58,37,21150,0,30586665.0,0.545,0.066,2026-08-28
BAJFINANCE,77,13174,12618000,548250,11173331962.5,75,14388,10491000,1803750,11480441100.0,0.831,1.092,2026-08-28
BANDHANBNK,38,2884,21207600,1954800,1892709144.0,34,1756,16999200,1108800,1074263148.0,0.802,0.609,2026-08-28
BANKBARODA,43,5938,38460825,1172925,4396206350.25,42,3312,35456850,529425,2292316737.75,0.922,0.558,2026-08-28
BANKINDIA,39,4762,29541200,11362000,3901470924.0,39,891,22500400,275600,648529544.0,0.762,0.187,2026-08-28
BANKNIFTY,427,799240,11731170,419010,1429008861670.5,429,713787,13325550,643050,1221701388937.5,1.136,0.893,2026-08-28
BDL,50,18057,5754075,1245250,10745052427.5,52,12934,3648625,442000,7136667957.5,0.634,0.716,2026-08-28
BEL,60,16628,31223175,2664750,10147336935.0,63,7029,25935000,1225500,4118402688.75,0.831,0.423,2026-08-28
BHARATFORG,86,4073,2522000,140500,4329160375.0,80,2620,2104000,37500,2660532925.0,0.834,0.643,2026-08-28
BHARTIARTL,71,37608,15400450,2362650,35069262017.5,70,21720,10090425,981350,19386362933.75,0.655,0.578,2026-08-28
BHEL,72,11673,23966250,963375,14061120412.5,71,6663,17122875,-813750,7481996156.25,0.714,0.571,2026-08-28
BIOCON,56,4501,14792500,1375000,4898693000.0,56,3447,12162500,80000,3530603000.0,0.822,0.766,2026-08-28
BLUESTARCO,62,2373,1274650,204750,1211593386.25,61,841,855075,100750,398759725.0,0.671,0.354,2026-08-28
BOSCHLTD,62,4920,102475,8225,6302398896.25,62,3624,73100,2225,4312414893.75,0.713,0.737,2026-08-28
BPCL,47,3149,8458925,570775,2067852353.75,46,2141,6037575,156025,1336841357.5,0.714,0.68,2026-08-28
BRITANNIA,73,5286,738750,40125,3652672875.0,74,2643,644000,13250,1725611825.0,0.872,0.5,2026-08-28
BSE,35,75237,8011600,-169800,54628403280.0,35,36833,5804000,482200,24413697590.0,0.724,0.49,2026-08-28
CAMS,63,9663,3739725,136950,6359866053.75,60,3995,2546775,70950,2454730822.5,0.681,0.413,2026-08-28
CANBK,39,4460,53244000,1768500,4070730802.5,42,2311,47877750,1140750,1961740890.0,0.899,0.518,2026-08-28
CDSL,50,11642,6230575,427975,8239037093.75,51,5116,4357650,161500,3351273318.75,0.699,0.439,2026-08-28
CGPOWER,41,8794,5038800,-64600,7041167270.0,39,4383,4027300,-104550,3238940640.0,0.799,0.498,2026-08-28
