Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,43,2405,2017000,231500,1515631550.0,45,1041,1303500,17000,598470125.0,0.646,0.433,2026-09-01
ABB,56,6526,662000,40375,6373028181.25,56,6311,677750,116250,5672434543.75,1.024,0.967,2026-09-01
ABCAPITAL,62,3936,12012500,1984000,5117968715.0,60,2111,12582900,437100,2590595290.0,1.047,0.536,2026-09-01
ADANIENSOL,85,37527,9615375,2614950,39158574727.5,83,15772,4042575,849825,15065819403.75,0.42,0.42,2026-09-01
ADANIENT,56,67851,9127551,1603710,65184900005.55,56,36964,4950798,1108692,32957437365.15,0.542,0.545,2026-09-01
ADANIGREEN,74,34089,6199800,516600,27474727050.0,73,16014,4065000,400800,11987909940.0,0.656,0.47,2026-09-01
ADANIPORTS,82,33414,7391000,213275,27459745155.0,81,17851,5538500,24700,13864558970.0,0.749,0.534,2026-09-01
ADANIPOWER,44,41519,62891800,4426850,32723760627.0,44,15923,37605150,749050,11230926260.0,0.598,0.384,2026-09-01
ALKEM,80,1062,257250,-2375,738700406.25,79,566,157000,5750,367626956.25,0.61,0.533,2026-09-01
AMBER,63,5455,742300,20700,4355921225.0,65,3988,472900,-10600,2986754490.0,0.637,0.731,2026-09-01
AMBUJACEM,72,5714,12436800,604800,2910643800.0,70,2425,9019200,-200400,1178518020.0,0.725,0.424,2026-09-01
ANGELONE,57,5829,21590000,745000,4530996000.0,57,2419,14662500,260000,1725271625.0,0.679,0.415,2026-09-01
APLAPOLLO,79,4547,1677200,131950,3720811342.5,79,2505,841050,-350,1954844675.0,0.501,0.551,2026-09-01
APOLLOHOSP,59,6984,935375,65875,7962298612.5,57,5850,723125,4125,6365368256.25,0.773,0.838,2026-09-01
ASHOKLEY,53,29241,78220000,19345000,27001108600.0,52,12538,51490000,6105000,10645271200.0,0.658,0.429,2026-09-01
ASIANPAINT,97,10120,3671750,361500,6813589862.5,92,8055,2508000,87250,5161633325.0,0.683,0.796,2026-09-01
ASTRAL,60,11857,2218500,257550,8117000348.75,61,6834,1209550,-66300,4429458757.5,0.545,0.576,2026-09-01
ATHERENERG,79,43235,4295625,528375,29455449750.0,81,17790,3296625,901875,11142795168.75,0.767,0.411,2026-09-01
AUBANK,47,8249,6652000,573000,9434697350.0,46,3799,4653000,209000,4083698350.0,0.699,0.461,2026-09-01
AUROPHARMA,63,13947,4684900,817850,13558249925.0,63,4596,1991550,250250,4269738797.5,0.425,0.33,2026-09-01
AXISBANK,55,27080,13760000,347500,22190832000.0,55,17435,11829375,3125,13714318937.5,0.86,0.644,2026-09-01
BAJAJ-AUTO,79,101729,1112550,293700,97711359573.75,81,56755,1124175,370575,51642391616.25,1.01,0.558,2026-09-01
BAJAJFINSV,71,8407,3661200,267000,5191381725.0,70,4562,2656200,78600,2686087860.0,0.725,0.543,2026-09-01
BAJAJHLDNG,60,6,42150,450,5565390.0,60,103,24975,2925,86661761.25,0.593,17.167,2026-09-01
BAJFINANCE,80,13442,14581500,721500,11191685212.5,78,9457,12221250,786750,7517695575.0,0.838,0.704,2026-09-01
BANDHANBNK,43,5153,25941600,2322000,3292875576.0,39,2428,19004400,536400,1433213100.0,0.733,0.471,2026-09-01
BANKBARODA,43,12037,42014700,599625,8818331096.25,42,7451,36641475,-166725,5147828536.5,0.872,0.619,2026-09-01
