Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,46,8376,855000,-48500,4441067900.0,46,1697,663000,148500,847774025.0,0.775,0.203,2026-04-09
ABB,112,12480,665500,34500,10775447743.75,113,5990,698125,85125,4770760775.0,1.049,0.48,2026-04-09
ABCAPITAL,68,3359,8224300,334800,3721073840.0,70,3245,7976300,254200,3318560695.0,0.97,0.966,2026-04-09
ADANIENSOL,66,7096,2832975,-29025,5496132453.75,71,2539,1515375,148500,1803142822.5,0.535,0.358,2026-04-09
ADANIENT,107,23667,6207810,36153,16110949006.949999,112,10229,5464665,207957,6457941313.050001,0.88,0.432,2026-04-09
ADANIGREEN,109,18102,5898000,-369600,11986548420.0,112,10556,5148000,474600,6429699330.0,0.873,0.583,2026-04-09
ADANIPORTS,68,21973,8843550,-252700,16005001880.0,69,13570,5611175,423700,9194798677.5,0.634,0.618,2026-04-09
ADANIPOWER,62,7394,15765550,397600,4820420111.0,63,1844,5715500,1040150,1114382843.0,0.363,0.249,2026-04-09
ALKEM,78,3074,146375,14000,2118861637.5,77,1119,138875,-2125,736696318.75,0.949,0.364,2026-04-09
AMBER,72,9482,507500,56400,7024005370.0,71,5235,325600,42800,3437865860.0,0.642,0.552,2026-04-09
AMBUJACEM,89,12141,10494750,533400,5942176747.5,92,6032,9148650,31500,2762299470.0,0.872,0.497,2026-04-09
ANGELONE,65,23519,13785000,3060000,17294216650.0,68,10826,11352500,2107500,7226586450.0,0.824,0.46,2026-04-09
APLAPOLLO,99,2720,878500,9100,2054793650.0,97,1154,695100,36400,801738122.5,0.791,0.424,2026-04-09
APOLLOHOSP,99,16150,697500,18000,15641377775.0,98,5508,640875,-1000,5045100687.5,0.919,0.341,2026-04-09
