Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,46,334,332000,13000,200082775.0,46,110,207500,15000,59778925.0,0.625,0.329,2026-01-29
ABB,92,95873,1324375,776250,69974916900.0,97,32504,861500,328500,21003340087.5,0.65,0.339,2026-01-29
ABCAPITAL,52,7484,8757500,830800,8553676860.0,51,6734,7260200,1302000,7089364425.0,0.829,0.9,2026-01-29
ADANIENSOL,87,8837,2555550,-156600,5724914523.75,80,3422,2051325,263250,2016740666.25,0.803,0.387,2026-01-29
ADANIENT,95,31242,5898501,600696,21015892024.949997,99,12367,5761923,16995,7642202662.049999,0.977,0.396,2026-01-29
ADANIGREEN,91,36156,6850200,199200,20035993950.0,94,14746,5705400,336600,7259349840.0,0.833,0.408,2026-01-29
ADANIPORTS,61,21151,5179400,447450,14934987548.75,62,8629,4657375,183825,5628839751.25,0.899,0.408,2026-01-29
ALKEM,75,440,68625,7500,328118756.25,76,1684,75750,19500,1049680681.25,1.104,3.827,2026-01-29
AMBER,56,1626,154100,40900,975402215.0,62,774,109100,17800,414446925.0,0.708,0.476,2026-01-29
AMBUJACEM,81,6867,8408400,971250,4100573977.5,81,2605,8939700,334950,1463744887.5,1.063,0.379,2026-01-29
ANGELONE,47,5814,1090750,119000,4098334375.0,47,2982,757250,62000,1876392875.0,0.694,0.513,2026-01-29
APLAPOLLO,63,4897,1059100,-10850,3730810965.0,67,2299,651700,64400,1657382492.5,0.615,0.469,2026-01-29
APOLLOHOSP,95,9727,887500,245625,8845876450.0,89,3584,576250,88625,3050942131.25,0.649,0.368,2026-01-29
ASHOKLEY,65,6746,40320000,1720000,6973073450.0,61,2086,23935000,500000,1950741550.0,0.594,0.309,2026-01-29
ASIANPAINT,105,57536,7399750,2427500,37915522012.5,100,39415,3733000,559750,23988962787.5,0.504,0.685,2026-01-29
ASTRAL,54,2460,1259700,165325,1620274462.5,54,1796,890800,189125,1083779176.25,0.707,0.73,2026-01-29
AUBANK,73,11216,4378000,111000,11562288250.0,69,3343,3361000,193000,3202000600.0,0.768,0.298,2026-01-29
AUROPHARMA,82,4750,1596100,298650,3154162330.0,84,1053,1637350,134200,643281320.0,1.026,0.222,2026-01-29
AXISBANK,89,81593,11939375,-820000,72105687562.5,89,46944,14043750,2841875,38717582218.75,1.176,0.575,2026-01-29
BAJAJ-AUTO,67,20022,650475,141450,15088239281.25,67,8160,496200,55575,5616097882.5,0.763,0.408,2026-01-29
BAJAJFINSV,75,8699,2166500,367000,4525959150.0,76,4912,2355500,425000,2253296875.0,1.087,0.565,2026-01-29
BAJAJHLDNG,71,1144,45350,16050,648122747.5,72,540,23950,3050,283906230.0,0.528,0.472,2026-01-29
BAJFINANCE,75,14261,11181000,508500,10790174287.5,76,7673,13472250,1111500,5287075575.0,1.205,0.538,2026-01-29
BANDHANBNK,44,4089,16495200,1040400,2392724304.0,49,2039,14576400,1346400,1087504308.0,0.884,0.499,2026-01-29
BANKBARODA,81,12083,25272000,4042350,11452786605.0,82,5291,22209525,1193400,4724755863.75,0.879,0.438,2026-01-29
BANKINDIA,94,3608,15553200,707200,3312922184.0,111,1861,12859600,202800,1576932968.0,0.827,0.516,2026-01-29
BANKNIFTY,411,905184,8399455,511235,1673766318072.0,411,798454,10373090,1387020,1414150073983.5,1.235,0.882,2026-01-29
BDL,54,16339,2879100,833000,9570473167.5,58,5850,1809150,304850,3115319830.0,0.628,0.358,2026-01-29
BEL,67,152307,66923700,18961050,103126240886.25,70,60163,36527025,4389000,37518400706.25,0.546,0.395,2026-01-29
BHARATFORG,51,5000,1664000,197500,3848581725.0,49,1538,1102500,82000,1080878200.0,0.663,0.308,2026-01-29
BHARTIARTL,76,19011,6263350,1116250,18797635251.25,72,11005,4495400,742900,9734021836.25,0.718,0.579,2026-01-29
