Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,60,3583,1508000,173000,1953875850.0,60,3003,670500,124000,1474667325.0,0.445,0.838,2026-03-23
ABB,113,20134,1437750,63250,16220010000.0,116,22151,897125,-170000,16603493606.25,0.624,1.1,2026-03-23
ABCAPITAL,81,13564,26632100,2188600,13585388385.0,80,6004,11045300,-142600,5739186550.0,0.415,0.443,2026-03-23
ADANIENSOL,100,13436,3628125,170775,9306651330.0,97,13574,2450925,308475,8745820897.5,0.676,1.01,2026-03-23
ADANIENT,125,43180,8762313,774354,26773007726.55,125,27107,6133032,-188181,16000261931.55,0.7,0.628,2026-03-23
ADANIGREEN,111,22205,10468200,382800,11942233230.0,111,15530,5802600,-204600,7821194370.0,0.554,0.699,2026-03-23
ADANIPORTS,86,29839,10414375,412300,20250697111.25,85,25237,7179625,-152000,15917261305.0,0.689,0.846,2026-03-23
ALKEM,99,2653,269875,14000,1795302743.75,100,2672,178375,2875,1705567700.0,0.661,1.007,2026-03-23
AMBER,92,15789,1204200,-139700,11251449025.0,94,10103,633100,-76300,6461579095.0,0.526,0.64,2026-03-23
AMBUJACEM,132,10138,17460450,336000,4664581320.0,127,6341,12295500,472500,2855563830.0,0.704,0.625,2026-03-23
ANGELONE,59,10848,24142500,682500,6532572050.0,60,7937,13810000,-1625000,4358333075.0,0.572,0.732,2026-03-23
APLAPOLLO,109,3129,1936200,-66850,2265430702.5,107,2065,1359750,-53900,1413742050.0,0.702,0.66,2026-03-23
APOLLOHOSP,118,18912,1468750,256500,18025759931.25,121,13921,862750,-53375,12365559675.0,0.587,0.736,2026-03-23
ASHOKLEY,92,20513,105630000,3765000,18510312450.0,92,10648,50730000,-1195000,8867006850.0,0.48,0.519,2026-03-23
ASIANPAINT,126,24558,5484500,269500,14024390950.0,123,29531,4715750,5500,15718145900.0,0.86,1.203,2026-03-23
ASTRAL,89,15265,2898075,-168300,10722312611.25,87,11503,1381675,-80750,7664472248.75,0.477,0.754,2026-03-23
AUBANK,103,19268,10928000,351000,17753096200.0,97,13477,6692000,-22000,11783315750.0,0.612,0.699,2026-03-23
AUROPHARMA,109,16627,5449400,100650,12138502227.5,117,11965,4026550,-55000,8305137885.0,0.739,0.72,2026-03-23
AXISBANK,137,69027,24889375,-1273750,53624162625.0,133,34636,14057500,-299375,25693470218.75,0.565,0.502,2026-03-23
BAJAJ-AUTO,92,23268,1711350,-37950,16397957441.25,92,15056,880200,-30300,9838340726.25,0.514,0.647,2026-03-23
BAJAJFINSV,111,60927,10759750,361000,27361644912.5,112,24681,5215250,365250,10462529575.0,0.485,0.405,2026-03-23
BAJAJHLDNG,116,4848,122050,3500,2629152317.5,113,879,70350,-1800,408487875.0,0.576,0.181,2026-03-23
BAJFINANCE,125,66290,33315750,-1159500,43141672312.5,124,48627,21045750,163500,29664842400.0,0.632,0.734,2026-03-23
BANDHANBNK,85,18435,44726400,1080000,10886764212.0,86,16035,29624400,1242000,8782582752.0,0.662,0.87,2026-03-23
BANKBARODA,140,19177,48239100,2132325,16241985191.25,140,11589,39379275,-988650,9382746993.75,0.816,0.604,2026-03-23
BANKINDIA,185,6787,40736800,2204800,5577952224.0,185,2345,23597600,-436800,1830753236.0,0.579,0.346,2026-03-23
BANKNIFTY,668,2244221,25489995,1346565,3746117708952.0,668,1977157,18764490,-435540,3069818426341.5,0.736,0.881,2026-03-23
BDL,82,30574,4721150,694400,14302870907.5,81,10638,2492700,77350,4543116777.5,0.528,0.348,2026-03-23
BEL,91,86421,67200150,2267175,54899706536.25,91,41556,32961675,84075,24561944883.75,0.491,0.481,2026-03-23
BHARATFORG,92,9089,5685500,-330500,8281598700.0,91,12599,3187500,-49000,10440457625.0,0.561,1.386,2026-03-23
