Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,53,54240,3499000,1831000,34567990675.0,53,20896,1815500,583000,12246181175.0,0.519,0.385,2026-01-16
ABB,94,10358,1490750,53125,6760271787.5,94,3785,836125,5000,2316198893.75,0.561,0.365,2026-01-16
ABCAPITAL,54,9245,24896100,-344100,10749039200.0,55,5953,14845900,585900,6537058505.0,0.596,0.644,2026-01-16
ADANIENSOL,103,8841,6598125,967275,5995659217.5,103,2054,3080700,43875,1298383357.5,0.467,0.232,2026-01-16
ADANIENT,97,31413,9648525,280263,22130900572.05,98,14585,7206498,272847,9700445327.55,0.747,0.464,2026-01-16
ADANIGREEN,100,10807,9609600,-43200,6587971890.0,98,3209,5281200,14400,1833474570.0,0.55,0.297,2026-01-16
ADANIPORTS,65,14213,8576125,407550,10064241741.25,63,7918,5392675,285950,5313488985.0,0.629,0.557,2026-01-16
ALKEM,92,1790,443500,5000,1351324068.75,92,751,227250,-500,533486075.0,0.512,0.42,2026-01-16
AMBER,67,12243,739800,25700,8114821550.0,69,3399,335600,-4500,2057291160.0,0.454,0.278,2026-01-16
AMBUJACEM,91,14225,15150450,154350,8573198812.5,89,5929,12310200,-164850,3416463120.0,0.813,0.417,2026-01-16
ANGELONE,56,207761,4055500,905000,147429078600.0,54,89935,4062750,1473750,57790841200.0,1.002,0.433,2026-01-16
APLAPOLLO,72,7309,1719900,376250,5152937965.0,76,1692,939050,76300,1150159482.5,0.546,0.231,2026-01-16
APOLLOHOSP,110,20185,1600250,-1375,18919817025.0,110,20511,1171750,56250,18443548687.5,0.732,1.016,2026-01-16
ASHOKLEY,108,15740,67705000,5810000,15174961750.0,110,7918,40530000,100000,7178144800.0,0.599,0.503,2026-01-16
ASIANPAINT,104,34248,5364250,490000,25120408600.0,102,20647,3721000,208500,14324473637.5,0.694,0.603,2026-01-16
ASTRAL,64,8753,3202800,167450,5700151977.5,64,4568,2253775,177225,2810027771.25,0.704,0.522,2026-01-16
AUBANK,85,43938,7974000,183000,46306477600.0,84,17866,6396000,1531000,17820159750.0,0.802,0.407,2026-01-16
AUROPHARMA,98,6832,6262300,142450,4664666600.0,98,2794,3250500,40700,1811540032.5,0.519,0.409,2026-01-16
AXISBANK,95,38102,33829375,1646250,31848989531.25,96,24796,15375000,-548750,19945768562.5,0.454,0.651,2026-01-16
BAJAJ-AUTO,74,36946,1584000,56700,27275342343.75,78,22558,1022175,6750,15922643358.75,0.645,0.611,2026-01-16
BAJAJFINSV,78,25329,5615750,-99000,13144036050.0,79,9318,3205500,-37250,4658525662.5,0.571,0.368,2026-01-16
BAJAJHLDNG,86,3973,302350,-16650,2355818565.0,86,362,87050,-200,194149080.0,0.288,0.091,2026-01-16
BAJFINANCE,89,44341,34369500,-395250,33126446812.5,87,22122,19807500,41250,15548241037.5,0.576,0.499,2026-01-16
BANDHANBNK,52,9349,38602800,2343600,5155621416.0,53,3612,32209200,1090800,1879665480.0,0.834,0.386,2026-01-16
BANKBARODA,90,55746,60538725,3758625,52254494516.25,92,24529,39373425,728325,21963035396.25,0.65,0.44,2026-01-16
BANKINDIA,111,13621,26956800,660400,11514626760.0,113,6749,23426000,2839200,5263068564.0,0.869,0.495,2026-01-16
BANKNIFTY,425,1819386,15388160,239280,3336139293823.5,425,1764216,17052985,2462945,3136799410023.0,1.108,0.97,2026-01-16
BDL,64,17448,4600750,177450,9747690330.0,65,5449,2832550,-30800,2803110327.5,0.616,0.312,2026-01-16
BEL,66,88263,65844975,9185550,54197956023.75,69,36988,35600775,1318125,21564092085.0,0.541,0.419,2026-01-16
BHARATFORG,56,10624,4141000,-21500,8035409775.0,57,3888,2894000,42500,2787546525.0,0.699,0.366,2026-01-16
