Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,49,2746,1359000,-44000,1673685825.0,49,857,894500,87500,479776275.0,0.658,0.312,2026-01-13
ABB,92,10507,1380000,69500,6963942018.75,92,6287,827125,12750,3909386100.0,0.599,0.598,2026-01-13
ABCAPITAL,53,12863,26585600,1785600,14756480035.0,54,6970,13636900,1472500,7584189215.0,0.513,0.542,2026-01-13
ADANIENSOL,95,5500,4882950,450900,3765076155.0,95,2299,2904525,126225,1463357407.5,0.595,0.418,2026-01-13
ADANIENT,97,21773,8736048,308073,15267272108.4,98,9983,6802635,-52221,6621213359.55,0.779,0.459,2026-01-13
ADANIGREEN,99,9786,9444600,384600,5971754250.0,97,3972,5206200,-126000,2228221770.0,0.551,0.406,2026-01-13
ADANIPORTS,63,14041,8070250,411350,10012061590.0,61,7759,4943800,-101650,5175998952.5,0.613,0.553,2026-01-13
ALKEM,92,5877,435125,6875,4464896687.5,92,1542,228250,13750,1098357668.75,0.525,0.262,2026-01-13
AMBER,67,9239,700100,33100,6052619350.0,69,4869,337600,14800,2959823540.0,0.482,0.527,2026-01-13
AMBUJACEM,91,11935,15715350,693000,7030700985.0,89,3722,12265050,144900,2093843115.0,0.78,0.312,2026-01-13
ANGELONE,50,44619,2902750,-2250,28720076412.5,47,18385,2221000,141500,10481563162.5,0.765,0.412,2026-01-13
APLAPOLLO,72,1712,1296400,-8050,1186062255.0,76,847,769650,4550,558489855.0,0.594,0.495,2026-01-13
APOLLOHOSP,110,17996,1499750,46125,16888167031.25,110,9548,1066250,-37750,8574943962.5,0.711,0.531,2026-01-13
ASHOKLEY,108,9304,63460000,4860000,9018715300.0,110,4966,41900000,-1590000,4491684150.0,0.66,0.534,2026-01-13
ASIANPAINT,104,26072,4597750,-13500,19478524212.5,102,16917,3784250,-83000,12088658312.5,0.823,0.649,2026-01-13
ASTRAL,64,3354,2663475,112200,2140962277.5,64,2248,1891250,104550,1355921636.25,0.71,0.67,2026-01-13
AUBANK,74,16022,7717000,1776000,16564147100.0,73,15996,4519000,50000,15694983200.0,0.586,0.998,2026-01-13
AUROPHARMA,96,10041,6251300,75900,6792587890.0,96,4727,3182300,18150,3018175325.0,0.509,0.471,2026-01-13
AXISBANK,95,27277,31768125,332500,22408708312.5,96,18164,13085625,-843750,14405281531.25,0.412,0.666,2026-01-13
BAJAJ-AUTO,74,21378,1519425,19200,15855590775.0,78,11622,1037475,-5400,8197955490.0,0.683,0.544,2026-01-13
BAJAJFINSV,78,22491,5931750,-19000,11694468387.5,79,6813,3247000,94000,3407906987.5,0.547,0.303,2026-01-13
BAJAJHLDNG,86,6465,297850,16600,3838421707.5,86,1000,86100,-3850,531820625.0,0.289,0.155,2026-01-13
BAJFINANCE,87,35354,34110750,768750,26518388362.5,85,16183,19896000,172500,11442428812.5,0.583,0.458,2026-01-13
BANDHANBNK,52,6336,37454400,1796400,3457254240.0,53,2785,31078800,-694800,1451975652.0,0.83,0.44,2026-01-13
BANKBARODA,90,17552,63340875,2442375,16103480298.75,92,8385,35559225,681525,7334786452.5,0.561,0.478,2026-01-13
BANKINDIA,109,2498,23067200,1128400,2014157288.0,111,1286,16868800,1575600,950831024.0,0.731,0.515,2026-01-13
BANKNIFTY,425,1435578,14838005,346860,2617113556621.5,425,1402347,14101340,71035,2493065801691.0,0.95,0.977,2026-01-13
BDL,64,16408,4287500,118300,9220337822.5,65,4831,2727900,-63700,2527955867.5,0.636,0.294,2026-01-13
BEL,66,64728,59686125,4991775,39994750815.0,69,36678,34412325,88350,21557372996.25,0.577,0.567,2026-01-13
BHARATFORG,56,4458,3666500,101000,3392549500.0,57,3468,2563000,261000,2466415850.0,0.699,0.778,2026-01-13
BHARTIARTL,83,37605,15438450,838375,37975974951.25,81,15935,6462850,-54625,15203288686.25,0.419,0.424,2026-01-13
BHEL,121,22945,84477750,2596125,17492251087.5,121,11960,40997250,-1055250,8344501856.25,0.485,0.521,2026-01-13
BIOCON,71,18644,35047500,-952500,18426577375.0,67,4994,15280000,707500,4621641250.0,0.436,0.268,2026-01-13
BLUESTARCO,76,2135,915525,91000,1316823998.75,77,1559,536575,77675,876243582.5,0.586,0.73,2026-01-13
BOSCHLTD,127,16586,306975,12425,16784286906.25,127,4114,125075,1900,3793142543.75,0.407,0.248,2026-01-13
BPCL,64,6832,19951450,414750,5056730651.25,64,4449,11314775,-80975,3075913387.5,0.567,0.651,2026-01-13
BRITANNIA,94,7635,1133750,37375,5917956287.5,95,2730,565750,23625,2021311012.5,0.499,0.358,2026-01-13
BSE,48,90782,7560000,840000,102036327806.25,50,43647,5708625,-79500,44940795750.0,0.755,0.481,2026-01-13
CAMS,70,5224,3915000,348000,2939475600.0,68,3397,2804250,295500,1794487425.0,0.716,0.65,2026-01-13
CANBK,106,10051,107250750,3260250,10682643690.0,106,5513,70456500,857250,5555255400.0,0.657,0.549,2026-01-13
CDSL,71,15996,9217375,393775,11376177538.75,72,6691,5387925,296400,4458825095.0,0.585,0.418,2026-01-13
CGPOWER,73,13522,15329750,402050,7297046765.0,69,5381,7179950,103700,2678547922.5,0.468,0.398,2026-01-13
CHOLAFIN,75,5501,5163750,-53125,6153836281.25,83,2668,3828750,61875,2813224593.75,0.741,0.485,2026-01-13
CIPLA,110,19560,6742125,288375,11056057781.25,109,12954,5105250,329625,7051315387.5,0.757,0.662,2026-01-13
COALINDIA,139,47348,52455600,-702000,28512928732.5,142,27483,27527850,244350,15826236840.0,0.525,0.58,2026-01-13
COFORGE,88,19473,9393000,-566250,13024463062.5,79,11611,4981500,-413625,7276403287.5,0.53,0.596,2026-01-13
COLPAL,84,15605,2799450,16425,7642336702.5,82,5065,1769400,76950,2360437728.75,0.632,0.325,2026-01-13
CONCOR,80,5712,13176250,-140000,3852047750.0,84,1679,9031250,88750,1065317062.5,0.685,0.294,2026-01-13
CROMPTON,86,7707,22318200,52200,3688926660.0,86,1861,11277000,147600,828985320.0,0.505,0.241,2026-01-13
CUMMINSIND,92,9538,2366000,7800,8064577710.0,92,4095,1159200,-19200,3278612220.0,0.49,0.429,2026-01-13
DABUR,84,14930,14641250,-342500,10131010750.0,85,9566,8567500,-387500,6185212875.0,0.585,0.641,2026-01-13
DALBHARAT,85,3471,1000350,-2275,2449361947.5,84,718,519675,7800,475613970.0,0.519,0.207,2026-01-13
DELHIVERY,80,2821,8563525,120350,2431837853.75,76,2300,6698100,278050,1847047451.25,0.782,0.815,2026-01-13
DIVISLAB,100,14595,1580000,88100,9772692625.0,100,8728,929300,-75700,5543185920.0,0.588,0.598,2026-01-13
DIXON,135,125714,3614300,737150,79373941965.0,132,89175,1753550,-21950,50401564012.5,0.485,0.709,2026-01-13
DLF,69,33714,20889000,1912350,19247299335.0,69,15093,12947550,797775,8163836876.25,0.62,0.448,2026-01-13
DMART,74,41998,3692400,250650,25416238635.0,72,22862,1854150,-55200,12814346422.5,0.502,0.544,2026-01-13
DRREDDY,103,7995,7354375,676875,6285489875.0,103,6123,3958125,166250,4609684968.75,0.538,0.766,2026-01-13
EICHERMOT,104,21570,1613400,202100,16626799595.0,106,16018,1094500,-98600,11815131685.0,0.678,0.743,2026-01-13
ETERNAL,51,68219,54227850,257050,50924476321.25,52,42160,47352975,5031875,29104329110.0,0.873,0.618,2026-01-13
EXIDEIND,117,4422,20660400,1065600,2918240190.0,117,1546,11224800,417600,955495080.0,0.543,0.35,2026-01-13
FEDERALBNK,85,10533,39235000,3425000,13958686000.0,83,7163,28150000,1815000,8965878250.0,0.717,0.68,2026-01-13
FINNIFTY,194,18797,630360,-28200,31698418443.0,194,19150,448500,20040,31637380860.0,0.711,1.019,2026-01-13
FORTIS,78,6365,3670400,75950,4639079823.75,78,1420,2314150,237925,970526881.25,0.63,0.223,2026-01-13
GAIL,139,5779,42487200,708750,3158121424.5,140,2647,34476750,-78750,1373356183.5,0.811,0.458,2026-01-13
GLENMARK,81,18256,3938250,48750,14210768343.75,84,18230,2136750,259125,13496777962.5,0.543,0.999,2026-01-13
GMRAIRPORT,88,6852,123129675,6870375,5119517196.0,89,2271,59587425,3313125,1573102649.25,0.484,0.331,2026-01-13
GODREJCP,89,1666,2048000,143000,1081579525.0,88,866,1318000,55500,517161475.0,0.644,0.52,2026-01-13
GODREJPROP,99,41726,5050925,894575,23203208063.75,99,28147,3224375,339075,14761933546.25,0.638,0.675,2026-01-13
GRASIM,103,4702,1711000,109750,3389620800.0,103,3429,1659000,-33750,2376945037.5,0.97,0.729,2026-01-13
HAL,68,42174,5634900,571500,29693402032.5,68,19691,3317400,-18300,13060563885.0,0.589,0.467,2026-01-13
