Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,50,2709,795000,-159000,1555591125.0,54,3789,820000,76000,2098134475.0,1.031,1.399,2026-05-22
ABB,149,38335,1964250,-322625,33148201993.75,141,14799,1165750,19750,12125379206.25,0.593,0.386,2026-05-22
ABCAPITAL,65,8843,17515000,-2737300,10092019155.0,68,3745,13426100,-244900,4039762675.0,0.767,0.423,2026-05-22
ADANIENSOL,79,25107,7057800,-1354050,24356648092.5,75,5924,3718575,-309825,5377405556.25,0.527,0.236,2026-05-22
ADANIENT,126,32461,10720446,-653844,28352462014.499996,137,22397,7810284,234222,18330536810.4,0.729,0.69,2026-05-22
ADANIGREEN,153,17463,10526400,-1142400,15117031050.0,156,13113,7772400,72000,10122598680.0,0.738,0.751,2026-05-22
ADANIPORTS,75,24032,10078075,-339625,21039167471.25,82,44464,7582900,-617500,34566759470.0,0.752,1.85,2026-05-22
ADANIPOWER,92,15713,44801000,-3812700,12981688706.0,97,4954,20700050,-1345450,3751940436.5,0.462,0.315,2026-05-22
ALKEM,85,5910,445000,-375,4252405675.0,88,2541,219500,-9000,1728024681.25,0.493,0.43,2026-05-22
AMBER,94,100419,3701200,405700,79726083665.0,96,57310,1838200,-94000,41804400795.0,0.497,0.571,2026-05-22
AMBUJACEM,71,11778,19467000,-1654800,5693284590.0,71,5920,11667750,-794850,2887151400.0,0.599,0.503,2026-05-22
ANGELONE,76,29829,22945000,-1255000,26347921125.0,74,14229,19530000,-182500,11760794500.0,0.851,0.477,2026-05-22
APLAPOLLO,90,5818,1821750,-91700,3952507265.0,85,1573,1183350,-78050,1028654865.0,0.65,0.27,2026-05-22
APOLLOHOSP,129,55139,1556625,-205625,58949953112.5,131,39509,1635000,-130250,40168418312.5,1.05,0.717,2026-05-22
ASHOKLEY,76,32618,114050000,-11865000,27183844600.0,74,14303,76430000,-355000,11201983050.0,0.67,0.439,2026-05-22
