Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,64,24944,4292000,2313000,14865451575.0,63,9570,3136000,902500,5117233550.0,0.731,0.384,2026-04-21
ABB,142,29885,1393000,-32750,28134382781.25,143,11862,1326875,29000,10387522556.25,0.953,0.397,2026-04-21
ABCAPITAL,68,5982,13516000,-716100,6633011410.0,70,3795,10050200,468100,3942248920.0,0.744,0.634,2026-04-21
ADANIENSOL,87,6802,4393575,116775,6107596323.75,92,3895,3069225,339525,3189499807.5,0.699,0.573,2026-04-21
ADANIENT,119,20613,7506846,259869,14870926089.6,122,12080,7367178,113094,8104677508.2,0.981,0.586,2026-04-21
ADANIGREEN,154,22112,9534000,297600,16140026550.0,157,9081,6750600,-265800,6185952810.0,0.708,0.411,2026-04-21
ADANIPORTS,74,33744,9789275,515850,26550143335.0,78,21440,9266300,745750,15849451468.75,0.947,0.635,2026-04-21
ADANIPOWER,89,18002,37299850,1657850,13831673335.5,90,7656,26376500,1757250,5375870293.0,0.707,0.425,2026-04-21
ALKEM,93,4287,357375,-29875,3121170781.25,95,1299,235000,31625,896715093.75,0.658,0.303,2026-04-21
AMBER,92,17781,1025300,-55200,14743147135.0,92,11707,698700,-31700,9000597145.0,0.681,0.658,2026-04-21
AMBUJACEM,92,5296,10485300,-72450,2660918242.5,95,2800,9754500,-164850,1350385732.5,0.93,0.529,2026-04-21
ANGELONE,85,21178,32402500,-3762500,17866288500.0,88,14222,34937500,-497500,10972276350.0,1.078,0.672,2026-04-21
APLAPOLLO,110,7065,1291150,10500,5455502762.5,109,2863,910000,-5600,2056630782.5,0.705,0.405,2026-04-21
APOLLOHOSP,110,17301,876875,-7875,17060288712.5,112,8110,836875,63125,7542324268.75,0.954,0.469,2026-04-21
ASHOKLEY,86,19308,98930000,2885000,18094882100.0,85,11682,65100000,-3655000,9736913500.0,0.658,0.605,2026-04-21
ASIANPAINT,121,65343,5193250,376000,42847692087.5,123,42921,6008250,100250,26440793962.5,1.157,0.657,2026-04-21
ASTRAL,77,8647,3793975,-275400,6016590445.0,78,4725,2392750,-100725,3070729146.25,0.631,0.546,2026-04-21
AUBANK,96,38358,8511000,1318000,41082921650.0,98,16187,7477000,1722000,16328317050.0,0.879,0.422,2026-04-21
AUROPHARMA,74,11273,4212450,-31900,8829030842.5,78,5746,2831400,135300,4310210355.0,0.672,0.51,2026-04-21
AXISBANK,128,26649,16653125,-320625,23528671875.0,127,19581,14274375,582500,16500112656.25,0.857,0.735,2026-04-21
BAJAJ-AUTO,89,16767,1256400,20850,12738428595.0,88,10640,1135125,13500,7548811702.5,0.903,0.635,2026-04-21
BAJAJFINSV,94,12740,3579750,52500,6046686250.0,95,7638,3603000,32000,3461053962.5,1.006,0.6,2026-04-21
BAJAJHLDNG,104,2375,76950,1550,1358579962.5,103,805,51850,-4750,354154305.0,0.674,0.339,2026-04-21
BAJFINANCE,93,65070,21352500,76500,47067097087.5,98,37092,18054750,977250,25103795475.0,0.846,0.57,2026-04-21
BANDHANBNK,81,4528,27669600,565200,3004040232.0,81,3008,19656000,468000,1847237400.0,0.71,0.664,2026-04-21
BANKBARODA,111,12732,47323575,3217500,11009244665.25,108,8974,43275375,1550250,7328402903.25,0.914,0.705,2026-04-21
BANKINDIA,95,4024,29681600,-322400,3272448400.0,88,1644,22994400,384800,1274915772.0,0.775,0.409,2026-04-21
BANKNIFTY,684,1422052,19768770,-6780,2512034862658.5,684,1542083,21250290,1582410,2530337724673.5,1.075,1.084,2026-04-21
BDL,71,12113,3413550,159950,6141360067.5,72,6576,2808400,69650,2870327180.0,0.823,0.543,2026-04-21
BEL,83,44442,46891050,4426050,30310820673.75,87,21684,32568375,1362300,13823314031.25,0.695,0.488,2026-04-21
