Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,64,6111,1979000,198500,3644065150.0,63,2424,2233500,51500,1258153150.0,1.129,0.397,2026-04-20
ABB,134,70493,1425750,426250,66018541556.25,135,25221,1297875,166375,21840695031.25,0.91,0.358,2026-04-20
ABCAPITAL,68,7437,14232100,-2201000,8269045245.0,70,3381,9582100,-517700,3475564380.0,0.673,0.455,2026-04-20
ADANIENSOL,87,13898,4276800,280125,12642197985.0,92,5329,2729700,-14175,4418585572.5,0.638,0.383,2026-04-20
ADANIENT,116,46436,7246977,-25338,33674989594.65,120,24026,7254084,446814,16235756949.75,1.001,0.517,2026-04-20
ADANIGREEN,154,51461,9236400,1120800,37486896210.0,157,21980,7016400,180600,14863416990.0,0.76,0.427,2026-04-20
ADANIPORTS,74,36574,9273425,-136800,28644451300.0,78,21179,8520550,611325,15478740070.0,0.919,0.579,2026-04-20
ADANIPOWER,89,41423,35642000,6077600,31629471032.5,90,13933,24619250,2698000,9713673051.5,0.691,0.336,2026-04-20
ALKEM,93,8605,387250,107250,6240025987.5,95,2105,203375,51375,1468179393.75,0.525,0.245,2026-04-20
AMBER,92,17047,1080500,75200,14208371820.0,92,12832,730400,-52200,9645180020.0,0.676,0.753,2026-04-20
AMBUJACEM,92,9581,10557750,-58800,4824548662.5,95,3334,9919350,-87150,1597690237.5,0.94,0.348,2026-04-20
ANGELONE,85,42209,36165000,3740000,35451368275.0,88,30923,35435000,-4325000,24067213925.0,0.98,0.733,2026-04-20
APLAPOLLO,104,7211,1280650,-7700,5560602477.5,103,2920,915600,46900,2108625260.0,0.715,0.405,2026-04-20
APOLLOHOSP,110,12600,884750,12125,12384646512.5,112,6766,773750,-23000,6360405537.5,0.875,0.537,2026-04-20
ASHOKLEY,86,19399,96045000,3650000,18181942800.0,85,8918,68755000,655000,7428015950.0,0.716,0.46,2026-04-20
ASIANPAINT,114,37012,4817250,355500,23824276300.0,116,29358,5908000,760000,17748298350.0,1.226,0.793,2026-04-20
ASTRAL,77,11891,4069375,-162350,8284310715.0,78,4556,2493475,6800,2965491432.5,0.613,0.383,2026-04-20
AUBANK,94,10491,7193000,394000,10890196900.0,96,5963,5755000,325000,5859577850.0,0.8,0.568,2026-04-20
AUROPHARMA,74,5876,4244350,391050,4625589567.5,78,3730,2696100,-4950,2782751757.5,0.635,0.635,2026-04-20
AXISBANK,128,30354,16973750,280625,26744244781.25,127,20798,13691875,-286875,17301766718.75,0.807,0.685,2026-04-20
BAJAJ-AUTO,89,23640,1235550,-46950,17985353508.75,88,12065,1121625,-17400,8536187703.75,0.908,0.51,2026-04-20
BAJAJFINSV,94,9303,3527250,28500,4403886050.0,95,6097,3571000,-7500,2777438050.0,1.012,0.655,2026-04-20
BAJAJHLDNG,104,3825,75400,-9900,2159059910.0,103,6325,56600,9700,2703456727.5,0.751,1.654,2026-04-20
BAJFINANCE,93,27532,21276000,-662250,19585080037.5,98,15364,17077500,-8250,10346712600.0,0.803,0.558,2026-04-20
BANDHANBNK,80,5074,27104400,842400,3345565680.0,80,3065,19188000,-1008000,1876247640.0,0.708,0.604,2026-04-20
BANKBARODA,111,18995,44106075,2822625,16354964778.75,108,11790,41725125,2351700,9488165280.75,0.946,0.621,2026-04-20
BANKINDIA,95,8424,30004000,4378400,6832765472.0,88,2175,22609600,218400,1650002380.0,0.754,0.258,2026-04-20
BANKNIFTY,676,1856993,19775550,-150690,3278226499311.0,676,1751689,19667880,1082490,2868782780770.5,0.995,0.943,2026-04-20
BDL,71,6201,3253600,-61950,3134377907.5,72,4510,2738750,74550,2022962970.0,0.842,0.727,2026-04-20
BEL,83,32393,42465000,537225,22293062591.25,87,18999,31206075,-320625,12101176878.75,0.735,0.587,2026-04-20
BHARATFORG,85,5883,3185000,-54000,5694243275.0,84,3564,2097000,111500,3223929250.0,0.658,0.606,2026-04-20
BHARTIARTL,77,44051,14108925,407075,39908096683.75,77,18768,8442175,92625,16315089005.0,0.598,0.426,2026-04-20
BHEL,170,91446,53124750,9329250,81989613746.25,171,47890,45861375,7121625,39912303217.5,0.863,0.524,2026-04-20
BIOCON,75,8912,23347500,-940000,8371393000.0,76,3709,15770000,237500,3261303750.0,0.675,0.416,2026-04-20
BLUESTARCO,116,12513,1734850,180375,8059298097.5,110,4656,1193725,217425,2741284633.75,0.688,0.372,2026-04-20
BOSCHLTD,155,10322,258550,4625,10306381391.25,153,11455,222425,-3225,9817118910.0,0.86,1.11,2026-04-20
BPCL,82,33335,27051575,4230450,22094252813.75,80,13681,22325400,2310750,8361801017.5,0.825,0.41,2026-04-20
BRITANNIA,95,6034,530875,-39000,4447293643.75,97,2802,562375,-41250,1976242925.0,1.059,0.464,2026-04-20
BSE,76,30620,8366250,366000,42094168912.5,78,39853,10164000,-434625,50110034812.5,1.215,1.302,2026-04-20
CAMS,73,3391,3016500,32250,1979535112.5,73,2871,2523750,-21750,1577803950.0,0.837,0.847,2026-04-20
CANBK,132,15167,79562250,4259250,15253060657.5,130,10554,73946250,4110750,10090495417.5,0.929,0.696,2026-04-20
CDSL,69,15003,5206000,346275,10213992640.0,71,10234,4586125,150575,6563755508.75,0.881,0.682,2026-04-20
