Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,43,981,361500,152000,494634150.0,43,892,325000,227500,431573425.0,0.899,0.909,2026-04-06
ABB,93,7774,459625,55625,6361636737.5,92,2840,448375,24625,2165952012.5,0.976,0.365,2026-04-06
ABCAPITAL,51,4379,7173400,-201500,4456028970.0,54,1678,7440000,827700,1568991530.0,1.037,0.383,2026-04-06
ADANIENSOL,58,8403,1753650,708075,5979516896.25,59,2573,907200,162675,1659762765.0,0.517,0.306,2026-04-06
ADANIENT,85,27977,4911555,253998,17406315415.649998,90,11640,4887762,308382,6657235621.65,0.995,0.416,2026-04-06
ADANIGREEN,80,45774,4509600,1423800,26812035090.0,79,12751,3773400,734400,6913249050.0,0.837,0.279,2026-04-06
ADANIPORTS,60,18382,5024550,674975,12851840088.75,57,12906,6612000,408500,8224955813.75,1.316,0.702,2026-04-06
ADANIPOWER,47,9409,7430150,2971350,5902121547.5,48,2066,3890800,2012850,1195250281.0,0.524,0.22,2026-04-06
ALKEM,76,833,81375,17500,568215206.25,76,614,92125,17125,398445968.75,1.132,0.737,2026-04-06
AMBER,62,9936,369700,-7500,6944181075.0,62,3281,229300,20600,2051467350.0,0.62,0.33,2026-04-06
AMBUJACEM,80,9367,8141700,-100800,4466386995.0,81,3734,8519700,-16800,1629626880.0,1.046,0.399,2026-04-06
ANGELONE,43,4997,8470000,1292500,3313970850.0,46,1873,5962500,647500,1127024100.0,0.704,0.375,2026-04-06
APLAPOLLO,89,1778,611100,43400,1284270907.5,83,1111,622300,105000,713522005.0,1.018,0.625,2026-04-06
APOLLOHOSP,97,5330,476250,33750,5119450593.75,94,4224,610625,60875,3803941525.0,1.282,0.792,2026-04-06
ASHOKLEY,71,16559,73245000,-1375000,13693240050.0,69,5727,46030000,380000,4241509300.0,0.628,0.346,2026-04-06
ASIANPAINT,96,10479,2313000,186250,6131989525.0,96,8637,3012000,243500,4554858287.5,1.302,0.824,2026-04-06
ASTRAL,73,9764,1294125,-12750,6657157797.5,72,8840,1182775,88825,5643926560.0,0.914,0.905,2026-04-06
AUBANK,74,4544,4017000,266000,4256668850.0,72,3117,3144000,244000,2703812550.0,0.783,0.686,2026-04-06
AUROPHARMA,71,8171,3265350,695200,6348415672.5,75,5023,2351250,-39600,3639061360.0,0.72,0.615,2026-04-06
AXISBANK,101,38269,9036875,1133125,31007064468.75,92,23144,9415625,2029375,17421118875.0,1.042,0.605,2026-04-06
BAJAJ-AUTO,73,21080,628125,15750,15142995772.5,68,8489,530700,84600,5415105870.0,0.845,0.403,2026-04-06
BAJAJFINSV,79,10256,2407500,183500,4530689137.5,80,5931,2594250,334750,2391772850.0,1.078,0.578,2026-04-06
BAJAJHLDNG,77,330,37350,550,161321387.5,73,72,28900,950,31990365.0,0.774,0.218,2026-04-06
BAJFINANCE,79,26463,14389500,991500,17804480850.0,83,16782,12664500,356250,10360781400.0,0.88,0.634,2026-04-06
BANDHANBNK,60,6208,17582400,784800,3651420924.0,58,2634,14324400,655200,1413433980.0,0.815,0.424,2026-04-06
BANKBARODA,94,21166,31484700,1728675,17083048407.75,88,8987,28413450,1032525,6693452941.5,0.902,0.425,2026-04-06
BANKINDIA,87,4614,12573600,2750800,3691763140.0,80,1240,12885600,988000,901280900.0,1.025,0.269,2026-04-06
BANKNIFTY,629,1062643,12890640,683190,1779668715852.0,629,666083,11034360,698190,1020215310691.5,0.856,0.627,2026-04-06
BDL,58,16188,2371600,170800,7402370167.5,58,4431,1892800,101850,1861732057.5,0.798,0.274,2026-04-06
BEL,72,28795,34738650,152475,18614083518.75,73,14149,22988100,608475,8426634116.25,0.662,0.491,2026-04-06
BHARATFORG,70,4920,2696500,37000,4482126600.0,64,2001,1331000,77500,1640108825.0,0.494,0.407,2026-04-06
BHARTIARTL,69,34633,8250750,811775,30859582117.5,70,20668,6921700,557650,17414799528.75,0.839,0.597,2026-04-06
BHEL,82,19887,29717625,4386375,13885384773.75,80,9381,21874125,3853500,6093294952.5,0.736,0.472,2026-04-06
BIOCON,72,5338,12617500,962500,5087892125.0,73,3230,9945000,625000,2855623375.0,0.788,0.605,2026-04-06
BLUESTARCO,90,8154,912275,-82550,4817311281.25,79,1654,455325,7800,818659091.25,0.499,0.203,2026-04-06
BOSCHLTD,121,20631,153525,36575,18569826276.25,109,6997,111100,30825,5504869418.75,0.724,0.339,2026-04-06
BPCL,71,9173,17792775,1548400,5554270281.25,69,6000,11952700,495725,3274767645.0,0.672,0.654,2026-04-06
BRITANNIA,86,3738,281750,31875,2687978681.25,84,2287,411625,72625,1511604256.25,1.461,0.612,2026-04-06
BSE,51,40091,3990000,584250,47462461612.5,53,20652,4191750,892875,22001200537.5,1.051,0.515,2026-04-06
CAMS,54,3545,1429500,211500,1864884562.5,54,867,1061250,67500,430785562.5,0.742,0.245,2026-04-06
CANBK,108,11557,55154250,2241000,10861703910.0,105,4058,46777500,2025000,3556994917.5,0.848,0.351,2026-04-06
CDSL,53,10755,3187250,337725,6489879186.25,56,4643,3073250,86925,2581815190.0,0.964,0.432,2026-04-06
CGPOWER,56,1808,1793500,-25500,1120401490.0,55,1009,1303050,67150,576299745.0,0.727,0.558,2026-04-06
CHOLAFIN,75,7909,2241250,508750,7269837562.5,72,3286,1735000,283125,2827411468.75,0.774,0.415,2026-04-06
CIPLA,99,9249,2978250,115875,4342899112.5,101,6985,3138750,361875,3065853525.0,1.054,0.755,2026-04-06
COALINDIA,94,33219,20578050,1776600,21420891180.0,89,17951,15970500,1798200,11095734915.0,0.776,0.54,2026-04-06
COCHINSHIP,56,2708,398400,35200,1549454540.0,56,1399,266400,50000,682730820.0,0.669,0.517,2026-04-06
COFORGE,58,18542,5557500,565500,9144354243.75,59,7789,3451875,127500,3518210568.75,0.621,0.42,2026-04-06
COLPAL,86,5191,1325250,135225,2296252046.25,88,1496,1021050,77850,608085990.0,0.77,0.288,2026-04-06
CONCOR,75,3259,3840000,258750,1926740812.5,77,1554,4390000,188750,871834500.0,1.143,0.477,2026-04-06
CROMPTON,79,2480,5333400,365400,1115108334.0,77,1295,4336200,522000,527892732.0,0.813,0.522,2026-04-06
CUMMINSIND,71,5161,568000,44200,5115712360.0,67,1590,452200,20800,1449645700.0,0.796,0.308,2026-04-06
DABUR,77,5597,6183750,1321250,3084530250.0,76,3190,4946250,847500,1651940062.5,0.8,0.57,2026-04-06
DALBHARAT,80,2251,405600,82875,1460177891.25,80,2850,693875,353925,1633679385.0,1.711,1.266,2026-04-06
DELHIVERY,63,2713,4415600,666075,2611050935.0,63,840,2191200,284275,745103450.0,0.496,0.31,2026-04-06
DIVISLAB,95,7130,491600,76700,4402559890.0,85,8706,542900,88000,5057582905.0,1.104,1.221,2026-04-06
DIXON,101,55244,1887750,-3700,30585585205.0,101,22323,1112550,75150,10809664635.0,0.589,0.404,2026-04-06
DLF,89,12684,8284650,1098075,5924277026.25,89,5576,7326000,107250,2374472347.5,0.884,0.44,2026-04-06
DMART,71,42082,1525200,224400,29738561085.0,72,20217,1558800,358500,13046790892.5,1.022,0.48,2026-04-06
DRREDDY,97,9074,4040625,1051875,7210366875.0,94,6451,3814375,1026875,4811181406.25,0.944,0.711,2026-04-06
EICHERMOT,118,16543,1066100,225500,11929468040.0,105,7236,810900,87600,4787373195.0,0.761,0.437,2026-04-06
ETERNAL,88,12442,41986450,2536550,7699350071.0,85,5762,34294350,1809050,3168272466.75,0.817,0.463,2026-04-06
EXIDEIND,90,1833,8175600,374400,1056386880.0,89,820,7050600,354600,441449010.0,0.862,0.447,2026-04-06
FEDERALBNK,85,9762,21055000,5565000,14249754000.0,85,4325,18605000,2995000,5780995750.0,0.884,0.443,2026-04-06
