Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,55,1969,1188500,63500,1101300475.0,55,886,480500,12000,446218850.0,0.404,0.45,2026-03-12
ABB,102,38084,1155875,25750,31680845931.25,106,16553,999875,42875,12493970868.75,0.865,0.435,2026-03-12
ABCAPITAL,71,4914,15558900,-77500,5255883685.0,70,2532,9768100,-573500,2502457175.0,0.628,0.515,2026-03-12
ADANIENSOL,97,7635,3330450,-602775,5498954257.5,92,1970,2130300,-62775,1327780620.0,0.64,0.258,2026-03-12
ADANIENT,110,28245,6825501,216609,18639352090.2,111,14183,5654391,47895,8797625968.05,0.828,0.502,2026-03-12
ADANIGREEN,106,22732,9691200,816600,12719551860.0,107,6378,5352000,211800,3346919940.0,0.552,0.281,2026-03-12
ADANIPORTS,76,19569,8851150,336775,14009680803.75,76,18366,7008150,-240350,12189018771.25,0.792,0.939,2026-03-12
ALKEM,87,1682,235625,3000,1221720262.5,90,789,164250,16125,542208768.75,0.697,0.469,2026-03-12
AMBER,80,21915,1173300,183700,17355095790.0,84,17646,621800,46000,12347382310.0,0.53,0.805,2026-03-12
AMBUJACEM,112,6451,16584750,859950,3285954367.5,107,2980,10927350,204750,1445384955.0,0.659,0.462,2026-03-12
ANGELONE,57,6060,26565000,1225000,3591465775.0,58,3359,14325000,-547500,1803036625.0,0.539,0.554,2026-03-12
APLAPOLLO,102,7958,1779750,85050,6012435502.5,100,5205,1317400,-57050,3682966577.5,0.74,0.654,2026-03-12
APOLLOHOSP,100,10636,1070000,19375,10636602562.5,106,5896,766250,-21875,5544656768.75,0.716,0.554,2026-03-12
ASHOKLEY,80,26432,78610000,5605000,26350266900.0,80,17949,42305000,6010000,15810651300.0,0.538,0.679,2026-03-12
ASIANPAINT,123,19015,4964500,354750,11265640825.0,120,20016,4674250,147250,10976633475.0,0.942,1.053,2026-03-12
