Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,59,3342,1397500,254000,2034189375.0,57,1508,647000,-117000,814056925.0,0.463,0.451,2026-02-06
ABB,119,10231,1304750,16125,7758006675.0,124,6710,957250,-42000,4669525512.5,0.734,0.656,2026-02-06
ABCAPITAL,65,11447,17902500,-756400,12953851115.0,65,5193,12468200,-393700,5371218720.0,0.696,0.454,2026-02-06
ADANIENSOL,119,5728,4001400,88425,4136051767.5,119,3128,3518775,141075,2027065061.25,0.879,0.546,2026-02-06
ADANIENT,116,20402,8142768,-60564,14855351423.550001,121,17102,7432377,-9270,11427975783.599998,0.913,0.838,2026-02-06
ADANIGREEN,116,10802,9441600,-193200,6623964390.0,117,6990,8359200,-397800,3824332680.0,0.885,0.647,2026-02-06
ADANIPORTS,86,26699,9547500,-10925,20620812052.5,87,24781,8274025,-757625,17769401350.0,0.867,0.928,2026-02-06
ALKEM,84,1383,156000,-12750,1015600575.0,85,486,163250,-625,323424268.75,1.046,0.351,2026-02-06
AMBER,72,24813,578800,52000,17356386785.0,74,4934,391000,33400,3108798870.0,0.676,0.199,2026-02-06
AMBUJACEM,105,5071,13522950,544950,2952164617.5,104,2686,10668000,-15750,1476381690.0,0.789,0.53,2026-02-06
ANGELONE,61,11481,2146750,65250,8020456137.5,61,8483,1964500,-40250,5281478175.0,0.915,0.739,2026-02-06
APLAPOLLO,92,7206,1272250,217350,5703170445.0,95,4694,1391250,193200,3507353622.5,1.094,0.651,2026-02-06
APOLLOHOSP,107,16260,1309250,124250,15218024306.25,103,6258,1024250,19750,5462215981.25,0.782,0.385,2026-02-06
ASHOKLEY,74,8221,46815000,570000,8724245700.0,69,4048,31735000,-1895000,3843079050.0,0.678,0.492,2026-02-06
ASIANPAINT,129,28703,8615250,389750,18543408350.0,121,11125,4274250,83000,6612948287.5,0.496,0.388,2026-02-06
ASTRAL,60,25793,3157750,607750,17137410638.75,59,13652,1612025,-114325,8517380353.75,0.51,0.529,2026-02-06
AUBANK,85,3909,5795000,172000,4019549900.0,84,2414,4435000,53000,2342275450.0,0.765,0.618,2026-02-06
AUROPHARMA,106,7229,4654100,496650,5008890425.0,108,3721,2801700,-26400,2339642662.5,0.602,0.515,2026-02-06
AXISBANK,115,43214,28556250,-82500,37429184937.5,117,23936,13150000,136875,19529059031.25,0.46,0.554,2026-02-06
BAJAJ-AUTO,69,21631,1372200,128925,16177844711.25,69,9065,757725,-14175,6401811386.25,0.552,0.419,2026-02-06
BAJAJFINSV,88,39922,5633750,352000,20779954850.0,91,19386,3865750,-4250,9506274037.5,0.686,0.486,2026-02-06
BAJAJHLDNG,82,4866,172050,-15200,2871829177.5,82,1759,62650,-11400,935597020.0,0.364,0.361,2026-02-06
BAJFINANCE,90,68427,16947000,484500,52120691625.0,89,49870,19449750,218250,34949167650.0,1.148,0.729,2026-02-06
BANDHANBNK,55,5045,22640400,392400,3003845472.0,58,2596,19483200,-46800,1452654576.0,0.861,0.515,2026-02-06
BANKBARODA,109,17179,53852175,4039425,15396769293.75,108,8248,35907300,532350,6870824853.75,0.667,0.48,2026-02-06
BANKINDIA,144,3410,25277200,-468000,3074242756.0,146,1493,18023200,-182000,1238946384.0,0.713,0.438,2026-02-06
BANKNIFTY,426,1475820,13695370,1467095,2728944939792.0,426,1404060,13092435,366800,2507408617452.0,0.956,0.951,2026-02-06
BDL,85,27230,11803750,471100,13479792340.0,85,9598,3916150,-290150,4251540632.5,0.332,0.352,2026-02-06
BEL,79,60417,107928075,2790150,39911467188.75,80,23251,44118000,-602775,13975383333.75,0.409,0.385,2026-02-06
BHARATFORG,82,3608,2964500,-135000,2994986750.0,82,2724,2052500,-92500,2090722925.0,0.692,0.755,2026-02-06
BHARTIARTL,84,144054,14447600,1244025,142768350205.0,82,72202,8334350,1062575,67881293682.5,0.577,0.501,2026-02-06
BHEL,110,15639,49924875,1840125,11786336887.5,109,6382,25389000,-632625,4366468443.75,0.509,0.408,2026-02-06
BIOCON,63,4956,17937500,910000,4821534125.0,61,1455,13670000,-557500,1347253250.0,0.762,0.294,2026-02-06
BLUESTARCO,83,2044,883675,86450,1299105567.5,85,788,764725,-39000,456646060.0,0.865,0.386,2026-02-06
BOSCHLTD,115,11882,153225,50175,11640457282.5,108,4819,81800,20550,4247568593.75,0.534,0.406,2026-02-06
BPCL,67,8355,15482025,659650,6628695462.5,68,5472,12037625,1133650,3928685108.75,0.778,0.655,2026-02-06
BRITANNIA,95,5038,840125,103750,3923367931.25,90,2069,460875,62000,1472146056.25,0.549,0.411,2026-02-06
BSE,64,28918,6726750,492750,33459965362.5,64,18793,5656875,68250,19642907981.25,0.841,0.65,2026-02-06
CAMS,77,1835,2460000,57750,1044956587.5,76,1593,2790000,-30750,842382000.0,1.134,0.868,2026-02-06
CANBK,157,15461,158409000,4117500,16504178692.5,157,5978,85326750,-81000,5795747100.0,0.539,0.387,2026-02-06
CDSL,75,19895,7702125,803225,13411648203.75,77,12108,5365125,-76950,7540256875.0,0.697,0.609,2026-02-06
CGPOWER,75,9347,7700150,107950,5604880917.5,76,4710,6819550,-138550,2563832730.0,0.886,0.504,2026-02-06
CHOLAFIN,84,4095,3064375,216875,4600723375.0,80,4043,3086875,115625,4214454375.0,1.007,0.987,2026-02-06
CIPLA,115,9274,6246750,463500,4835441681.25,111,3246,4043625,33375,1596185156.25,0.647,0.35,2026-02-06
COALINDIA,153,15188,40327200,1683450,9293613165.0,152,4260,20790000,162000,2428434810.0,0.516,0.28,2026-02-06
