Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,50,3717,1812500,-68500,2309478350.0,52,1193,1157000,-3500,668458550.0,0.638,0.321,2026-08-06
ABB,69,12239,1944500,3250,12444572037.5,69,5422,1083000,9375,5053617175.0,0.557,0.443,2026-08-06
ABCAPITAL,76,4753,19269600,-3100,6528665100.0,77,3129,14132900,-71300,4018288665.0,0.733,0.658,2026-08-06
ADANIENSOL,68,3870,4179600,280800,4492024087.5,67,1677,2390850,47925,1827050512.5,0.572,0.433,2026-08-06
ADANIENT,47,11346,4418700,264504,11294621457.0,46,4676,3459564,67053,4369028744.400001,0.783,0.412,2026-08-06
ADANIGREEN,72,5879,8626200,203400,5280959850.0,67,2500,5026800,33600,2055814380.0,0.583,0.425,2026-08-06
ADANIPORTS,76,9559,13491425,187150,8131386727.5,73,4578,7932500,147250,3644603013.75,0.588,0.479,2026-08-06
ADANIPOWER,38,12826,44893300,777450,10580480811.5,37,3525,26696000,1235400,2507159135.5,0.595,0.275,2026-08-06
ALKEM,83,2702,525625,76750,2033278562.5,84,911,316500,30375,631883512.5,0.602,0.337,2026-08-06
AMBER,62,4486,903900,57200,3562015910.0,63,2722,1097300,2000,2051270680.0,1.214,0.607,2026-08-06
AMBUJACEM,66,11775,16540800,1022400,6531999540.0,67,4483,9882000,729600,2364447060.0,0.597,0.381,2026-08-06
ANGELONE,62,3803,22707500,1732500,3040373125.0,60,1104,12197500,237500,820573750.0,0.537,0.29,2026-08-06
APLAPOLLO,81,17310,2228100,260050,12422053262.5,81,6947,1754900,18200,4702388967.5,0.788,0.401,2026-08-06
APOLLOHOSP,64,15301,958000,54875,17825430462.5,64,4882,647125,38125,5350489806.25,0.675,0.319,2026-08-06
ASHOKLEY,68,7728,62295000,800000,7211542300.0,70,5425,58445000,1900000,4633788100.0,0.938,0.702,2026-08-06
ASIANPAINT,95,12757,5058750,148000,9156173500.0,98,6865,3479750,-65000,4655706812.5,0.688,0.538,2026-08-06
ASTRAL,62,3236,1830475,-11050,2098604758.75,62,1141,1547425,73950,699568997.5,0.845,0.353,2026-08-06
AUBANK,50,38084,6608000,1659000,43042759600.0,50,13966,5648000,2301000,14926544700.0,0.855,0.367,2026-08-06
AUROPHARMA,57,19716,4447850,456500,18236060727.5,57,11978,2646600,-420200,10412367955.0,0.595,0.608,2026-08-06
AXISBANK,59,21903,19583750,225000,17870296875.0,57,10991,13313125,-65000,8573957187.5,0.68,0.502,2026-08-06
BAJAJ-AUTO,85,16765,1175250,57975,15229834458.75,97,16960,1925175,1575,14359142460.0,1.638,1.012,2026-08-06
BAJAJFINSV,87,20324,7580100,927900,13168104510.0,87,9155,5552700,330600,5643756435.0,0.733,0.45,2026-08-06
BAJAJHLDNG,86,554,83025,0,502330110.0,87,311,88350,4200,277628943.75,1.064,0.561,2026-08-06
BAJFINANCE,95,19193,21832500,156750,17208916687.5,98,14783,21786750,-198750,12423533287.5,0.998,0.77,2026-08-06
BANDHANBNK,47,20964,63381600,2959200,14238672480.0,42,6249,31478400,457200,3876231528.0,0.497,0.298,2026-08-06
BANKBARODA,47,15169,45864000,2708550,11608784694.0,47,5750,41505750,947700,4084221228.75,0.905,0.379,2026-08-06
BANKINDIA,45,4647,36228400,-494000,3639908844.0,44,1704,31423600,592800,1228406504.0,0.867,0.367,2026-08-06
BANKNIFTY,479,816829,13423860,-708900,1451363179881.0,481,667436,13679850,1111350,1144082302561.5,1.019,0.817,2026-08-06
