Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,47,2854,1045000,-11500,1691745900.0,48,896,534000,63500,479152850.0,0.511,0.314,2026-07-06
ABB,63,19004,905500,99000,17400973568.75,68,6082,503125,38750,5158557712.5,0.556,0.32,2026-07-06
ABCAPITAL,61,9385,11411100,-1128400,12407828895.0,64,5586,9284500,1047800,7010660385.0,0.814,0.595,2026-07-06
ADANIENSOL,76,26512,4531950,1347975,30629529843.75,77,9415,2189700,466425,10115606463.75,0.483,0.355,2026-07-06
ADANIENT,71,25540,7021716,279645,26630934223.350002,74,16273,4939674,172422,15607764476.849998,0.703,0.637,2026-07-06
ADANIGREEN,68,18287,4945200,1029600,18236706930.0,72,8157,3478200,364200,7577764620.0,0.703,0.446,2026-07-06
ADANIPORTS,68,11772,6678500,-465025,10930635613.75,69,5076,4534825,34675,4462347220.0,0.679,0.431,2026-07-06
ADANIPOWER,48,25952,49966250,10060700,22206028621.5,48,6530,28794050,3606800,5133859622.0,0.576,0.252,2026-07-06
ALKEM,78,2921,241125,0,2128137306.25,76,714,129375,500,488654700.0,0.537,0.244,2026-07-06
AMBER,60,11467,776000,-31500,9203219465.0,59,3006,504100,17700,2242432675.0,0.65,0.262,2026-07-06
AMBUJACEM,71,7063,14455200,589200,3961785600.0,71,1864,8895600,-64800,979987140.0,0.615,0.264,2026-07-06
ANGELONE,58,6223,14062500,1590000,5762396625.0,59,3211,8072500,362500,2785708625.0,0.574,0.516,2026-07-06
APLAPOLLO,66,6862,1170400,298200,4602393897.5,65,1537,877800,31850,953769880.0,0.75,0.224,2026-07-06
APOLLOHOSP,73,8623,860750,77875,9938800312.5,79,6551,879125,17000,7167799356.25,1.021,0.76,2026-07-06
ASHOKLEY,57,12110,67665000,-875000,10632178700.0,61,5680,52715000,1420000,4575389100.0,0.779,0.469,2026-07-06
ASIANPAINT,90,9741,3156000,164500,6936701937.5,90,8516,2427000,191250,5609860025.0,0.769,0.874,2026-07-06
ASTRAL,68,10292,3968650,442425,6369604901.25,69,3928,2398275,155550,2264590655.0,0.604,0.382,2026-07-06
AUBANK,53,15979,5258000,986000,17958678900.0,55,7512,3355000,368000,7978050450.0,0.638,0.47,2026-07-06
AUROPHARMA,65,11045,3344000,557700,10209303610.0,65,5252,2196150,-282700,4611899930.0,0.657,0.476,2026-07-06
AXISBANK,64,48465,15091875,4340625,42794343968.75,69,22865,8313750,935625,19306120093.75,0.551,0.472,2026-07-06
BAJAJ-AUTO,71,44386,1026000,-158250,34683231195.0,73,18238,933675,19350,13224227171.25,0.91,0.411,2026-07-06
BAJAJFINSV,79,12940,4165500,207000,7573699350.0,80,7235,3690600,-57900,4020651735.0,0.886,0.559,2026-07-06
BAJAJHLDNG,80,1154,71025,8850,993931200.0,84,323,42075,1800,257096962.5,0.592,0.28,2026-07-06
BAJFINANCE,80,15651,12372750,993750,12692108362.5,82,10920,11040750,592500,8385295312.5,0.892,0.698,2026-07-06
BANDHANBNK,50,12580,29739600,-1166400,9953979984.0,46,4699,19767600,1548000,3473263188.0,0.665,0.374,2026-07-06
BANKBARODA,81,17348,68257800,7447050,13734938002.5,90,7256,45112275,2065050,5399084486.25,0.661,0.418,2026-07-06
BANKINDIA,61,3277,25651600,2901600,2589019940.0,61,1672,19957600,1700400,1216876180.0,0.778,0.51,2026-07-06
BANKNIFTY,492,833616,13257240,288570,1507852643139.0,494,718770,12408150,827340,1237581387745.5,0.936,0.862,2026-07-06
BDL,54,32184,4992900,1499825,20394860007.5,60,7350,2431425,550375,4341647743.75,0.487,0.228,2026-07-06
BEL,62,61488,45598575,3048075,39072960780.0,63,16158,28746525,1406475,9777801945.0,0.63,0.263,2026-07-06
BHARATFORG,80,4229,2123500,234000,4765670850.0,84,1753,1599500,-21500,1834793950.0,0.753,0.415,2026-07-06
BHARTIARTL,70,36678,10073325,657875,34417790516.25,71,17795,7310250,167200,16053848505.0,0.726,0.485,2026-07-06
BHEL,87,15319,39537750,-28875,16748547112.5,88,6939,22118250,845250,7088050987.5,0.559,0.453,2026-07-06
BIOCON,59,7619,15337500,1842500,8484689375.0,61,3947,11462500,2422500,4212253375.0,0.747,0.518,2026-07-06
BLUESTARCO,64,4650,1196650,326950,2569433701.25,62,2280,618150,-12025,1125763161.25,0.517,0.49,2026-07-06
BOSCHLTD,72,5108,89575,2350,5670741512.5,80,1808,80075,1375,1869456535.0,0.894,0.354,2026-07-06
BPCL,51,4900,16765775,1670850,3170622537.5,52,2223,9478025,367350,1332400570.0,0.565,0.454,2026-07-06
BRITANNIA,78,6975,665625,58250,4901234025.0,79,2196,545000,14000,1457669162.5,0.819,0.315,2026-07-06
BSE,43,45188,5800200,489000,36693322910.0,46,34393,4089400,233600,25874721450.0,0.705,0.761,2026-07-06
CAMS,60,5469,3630825,553575,3787364831.25,59,3126,1841400,280500,2055814241.25,0.507,0.572,2026-07-06
CANBK,90,6441,96700500,7978500,5829564735.0,90,3276,72285750,3402000,2833440345.0,0.748,0.509,2026-07-06
CDSL,53,7939,4831225,304000,5338817481.25,54,3443,3741100,133475,2166329531.25,0.774,0.434,2026-07-06
CGPOWER,59,33508,9356800,-1883600,27851435070.0,57,13335,5755350,387600,10230440242.5,0.615,0.398,2026-07-06
CHOLAFIN,64,18948,2561250,413750,22835977468.75,69,8015,2266250,404375,8946692687.5,0.885,0.423,2026-07-06
CIPLA,87,9405,6286600,735675,6169325542.5,94,4919,3895975,502775,2969047747.5,0.62,0.523,2026-07-06
