Symbol,CE_Contracts,CE_Volume,CE_OI,CE_OI_Change,CE_Turnover,PE_Contracts,PE_Volume,PE_OI,PE_OI_Change,PE_Turnover,PCR_OI,PCR_Volume,Date
360ONE,53,2259,2621500,90000,1328245475.0,53,964,1735000,60000,533051450.0,0.662,0.427,2026-09-10
ABB,58,4994,843500,45125,4852777075.0,58,2332,769500,-8375,2118224893.75,0.912,0.467,2026-09-10
ABCAPITAL,67,2270,12136500,108500,2932374785.0,64,1139,12511600,-21700,1406428305.0,1.031,0.502,2026-09-10
ADANIENSOL,86,11222,9686250,797175,11430749025.0,84,5032,4641300,309825,4769610783.75,0.479,0.448,2026-09-10
ADANIENT,56,47956,7995993,14214,48026953475.1,56,40210,5713410,-450831,37561826851.8,0.715,0.838,2026-09-10
ADANIGREEN,74,9457,5374200,-211200,7799544450.0,73,5878,3996000,-170400,4607891790.0,0.744,0.622,2026-09-10
ADANIPORTS,88,26400,8865400,159600,22871106146.25,87,20636,7732050,234175,17081110295.0,0.872,0.782,2026-09-10
ADANIPOWER,44,12376,63083500,631900,9961840381.0,44,7594,41794150,-1608150,5592584871.0,0.663,0.614,2026-09-10
ALKEM,88,2114,419375,6250,1440595850.0,86,879,286625,15250,561392118.75,0.683,0.416,2026-09-10
AMBER,68,6755,870800,-9700,5265609770.0,68,6289,611200,74600,4527470740.0,0.702,0.931,2026-09-10
AMBUJACEM,72,3498,15334800,718800,1724407260.0,70,1136,9436800,181200,550991340.0,0.615,0.325,2026-09-10
ANGELONE,59,5711,26880000,770000,4517109500.0,59,2842,15632500,225000,2123664125.0,0.582,0.498,2026-09-10
APLAPOLLO,79,2262,2533300,23450,1805996010.0,79,1438,1406300,-30800,1061160992.5,0.555,0.636,2026-09-10
APOLLOHOSP,65,15938,1303250,134250,18406762075.0,65,11073,1020000,38875,12021775268.75,0.783,0.695,2026-09-10
ASHOKLEY,60,16202,94245000,3320000,14386182200.0,59,8785,57505000,1125000,7321320700.0,0.61,0.542,2026-09-10
ASIANPAINT,112,7658,4823250,53250,4964270437.5,107,6932,3034000,76000,4294954725.0,0.629,0.905,2026-09-10
ASTRAL,64,6209,2889575,252450,4086503286.25,65,3763,1479000,37825,2362868866.25,0.512,0.606,2026-09-10
ATHERENERG,80,77889,5575125,85875,50687093381.25,82,18154,2756625,57750,10920666393.75,0.494,0.233,2026-09-10
AUBANK,49,10218,8537000,-160000,11376092400.0,48,5159,6264000,29000,5421538850.0,0.734,0.505,2026-09-10
AUROPHARMA,63,5259,6008750,227150,5058015380.0,63,6145,2587750,73700,5644552430.0,0.431,1.168,2026-09-10
AXISBANK,57,41981,19145625,1993750,33898143593.75,57,31488,11676250,310000,24358466625.0,0.61,0.75,2026-09-10
BAJAJ-AUTO,85,16430,1564425,113175,15479088206.25,87,9261,1190100,37200,8075320057.5,0.761,0.564,2026-09-10
BAJAJFINSV,78,5896,6097200,43200,3570612795.0,77,3007,2935200,-91500,1734168405.0,0.481,0.51,2026-09-10
BAJAJHLDNG,66,194,70125,1575,168998471.25,66,39,36525,450,32245687.5,0.521,0.201,2026-09-10
BAJFINANCE,84,11491,18616500,129000,9420870975.0,81,6134,13237500,42750,4762266075.0,0.711,0.534,2026-09-10
BANDHANBNK,43,772,35434800,-2077200,501582564.0,39,444,23443200,-1274400,273041280.0,0.662,0.575,2026-09-10
BANKBARODA,47,25287,51286950,-669825,18414421330.5,46,12353,42517800,886275,8563842319.5,0.829,0.489,2026-09-10
BANKINDIA,44,3758,31699200,462800,2918890312.0,44,994,31444400,-135200,719953052.0,0.992,0.265,2026-09-10
BANKNIFTY,445,894464,17313030,355590,1565136949825.5,447,802032,14817900,-153960,1343474157700.5,0.856,0.897,2026-09-10
BDL,65,18729,10991775,797725,10433790630.0,65,11069,5532225,202300,5710801096.25,0.503,0.591,2026-09-10
BEL,64,26678,49352025,2037750,16102728000.0,64,11988,32093850,880650,6895126837.5,0.65,0.449,2026-09-10
BHARATFORG,95,3778,3572500,8000,3898730650.0,90,2683,2733500,53000,2678191700.0,0.765,0.71,2026-09-10
BHARTIARTL,78,51746,22512150,421800,46646387475.0,77,23599,13401175,-51300,20470173758.75,0.595,0.456,2026-09-10
BHEL,73,10042,35681625,1538250,11954343187.5,72,6418,22551375,-157500,7213047187.5,0.632,0.639,2026-09-10
BIOCON,71,17139,39807500,2915000,17673905250.0,69,5740,16680000,-72500,5662168500.0,0.419,0.335,2026-09-10
BLUESTARCO,67,15191,1800500,72150,7673218361.25,66,4689,1410175,193050,2272858721.25,0.783,0.309,2026-09-10
BOSCHLTD,74,8827,134825,-1900,11637451965.0,76,7440,164675,22925,8435116998.75,1.221,0.843,2026-09-10
BPCL,56,3991,13378650,383150,2514520131.25,55,4133,10266050,-412775,2479780967.5,0.767,1.036,2026-09-10
BRITANNIA,88,7903,1476375,132875,5206675325.0,89,4294,922625,28375,2702086175.0,0.625,0.543,2026-09-10
BSE,39,49964,10029200,-52800,35392636010.0,39,29666,7326600,98000,19242622850.0,0.731,0.594,2026-09-10
CAMS,73,4880,5850900,430650,3069964383.75,70,1526,3948450,51150,901165567.5,0.675,0.313,2026-09-10
CANBK,44,26810,92184750,9234000,23838981615.0,45,9767,65144250,3658500,8268483442.5,0.707,0.364,2026-09-10
CDSL,55,11960,9247775,327750,8278735860.0,55,5786,5335675,207575,3757140536.25,0.577,0.484,2026-09-10
CGPOWER,46,8957,7723100,480250,7360561697.5,44,4954,6170150,-406300,3786782555.0,0.799,0.553,2026-09-10
CHOLAFIN,67,9743,2606875,99375,11772787062.5,64,5657,2606250,308125,6485559656.25,1.0,0.581,2026-09-10
CIPLA,103,9198,6202875,127925,5559597273.75,100,4206,3323500,7650,2458514436.25,0.536,0.457,2026-09-10
COALINDIA,77,39345,43028550,473850,23761392457.5,77,27285,35954550,1420200,15723304605.0,0.836,0.693,2026-09-10
COCHINSHIP,61,12573,3754800,345600,8145245720.0,62,4562,1881600,69200,2779935160.0,0.501,0.363,2026-09-10
COFORGE,96,50676,10376375,1271100,47162811773.75,96,26295,7869800,-705375,22917294528.75,0.758,0.519,2026-09-10
COLPAL,86,4518,3049200,165000,2346221996.25,88,1263,2437325,50325,623622560.0,0.799,0.28,2026-09-10
CONCOR,81,2272,7888750,206250,1501708312.5,81,651,4815000,-20000,414089437.5,0.61,0.287,2026-09-10
CROMPTON,52,2644,22377200,-404200,1411705738.0,51,1112,13985750,-75250,538285502.5,0.625,0.421,2026-09-10
CUMMINSIND,46,11952,1136000,-71400,12924283500.0,46,6368,1063200,-103000,6451256610.0,0.936,0.533,2026-09-10
DABUR,77,9815,19293750,-796250,4814835625.0,77,3567,11468750,-85000,1682486750.0,0.594,0.363,2026-09-10
DELHIVERY,74,2637,11454000,-37350,2583827246.25,73,1267,7353800,-10375,1173163707.5,0.642,0.48,2026-09-10
DIVISLAB,73,29322,2345600,230000,28848013410.0,73,16994,1828700,27400,15825246395.0,0.78,0.58,2026-09-10
DIXON,49,103410,2813100,524750,75320455465.0,50,68379,1176600,50950,45135512712.5,0.418,0.661,2026-09-10
DLF,53,14797,12578950,823650,9756311757.5,54,8525,6055300,-201400,5326911677.5,0.481,0.576,2026-09-10
DMART,67,9884,2512950,212400,5790331957.5,68,3548,1325250,30600,1962306667.5,0.527,0.359,2026-09-10
DRREDDY,96,9101,9505000,420000,6706346406.25,95,3582,5500000,126875,2544810312.5,0.579,0.394,2026-09-10
EICHERMOT,73,12899,1720900,60500,10298651525.0,73,12427,1667400,12900,9480188975.0,0.969,0.963,2026-09-10
ETERNAL,49,17317,62586825,-1020925,14176869615.0,50,11492,32189450,2041850,8915403132.5,0.514,0.664,2026-09-10
FEDERALBNK,55,6395,27142500,152500,5721331500.0,54,3734,16395000,140000,3207749250.0,0.604,0.584,2026-09-10
FINNIFTY,222,11954,568920,26940,19064083086.0,222,5901,328380,25500,9040741362.0,0.577,0.494,2026-09-10
FORCEMOT,37,80306,168675,19775,38885613761.25,38,22457,103850,37650,9863986080.0,0.616,0.28,2026-09-10
FORTIS,73,2174,1815825,20925,1588826880.0,73,1662,1639125,5425,1172043543.75,0.903,0.764,2026-09-10
GAIL,57,5258,28055650,1018850,3378887124.5,58,2355,19272950,-241400,1451255549.0,0.687,0.448,2026-09-10
GLENMARK,86,2013,2092500,-9750,1920266456.25,88,1196,1128000,-47250,1074518793.75,0.539,0.594,2026-09-10
GMRAIRPORT,93,2387,57167100,711450,1697534766.0,87,1005,48936600,-446400,685948214.25,0.856,0.421,2026-09-10
GODFRYPHLP,46,1423,876700,63525,832667962.5,43,623,401500,22550,345085468.75,0.458,0.438,2026-09-10
GODREJCP,92,4691,8314000,-211500,2128800400.0,91,2114,5363500,-110500,922875350.0,0.645,0.451,2026-09-10
GODREJPROP,90,10666,3406650,235300,7095280010.0,90,7013,2141750,49400,4287972471.25,0.629,0.658,2026-09-10
GRASIM,115,6088,1994750,-19750,5151326012.5,115,2807,1105000,15250,2285700787.5,0.554,0.461,2026-09-10
GVT&D,53,21189,1827125,118250,12993595087.5,55,18726,1311125,-750,10537077612.5,0.718,0.884,2026-09-10
HAL,70,43814,3989100,533850,34292511487.5,70,24298,2262750,-144600,18173076525.0,0.567,0.555,2026-09-10
HAVELLS,58,6523,4989500,265000,3846340800.0,58,2525,2954500,106500,1415395625.0,0.592,0.387,2026-09-10
HCLTECH,107,38812,10907600,1346000,20023904940.0,108,23429,6462000,710800,11419000060.0,0.592,0.604,2026-09-10
HDFCAMC,50,6647,2044200,90300,5095511550.0,49,2047,1537200,19200,1478876760.0,0.752,0.308,2026-09-10
HDFCBANK,72,241893,184945150,-2328950,115462998267.5,69,109960,94764800,1392300,49277639287.5,0.512,0.455,2026-09-10
HDFCLIFE,101,33592,27369100,-3235100,20197616615.0,101,17211,16595700,41800,9812271260.0,0.606,0.512,2026-09-10
HEROMOTOCO,53,16213,3219600,-42600,13485877882.5,53,10353,1581300,-29400,8027547097.5,0.491,0.639,2026-09-10
HINDALCO,45,14970,12994800,674800,11216508275.0,44,8820,9128700,-151900,6256738110.0,0.702,0.589,2026-09-10
HINDPETRO,53,3205,13375125,-305775,2395846046.25,51,3051,10916775,101250,2186184937.5,0.816,0.952,2026-09-10
HINDUNILVR,87,19824,12219000,121200,12115365660.0,85,12494,6828600,30900,7302717285.0,0.559,0.63,2026-09-10
HINDZINC,52,23616,26375475,1212750,18389285215.0,56,11659,16914800,67375,8465018581.25,0.641,0.494,2026-09-10
